Time	[TCFBCatenin]	[pAkt]	[pERK]
3525	8.97486	8.77296e-11	4.2665
3526	8.97492	8.75485e-11	4.26425
3527	8.97498	8.73684e-11	4.26199
3528	8.97505	8.71894e-11	4.25974
3529	8.97511	8.70114e-11	4.25749
3530	8.97517	8.68345e-11	4.25524
3531	8.97523	8.66586e-11	4.25299
3532	8.97529	8.64837e-11	4.25074
3533	8.97536	8.63099e-11	4.2485
3534	8.97542	8.61371e-11	4.24625
3535	8.97548	8.59653e-11	4.24401
3536	8.97554	8.57945e-11	4.24176
3537	8.97561	8.56247e-11	4.23952
3538	8.97567	8.54559e-11	4.23727
3539	8.97573	8.5288e-11	4.23503
3540	8.97579	8.51212e-11	4.23279
3541	8.97585	8.49554e-11	4.23055
3542	8.97592	8.47905e-11	4.22831
3543	8.97598	8.46266e-11	4.22607
3544	8.97604	8.44637e-11	4.22384
3545	8.9761	8.43017e-11	4.2216
3546	8.97616	8.41407e-11	4.21937
3547	8.97623	8.39807e-11	4.21713
3548	8.97629	8.38216e-11	4.2149
3549	8.97635	8.36635e-11	4.21267
3550	8.97641	8.35063e-11	4.21043
3551	8.97647	8.335e-11	4.2082
3552	8.97654	8.31946e-11	4.20597
3553	8.9766	8.30402e-11	4.20374
3554	8.97666	8.28867e-11	4.20152
3555	8.97672	8.27342e-11	4.19929
3556	8.97678	8.25825e-11	4.19706
3557	8.97685	8.24317e-11	4.19484
3558	8.97691	8.22819e-11	4.19261
3559	8.97697	8.21329e-11	4.19039
3560	8.97703	8.19849e-11	4.18817
3561	8.97709	8.18377e-11	4.18595
3562	8.97716	8.16914e-11	4.18373
3563	8.97722	8.1546e-11	4.18151
3564	8.97728	8.14015e-11	4.17929
3565	8.97734	8.12579e-11	4.17707
3566	8.9774	8.11151e-11	4.17485
3567	8.97747	8.09732e-11	4.17264
3568	8.97753	8.08321e-11	4.17042
3569	8.97759	8.06919e-11	4.16821
3570	8.97765	8.05525e-11	4.166
3571	8.97771	8.0414e-11	4.16378
3572	8.97778	8.02764e-11	4.16157
3573	8.97784	8.01396e-11	4.15936
3574	8.9779	8.00036e-11	4.15715
3575	8.97796	7.98684e-11	4.15494
3576	8.97802	7.97341e-11	4.15274
3577	8.97809	7.96006e-11	4.15053
3578	8.97815	7.94679e-11	4.14832
3579	8.97821	7.9336e-11	4.14612
3580	8.97827	7.9205e-11	4.14392
3581	8.97833	7.90747e-11	4.14171
3582	8.97839	7.89453e-11	4.13951
3583	8.97846	7.88166e-11	4.13731
3584	8.97852	7.86888e-11	4.13511
3585	8.97858	7.85617e-11	4.13291
3586	8.97864	7.84354e-11	4.13071
3587	8.9787	7.83099e-11	4.12851
3588	8.97877	7.81852e-11	4.12632
3589	8.97883	7.80613e-11	4.12412
3590	8.97889	7.79381e-11	4.12193
3591	8.97895	7.78157e-11	4.11973
3592	8.97901	7.7694e-11	4.11754
3593	8.97907	7.75732e-11	4.11535
3594	8.97914	7.7453e-11	4.11316
3595	8.9792	7.73337e-11	4.11097
3596	8.97926	7.7215e-11	4.10878
3597	8.97932	7.70972e-11	4.10659
3598	8.97938	7.698e-11	4.1044
3599	8.97944	7.68636e-11	4.10222
3600	8.97951	7.6748e-11	4.10003
3601	8.97957	7.6633e-11	4.09785
3602	8.97963	7.65188e-11	4.09566
3603	8.97969	7.64053e-11	4.09348
3604	8.97975	7.62926e-11	4.0913
3605	8.97981	7.61805e-11	4.08912
3606	8.97988	7.60692e-11	4.08694
3607	8.97994	7.59586e-11	4.08476
3608	8.98	7.58486e-11	4.08258
3609	8.98006	7.57394e-11	4.0804
3610	8.98012	7.56309e-11	4.07823
3611	8.98018	7.55231e-11	4.07605
3612	8.98025	7.5416e-11	4.07388
3613	8.98031	7.53095e-11	4.0717
3614	8.98037	7.52038e-11	4.06953
3615	8.98043	7.50987e-11	4.06736
3616	8.98049	7.49943e-11	4.06519
3617	8.98055	7.48906e-11	4.06302
3618	8.98062	7.47875e-11	4.06085
3619	8.98068	7.46851e-11	4.05868
3620	8.98074	7.45834e-11	4.05652
3621	8.9808	7.44824e-11	4.05435
3622	8.98086	7.4382e-11	4.05219
3623	8.98092	7.42822e-11	4.05002
3624	8.98098	7.41831e-11	4.04786
3625	8.98105	7.40847e-11	4.0457
3626	8.98111	7.39869e-11	4.04353
3627	8.98117	7.38897e-11	4.04137
3628	8.98123	7.37932e-11	4.03921
3629	8.98129	7.36973e-11	4.03706
3630	8.98135	7.36021e-11	4.0349
3631	8.98142	7.35075e-11	4.03274
3632	8.98148	7.34135e-11	4.03058
3633	8.98154	7.33201e-11	4.02843
3634	8.9816	7.32274e-11	4.02628
3635	8.98166	7.31353e-11	4.02412
3636	8.98172	7.30438e-11	4.02197
3637	8.98178	7.29529e-11	4.01982
3638	8.98185	7.28626e-11	4.01767
3639	8.98191	7.27729e-11	4.01552
3640	8.98197	7.26838e-11	4.01337
3641	8.98203	7.25954e-11	4.01122
3642	8.98209	7.25075e-11	4.00908
3643	8.98215	7.24202e-11	4.00693
3644	8.98221	7.23335e-11	4.00479
3645	8.98227	7.22474e-11	4.00264
3646	8.98234	7.21618e-11	4.0005
3647	8.9824	7.20769e-11	3.99836
3648	8.98246	7.19925e-11	3.99622
3649	8.98252	7.19088e-11	3.99408
3650	8.98258	7.18255e-11	3.99194
3651	8.98264	7.17429e-11	3.9898
3652	8.9827	7.16608e-11	3.98766
3653	8.98277	7.15793e-11	3.98552
3654	8.98283	7.14984e-11	3.98339
3655	8.98289	7.1418e-11	3.98125
3656	8.98295	7.13382e-11	3.97912
3657	8.98301	7.12589e-11	3.97699
3658	8.98307	7.11802e-11	3.97485
3659	8.98313	7.1102e-11	3.97272
3660	8.98319	7.10244e-11	3.97059
3661	8.98326	7.09473e-11	3.96846
3662	8.98332	7.08707e-11	3.96634
3663	8.98338	7.07947e-11	3.96421
3664	8.98344	7.07192e-11	3.96208
3665	8.9835	7.06443e-11	3.95996
3666	8.98356	7.05699e-11	3.95783
3667	8.98362	7.0496e-11	3.95571
3668	8.98368	7.04227e-11	3.95359
3669	8.98375	7.03498e-11	3.95146
3670	8.98381	7.02775e-11	3.94934
3671	8.98387	7.02057e-11	3.94722
3672	8.98393	7.01345e-11	3.9451
3673	8.98399	7.00637e-11	3.94299
3674	8.98405	6.99934e-11	3.94087
3675	8.98411	6.99237e-11	3.93875
3676	8.98417	6.98544e-11	3.93664
3677	8.98423	6.97857e-11	3.93452
3678	8.9843	6.97175e-11	3.93241
3679	8.98436	6.96497e-11	3.9303
3680	8.98442	6.95825e-11	3.92818
3681	8.98448	6.95157e-11	3.92607
3682	8.98454	6.94494e-11	3.92396
3683	8.9846	6.93837e-11	3.92185
3684	8.98466	6.93184e-11	3.91975
3685	8.98472	6.92536e-11	3.91764
3686	8.98478	6.91892e-11	3.91553
3687	8.98484	6.91254e-11	3.91343
3688	8.98491	6.9062e-11	3.91132
3689	8.98497	6.89991e-11	3.90922
3690	8.98503	6.89367e-11	3.90712
3691	8.98509	6.88747e-11	3.90502
3692	8.98515	6.88132e-11	3.90292
3693	8.98521	6.87522e-11	3.90082
3694	8.98527	6.86916e-11	3.89872
3695	8.98533	6.86315e-11	3.89662
3696	8.98539	6.85719e-11	3.89452
3697	8.98545	6.85127e-11	3.89243
3698	8.98552	6.84539e-11	3.89033
3699	8.98558	6.83956e-11	3.88824
3700	8.98564	6.83378e-11	3.88614
3701	8.9857	6.82804e-11	3.88405
3702	8.98576	6.82234e-11	3.88196
3703	8.98582	6.81669e-11	3.87987
3704	8.98588	6.81109e-11	3.87778
3705	8.98594	6.80552e-11	3.87569
3706	8.986	6.8e-11	3.8736
3707	8.98606	6.79453e-11	3.87151
3708	8.98612	6.78909e-11	3.86943
3709	8.98619	6.7837e-11	3.86734
3710	8.98625	6.77836e-11	3.86526
3711	8.98631	6.77305e-11	3.86318
3712	8.98637	6.76779e-11	3.86109
3713	8.98643	6.76257e-11	3.85901
3714	8.98649	6.75739e-11	3.85693
3715	8.98655	6.75225e-11	3.85485
3716	8.98661	6.74716e-11	3.85277
3717	8.98667	6.74211e-11	3.8507
3718	8.98673	6.73709e-11	3.84862
3719	8.98679	6.73212e-11	3.84654
3720	8.98685	6.72719e-11	3.84447
3721	8.98692	6.7223e-11	3.84239
3722	8.98698	6.71745e-11	3.84032
3723	8.98704	6.71264e-11	3.83825
3724	8.9871	6.70787e-11	3.83618
3725	8.98716	6.70314e-11	3.83411
3726	8.98722	6.69845e-11	3.83204
3727	8.98728	6.69379e-11	3.82997
3728	8.98734	6.68918e-11	3.8279
3729	8.9874	6.68461e-11	3.82583
3730	8.98746	6.68007e-11	3.82377
3731	8.98752	6.67557e-11	3.8217
3732	8.98758	6.67112e-11	3.81964
3733	8.98764	6.6667e-11	3.81758
3734	8.9877	6.66231e-11	3.81551
3735	8.98776	6.65797e-11	3.81345
3736	8.98783	6.65366e-11	3.81139
3737	8.98789	6.64939e-11	3.80933
3738	8.98795	6.64516e-11	3.80727
3739	8.98801	6.64097e-11	3.80522
3740	8.98807	6.63681e-11	3.80316
3741	8.98813	6.63269e-11	3.8011
3742	8.98819	6.6286e-11	3.79905
3743	8.98825	6.62456e-11	3.79699
3744	8.98831	6.62054e-11	3.79494
3745	8.98837	6.61657e-11	3.79289
3746	8.98843	6.61263e-11	3.79084
3747	8.98849	6.60872e-11	3.78879
3748	8.98855	6.60485e-11	3.78674
3749	8.98861	6.60102e-11	3.78469
3750	8.98867	6.59722e-11	3.78264
3751	8.98873	6.59346e-11	3.7806
3752	8.98879	6.58973e-11	3.77855
3753	8.98886	6.58603e-11	3.7765
3754	8.98892	6.58237e-11	3.77446
3755	8.98898	6.57875e-11	3.77242
3756	8.98904	6.57516e-11	3.77038
3757	8.9891	6.5716e-11	3.76833
3758	8.98916	6.56808e-11	3.76629
3759	8.98922	6.56459e-11	3.76425
3760	8.98928	6.56113e-11	3.76222
3761	8.98934	6.55771e-11	3.76018
3762	8.9894	6.55432e-11	3.75814
3763	8.98946	6.55096e-11	3.75611
3764	8.98952	6.54763e-11	3.75407
3765	8.98958	6.54434e-11	3.75204
3766	8.98964	6.54108e-11	3.75
3767	8.9897	6.53786e-11	3.74797
3768	8.98976	6.53466e-11	3.74594
3769	8.98982	6.5315e-11	3.74391
3770	8.98988	6.52837e-11	3.74188
3771	8.98994	6.52527e-11	3.73985
3772	8.99	6.5222e-11	3.73782
3773	8.99006	6.51917e-11	3.7358
3774	8.99012	6.51616e-11	3.73377
3775	8.99018	6.51319e-11	3.73175
3776	8.99024	6.51025e-11	3.72972
3777	8.9903	6.50733e-11	3.7277
3778	8.99037	6.50445e-11	3.72568
3779	8.99043	6.5016e-11	3.72366
3780	8.99049	6.49878e-11	3.72164
3781	8.99055	6.49599e-11	3.71962
3782	8.99061	6.49323e-11	3.7176
3783	8.99067	6.4905e-11	3.71558
3784	8.99073	6.4878e-11	3.71356
3785	8.99079	6.48513e-11	3.71155
3786	8.99085	6.48249e-11	3.70953
3787	8.99091	6.47988e-11	3.70752
3788	8.99097	6.47729e-11	3.70551
3789	8.99103	6.47474e-11	3.70349
3790	8.99109	6.47222e-11	3.70148
3791	8.99115	6.46972e-11	3.69947
3792	8.99121	6.46725e-11	3.69746
3793	8.99127	6.46481e-11	3.69546
3794	8.99133	6.4624e-11	3.69345
3795	8.99139	6.46002e-11	3.69144
3796	8.99145	6.45767e-11	3.68943
3797	8.99151	6.45534e-11	3.68743
3798	8.99157	6.45304e-11	3.68543
3799	8.99163	6.45077e-11	3.68342
3800	8.99169	6.44853e-11	3.68142
3801	8.99175	6.44631e-11	3.67942
3802	8.99181	6.44412e-11	3.67742
3803	8.99187	6.44196e-11	3.67542
3804	8.99193	6.43983e-11	3.67342
3805	8.99199	6.43772e-11	3.67142
3806	8.99205	6.43564e-11	3.66943
3807	8.99211	6.43359e-11	3.66743
3808	8.99217	6.43156e-11	3.66544
3809	8.99223	6.42956e-11	3.66344
3810	8.99229	6.42758e-11	3.66145
3811	8.99235	6.42564e-11	3.65946
3812	8.99241	6.42371e-11	3.65747
3813	8.99247	6.42182e-11	3.65547
3814	8.99253	6.41994e-11	3.65349
3815	8.99259	6.4181e-11	3.6515
3816	8.99265	6.41628e-11	3.64951
3817	8.99271	6.41448e-11	3.64752
3818	8.99277	6.41272e-11	3.64554
3819	8.99283	6.41097e-11	3.64355
3820	8.99289	6.40925e-11	3.64157
3821	8.99295	6.40756e-11	3.63958
3822	8.99301	6.40589e-11	3.6376
3823	8.99307	6.40424e-11	3.63562
3824	8.99313	6.40262e-11	3.63364
3825	8.99319	6.40103e-11	3.63166
3826	8.99325	6.39945e-11	3.62968
3827	8.99331	6.39791e-11	3.6277
3828	8.99337	6.39638e-11	3.62573
3829	8.99343	6.39488e-11	3.62375
3830	8.99349	6.39341e-11	3.62178
3831	8.99355	6.39196e-11	3.6198
3832	8.99361	6.39053e-11	3.61783
3833	8.99367	6.38912e-11	3.61586
3834	8.99373	6.38774e-11	3.61388
3835	8.99379	6.38638e-11	3.61191
3836	8.99385	6.38505e-11	3.60994
3837	8.99391	6.38374e-11	3.60798
3838	8.99397	6.38245e-11	3.60601
3839	8.99403	6.38118e-11	3.60404
3840	8.99409	6.37994e-11	3.60207
3841	8.99415	6.37872e-11	3.60011
3842	8.99421	6.37752e-11	3.59814
3843	8.99427	6.37634e-11	3.59618
3844	8.99433	6.37519e-11	3.59422
3845	8.99439	6.37406e-11	3.59226
3846	8.99445	6.37295e-11	3.5903
3847	8.99451	6.37186e-11	3.58834
3848	8.99457	6.37079e-11	3.58638
3849	8.99463	6.36975e-11	3.58442
3850	8.99469	6.36873e-11	3.58246
3851	8.99474	6.36773e-11	3.58051
3852	8.9948	6.36675e-11	3.57855
3853	8.99486	6.36579e-11	3.5766
3854	8.99492	6.36485e-11	3.57464
3855	8.99498	6.36393e-11	3.57269
3856	8.99504	6.36304e-11	3.57074
3857	8.9951	6.36217e-11	3.56879
3858	8.99516	6.36131e-11	3.56684
3859	8.99522	6.36048e-11	3.56489
3860	8.99528	6.35967e-11	3.56294
3861	8.99534	6.35888e-11	3.56099
3862	8.9954	6.35811e-11	3.55905
3863	8.99546	6.35736e-11	3.5571
3864	8.99552	6.35663e-11	3.55516
3865	8.99558	6.35592e-11	3.55321
3866	8.99564	6.35523e-11	3.55127
3867	8.9957	6.35456e-11	3.54933
3868	8.99576	6.35391e-11	3.54739
3869	8.99582	6.35328e-11	3.54545
3870	8.99588	6.35266e-11	3.54351
3871	8.99594	6.35207e-11	3.54157
3872	8.996	6.3515e-11	3.53963
3873	8.99606	6.35095e-11	3.5377
3874	8.99612	6.35042e-11	3.53576
3875	8.99618	6.3499e-11	3.53383
3876	8.99623	6.34941e-11	3.53189
3877	8.99629	6.34893e-11	3.52996
3878	8.99635	6.34847e-11	3.52803
3879	8.99641	6.34804e-11	3.5261
3880	8.99647	6.34762e-11	3.52417
3881	8.99653	6.34722e-11	3.52224
3882	8.99659	6.34683e-11	3.52031
3883	8.99665	6.34647e-11	3.51838
3884	8.99671	6.34612e-11	3.51646
3885	8.99677	6.3458e-11	3.51453
3886	8.99683	6.34549e-11	3.5126
3887	8.99689	6.3452e-11	3.51068
3888	8.99695	6.34493e-11	3.50876
3889	8.99701	6.34467e-11	3.50684
3890	8.99707	6.34443e-11	3.50491
3891	8.99713	6.34422e-11	3.50299
3892	8.99719	6.34401e-11	3.50107
3893	8.99724	6.34383e-11	3.49916
3894	8.9973	6.34366e-11	3.49724
3895	8.99736	6.34351e-11	3.49532
3896	8.99742	6.34338e-11	3.49341
3897	8.99748	6.34327e-11	3.49149
3898	8.99754	6.34317e-11	3.48958
3899	8.9976	6.34309e-11	3.48766
3900	8.99766	6.34303e-11	3.48575
3901	8.99772	6.34298e-11	3.48384
3902	8.99778	6.34295e-11	3.48193
3903	8.99784	6.34294e-11	3.48002
3904	8.9979	6.34295e-11	3.47811
3905	8.99796	6.34297e-11	3.4762
3906	8.99802	6.34301e-11	3.47429
3907	8.99807	6.34306e-11	3.47239
3908	8.99813	6.34313e-11	3.47048
3909	8.99819	6.34322e-11	3.46858
3910	8.99825	6.34332e-11	3.46668
3911	8.99831	6.34344e-11	3.46477
3912	8.99837	6.34357e-11	3.46287
3913	8.99843	6.34373e-11	3.46097
3914	8.99849	6.34389e-11	3.45907
3915	8.99855	6.34408e-11	3.45717
3916	8.99861	6.34428e-11	3.45527
3917	8.99867	6.34449e-11	3.45338
3918	8.99873	6.34472e-11	3.45148
3919	8.99878	6.34497e-11	3.44958
3920	8.99884	6.34523e-11	3.44769
3921	8.9989	6.3455e-11	3.4458
3922	8.99896	6.3458e-11	3.4439
3923	8.99902	6.3461e-11	3.44201
3924	8.99908	6.34643e-11	3.44012
3925	8.99914	6.34676e-11	3.43823
3926	8.9992	6.34712e-11	3.43634
3927	8.99926	6.34748e-11	3.43445
3928	8.99932	6.34787e-11	3.43256
3929	8.99937	6.34826e-11	3.43068
3930	8.99943	6.34868e-11	3.42879
3931	8.99949	6.3491e-11	3.42691
3932	8.99955	6.34954e-11	3.42502
3933	8.99961	6.35e-11	3.42314
3934	8.99967	6.35047e-11	3.42126
3935	8.99973	6.35095e-11	3.41938
3936	8.99979	6.35145e-11	3.41749
3937	8.99985	6.35197e-11	3.41562
3938	8.99991	6.3525e-11	3.41374
3939	8.99996	6.35304e-11	3.41186
3940	9.00002	6.35359e-11	3.40998
3941	9.00008	6.35416e-11	3.40811
3942	9.00014	6.35475e-11	3.40623
3943	9.0002	6.35535e-11	3.40436
3944	9.00026	6.35596e-11	3.40248
3945	9.00032	6.35658e-11	3.40061
3946	9.00038	6.35722e-11	3.39874
3947	9.00044	6.35787e-11	3.39687
3948	9.00049	6.35854e-11	3.395
3949	9.00055	6.35922e-11	3.39313
3950	9.00061	6.35991e-11	3.39126
3951	9.00067	6.36062e-11	3.38939
3952	9.00073	6.36134e-11	3.38753
3953	9.00079	6.36207e-11	3.38566
3954	9.00085	6.36282e-11	3.3838
3955	9.00091	6.36358e-11	3.38193
3956	9.00097	6.36435e-11	3.38007
3957	9.00102	6.36514e-11	3.37821
3958	9.00108	6.36594e-11	3.37635
3959	9.00114	6.36675e-11	3.37449
3960	9.0012	6.36757e-11	3.37263
3961	9.00126	6.36841e-11	3.37077
3962	9.00132	6.36926e-11	3.36891
3963	9.00138	6.37012e-11	3.36705
3964	9.00144	6.371e-11	3.3652
3965	9.00149	6.37188e-11	3.36334
3966	9.00155	6.37278e-11	3.36149
3967	9.00161	6.3737e-11	3.35964
3968	9.00167	6.37462e-11	3.35778
3969	9.00173	6.37556e-11	3.35593
3970	9.00179	6.37651e-11	3.35408
3971	9.00185	6.37747e-11	3.35223
3972	9.0019	6.37844e-11	3.35038
3973	9.00196	6.37943e-11	3.34854
3974	9.00202	6.38042e-11	3.34669
3975	9.00208	6.38143e-11	3.34484
3976	9.00214	6.38245e-11	3.343
3977	9.0022	6.38349e-11	3.34115
3978	9.00226	6.38453e-11	3.33931
3979	9.00231	6.38559e-11	3.33747
3980	9.00237	6.38666e-11	3.33562
3981	9.00243	6.38774e-11	3.33378
3982	9.00249	6.38883e-11	3.33194
3983	9.00255	6.38993e-11	3.3301
3984	9.00261	6.39105e-11	3.32827
3985	9.00267	6.39217e-11	3.32643
3986	9.00272	6.39331e-11	3.32459
3987	9.00278	6.39446e-11	3.32276
3988	9.00284	6.39562e-11	3.32092
3989	9.0029	6.39679e-11	3.31909
3990	9.00296	6.39797e-11	3.31725
3991	9.00302	6.39916e-11	3.31542
3992	9.00308	6.40037e-11	3.31359
3993	9.00313	6.40158e-11	3.31176
3994	9.00319	6.40281e-11	3.30993
3995	9.00325	6.40405e-11	3.3081
3996	9.00331	6.40529e-11	3.30627
3997	9.00337	6.40655e-11	3.30445
3998	9.00343	6.40782e-11	3.30262
3999	9.00348	6.4091e-11	3.3008
4000	9.00354	6.41039e-11	3.29897
4001	9.0036	6.41169e-11	3.29715
4002	9.00366	6.41301e-11	3.29532
4003	9.00372	6.41433e-11	3.2935
4004	9.00378	6.41566e-11	3.29168
4005	9.00384	6.417e-11	3.28986
4006	9.00389	6.41836e-11	3.28804
4007	9.00395	6.41972e-11	3.28622
4008	9.00401	6.42109e-11	3.28441
4009	9.00407	6.42248e-11	3.28259
4010	9.00413	6.42387e-11	3.28077
4011	9.00418	6.42528e-11	3.27896
4012	9.00424	6.42669e-11	3.27715
4013	9.0043	6.42812e-11	3.27533
4014	9.00436	6.42955e-11	3.27352
4015	9.00442	6.431e-11	3.27171
4016	9.00448	6.43245e-11	3.2699
4017	9.00453	6.43391e-11	3.26809
4018	9.00459	6.43539e-11	3.26628
4019	9.00465	6.43687e-11	3.26447
4020	9.00471	6.43836e-11	3.26267
4021	9.00477	6.43987e-11	3.26086
4022	9.00483	6.44138e-11	3.25905
4023	9.00488	6.4429e-11	3.25725
4024	9.00494	6.44443e-11	3.25545
4025	9.005	6.44597e-11	3.25364
4026	9.00506	6.44752e-11	3.25184
4027	9.00512	6.44908e-11	3.25004
4028	9.00517	6.45065e-11	3.24824
4029	9.00523	6.45223e-11	3.24644
4030	9.00529	6.45382e-11	3.24464
4031	9.00535	6.45542e-11	3.24284
4032	9.00541	6.45702e-11	3.24105
4033	9.00547	6.45864e-11	3.23925
4034	9.00552	6.46026e-11	3.23746
4035	9.00558	6.4619e-11	3.23566
4036	9.00564	6.46354e-11	3.23387
4037	9.0057	6.46519e-11	3.23208
4038	9.00576	6.46685e-11	3.23029
4039	9.00581	6.46852e-11	3.2285
4040	9.00587	6.4702e-11	3.22671
4041	9.00593	6.47188e-11	3.22492
4042	9.00599	6.47358e-11	3.22313
4043	9.00605	6.47528e-11	3.22134
4044	9.0061	6.477e-11	3.21956
4045	9.00616	6.47872e-11	3.21777
4046	9.00622	6.48045e-11	3.21599
4047	9.00628	6.48219e-11	3.2142
4048	9.00634	6.48393e-11	3.21242
4049	9.00639	6.48569e-11	3.21064
4050	9.00645	6.48745e-11	3.20886
4051	9.00651	6.48923e-11	3.20708
4052	9.00657	6.49101e-11	3.2053
4053	9.00663	6.4928e-11	3.20352
4054	9.00668	6.49459e-11	3.20174
4055	9.00674	6.4964e-11	3.19996
4056	9.0068	6.49821e-11	3.19819
4057	9.00686	6.50004e-11	3.19641
4058	9.00691	6.50187e-11	3.19464
4059	9.00697	6.50371e-11	3.19286
4060	9.00703	6.50555e-11	3.19109
4061	9.00709	6.50741e-11	3.18932
4062	9.00715	6.50927e-11	3.18755
4063	9.0072	6.51114e-11	3.18578
4064	9.00726	6.51302e-11	3.18401
4065	9.00732	6.5149e-11	3.18224
4066	9.00738	6.5168e-11	3.18047
4067	9.00744	6.5187e-11	3.17871
4068	9.00749	6.52061e-11	3.17694
4069	9.00755	6.52253e-11	3.17518
4070	9.00761	6.52445e-11	3.17341
4071	9.00767	6.52639e-11	3.17165
4072	9.00772	6.52833e-11	3.16989
4073	9.00778	6.53027e-11	3.16812
4074	9.00784	6.53223e-11	3.16636
4075	9.0079	6.53419e-11	3.1646
4076	9.00796	6.53616e-11	3.16285
4077	9.00801	6.53814e-11	3.16109
4078	9.00807	6.54013e-11	3.15933
4079	9.00813	6.54212e-11	3.15757
4080	9.00819	6.54412e-11	3.15582
4081	9.00824	6.54613e-11	3.15406
4082	9.0083	6.54814e-11	3.15231
4083	9.00836	6.55017e-11	3.15056
4084	9.00842	6.5522e-11	3.1488
4085	9.00847	6.55423e-11	3.14705
4086	9.00853	6.55628e-11	3.1453
4087	9.00859	6.55833e-11	3.14355
4088	9.00865	6.56039e-11	3.1418
4089	9.0087	6.56245e-11	3.14006
4090	9.00876	6.56452e-11	3.13831
4091	9.00882	6.5666e-11	3.13656
4092	9.00888	6.56869e-11	3.13482
4093	9.00893	6.57078e-11	3.13307
4094	9.00899	6.57288e-11	3.13133
4095	9.00905	6.57499e-11	3.12959
4096	9.00911	6.5771e-11	3.12785
4097	9.00916	6.57922e-11	3.1261
4098	9.00922	6.58135e-11	3.12436
4099	9.00928	6.58349e-11	3.12263
4100	9.00934	6.58563e-11	3.12089
4101	9.00939	6.58778e-11	3.11915
4102	9.00945	6.58993e-11	3.11741
4103	9.00951	6.59209e-11	3.11568
4104	9.00957	6.59426e-11	3.11394
4105	9.00962	6.59643e-11	3.11221
4106	9.00968	6.59861e-11	3.11047
4107	9.00974	6.6008e-11	3.10874
4108	9.0098	6.60299e-11	3.10701
4109	9.00985	6.6052e-11	3.10528
4110	9.00991	6.6074e-11	3.10355
4111	9.00997	6.60962e-11	3.10182
4112	9.01003	6.61183e-11	3.10009
4113	9.01008	6.61406e-11	3.09836
4114	9.01014	6.61629e-11	3.09664
4115	9.0102	6.61853e-11	3.09491
4116	9.01026	6.62078e-11	3.09319
4117	9.01031	6.62303e-11	3.09146
4118	9.01037	6.62528e-11	3.08974
4119	9.01043	6.62755e-11	3.08802
4120	9.01049	6.62982e-11	3.08629
4121	9.01054	6.63209e-11	3.08457
4122	9.0106	6.63438e-11	3.08285
4123	9.01066	6.63666e-11	3.08113
4124	9.01071	6.63896e-11	3.07942
4125	9.01077	6.64126e-11	3.0777
4126	9.01083	6.64356e-11	3.07598
4127	9.01089	6.64588e-11	3.07427
4128	9.01094	6.64819e-11	3.07255
4129	9.011	6.65052e-11	3.07084
4130	9.01106	6.65285e-11	3.06912
4131	9.01112	6.65518e-11	3.06741
4132	9.01117	6.65752e-11	3.0657
4133	9.01123	6.65987e-11	3.06399
4134	9.01129	6.66222e-11	3.06228
4135	9.01134	6.66458e-11	3.06057
4136	9.0114	6.66695e-11	3.05886
4137	9.01146	6.66932e-11	3.05715
4138	9.01152	6.67169e-11	3.05545
4139	9.01157	6.67408e-11	3.05374
4140	9.01163	6.67646e-11	3.05204
4141	9.01169	6.67886e-11	3.05033
4142	9.01174	6.68125e-11	3.04863
4143	9.0118	6.68366e-11	3.04693
4144	9.01186	6.68607e-11	3.04523
4145	9.01192	6.68848e-11	3.04353
4146	9.01197	6.6909e-11	3.04183
4147	9.01203	6.69333e-11	3.04013
4148	9.01209	6.69576e-11	3.03843
4149	9.01214	6.6982e-11	3.03673
4150	9.0122	6.70064e-11	3.03504
4151	9.01226	6.70309e-11	3.03334
4152	9.01231	6.70554e-11	3.03165
4153	9.01237	6.708e-11	3.02995
4154	9.01243	6.71046e-11	3.02826
4155	9.01249	6.71293e-11	3.02657
4156	9.01254	6.71541e-11	3.02487
4157	9.0126	6.71789e-11	3.02318
4158	9.01266	6.72037e-11	3.02149
4159	9.01271	6.72286e-11	3.01981
4160	9.01277	6.72536e-11	3.01812
4161	9.01283	6.72786e-11	3.01643
4162	9.01288	6.73036e-11	3.01474
4163	9.01294	6.73287e-11	3.01306
4164	9.013	6.73539e-11	3.01137
4165	9.01305	6.73791e-11	3.00969
4166	9.01311	6.74043e-11	3.00801
4167	9.01317	6.74297e-11	3.00632
4168	9.01323	6.7455e-11	3.00464
4169	9.01328	6.74804e-11	3.00296
4170	9.01334	6.75059e-11	3.00128
4171	9.0134	6.75314e-11	2.9996
4172	9.01345	6.75569e-11	2.99792
4173	9.01351	6.75825e-11	2.99625
4174	9.01357	6.76082e-11	2.99457
4175	9.01362	6.76339e-11	2.9929
4176	9.01368	6.76596e-11	2.99122
4177	9.01374	6.76854e-11	2.98955
4178	9.01379	6.77113e-11	2.98787
4179	9.01385	6.77372e-11	2.9862
4180	9.01391	6.77631e-11	2.98453
4181	9.01396	6.77891e-11	2.98286
4182	9.01402	6.78151e-11	2.98119
4183	9.01408	6.78412e-11	2.97952
4184	9.01413	6.78673e-11	2.97785
4185	9.01419	6.78935e-11	2.97618
4186	9.01425	6.79197e-11	2.97452
4187	9.0143	6.7946e-11	2.97285
4188	9.01436	6.79723e-11	2.97119
4189	9.01442	6.79987e-11	2.96952
4190	9.01447	6.80251e-11	2.96786
