Time	[TCFBCatenin]	[pAkt]	[pERK]
7335	10.8724	1.0081e-11	185.188
7336	10.8726	1.00824e-11	185.189
7337	10.8728	1.00838e-11	185.19
7338	10.873	1.00852e-11	185.192
7339	10.8732	1.00866e-11	185.193
7340	10.8735	1.0088e-11	185.194
7341	10.8737	1.00894e-11	185.196
7342	10.8739	1.00908e-11	185.197
7343	10.8741	1.00922e-11	185.198
7344	10.8744	1.00936e-11	185.199
7345	10.8746	1.00949e-11	185.201
7346	10.8748	1.00963e-11	185.202
7347	10.875	1.00977e-11	185.203
7348	10.8752	1.00991e-11	185.205
7349	10.8755	1.01005e-11	185.206
7350	10.8757	1.01019e-11	185.207
7351	10.8759	1.01033e-11	185.209
7352	10.8761	1.01047e-11	185.21
7353	10.8764	1.01061e-11	185.211
7354	10.8766	1.01075e-11	185.213
7355	10.8768	1.01089e-11	185.214
7356	10.877	1.01102e-11	185.215
7357	10.8772	1.01116e-11	185.216
7358	10.8775	1.0113e-11	185.218
7359	10.8777	1.01144e-11	185.219
7360	10.8779	1.01158e-11	185.22
7361	10.8781	1.01172e-11	185.222
7362	10.8784	1.01186e-11	185.223
7363	10.8786	1.012e-11	185.224
7364	10.8788	1.01214e-11	185.226
7365	10.879	1.01228e-11	185.227
7366	10.8792	1.01241e-11	185.228
7367	10.8795	1.01255e-11	185.23
7368	10.8797	1.01269e-11	185.231
7369	10.8799	1.01283e-11	185.232
7370	10.8801	1.01297e-11	185.233
7371	10.8803	1.01311e-11	185.235
7372	10.8806	1.01325e-11	185.236
7373	10.8808	1.01339e-11	185.237
7374	10.881	1.01353e-11	185.239
7375	10.8812	1.01366e-11	185.24
7376	10.8815	1.0138e-11	185.241
7377	10.8817	1.01394e-11	185.243
7378	10.8819	1.01408e-11	185.244
7379	10.8821	1.01422e-11	185.245
7380	10.8823	1.01436e-11	185.247
7381	10.8826	1.0145e-11	185.248
7382	10.8828	1.01464e-11	185.249
7383	10.883	1.01478e-11	185.25
7384	10.8832	1.01491e-11	185.252
7385	10.8834	1.01505e-11	185.253
7386	10.8837	1.01519e-11	185.254
7387	10.8839	1.01533e-11	185.256
7388	10.8841	1.01547e-11	185.257
7389	10.8843	1.01561e-11	185.258
7390	10.8846	1.01575e-11	185.26
7391	10.8848	1.01589e-11	185.261
7392	10.885	1.01602e-11	185.262
7393	10.8852	1.01616e-11	185.264
7394	10.8854	1.0163e-11	185.265
7395	10.8857	1.01644e-11	185.266
7396	10.8859	1.01658e-11	185.267
7397	10.8861	1.01672e-11	185.269
7398	10.8863	1.01686e-11	185.27
7399	10.8865	1.017e-11	185.271
7400	10.8868	1.01713e-11	185.273
7401	10.887	1.01727e-11	185.274
7402	10.8872	1.01741e-11	185.275
7403	10.8874	1.01755e-11	185.277
7404	10.8876	1.01769e-11	185.278
7405	10.8879	1.01783e-11	185.279
7406	10.8881	1.01797e-11	185.28
7407	10.8883	1.01811e-11	185.282
7408	10.8885	1.01824e-11	185.283
7409	10.8887	1.01838e-11	185.284
7410	10.889	1.01852e-11	185.286
7411	10.8892	1.01866e-11	185.287
7412	10.8894	1.0188e-11	185.288
7413	10.8896	1.01894e-11	185.29
7414	10.8899	1.01908e-11	185.291
7415	10.8901	1.01921e-11	185.292
7416	10.8903	1.01935e-11	185.294
7417	10.8905	1.01949e-11	185.295
7418	10.8907	1.01963e-11	185.296
7419	10.891	1.01977e-11	185.297
7420	10.8912	1.01991e-11	185.299
7421	10.8914	1.02005e-11	185.3
7422	10.8916	1.02018e-11	185.301
7423	10.8918	1.02032e-11	185.303
7424	10.8921	1.02046e-11	185.304
7425	10.8923	1.0206e-11	185.305
7426	10.8925	1.02074e-11	185.307
7427	10.8927	1.02088e-11	185.308
7428	10.8929	1.02102e-11	185.309
7429	10.8932	1.02115e-11	185.31
7430	10.8934	1.02129e-11	185.312
7431	10.8936	1.02143e-11	185.313
7432	10.8938	1.02157e-11	185.314
7433	10.894	1.02171e-11	185.316
7434	10.8943	1.02185e-11	185.317
7435	10.8945	1.02199e-11	185.318
7436	10.8947	1.02212e-11	185.32
7437	10.8949	1.02226e-11	185.321
7438	10.8951	1.0224e-11	185.322
7439	10.8954	1.02254e-11	185.323
7440	10.8956	1.02268e-11	185.325
7441	10.8958	1.02282e-11	185.326
7442	10.896	1.02295e-11	185.327
7443	10.8962	1.02309e-11	185.329
7444	10.8965	1.02323e-11	185.33
7445	10.8967	1.02337e-11	185.331
7446	10.8969	1.02351e-11	185.333
7447	10.8971	1.02365e-11	185.334
7448	10.8973	1.02379e-11	185.335
7449	10.8976	1.02392e-11	185.337
7450	10.8978	1.02406e-11	185.338
7451	10.898	1.0242e-11	185.339
7452	10.8982	1.02434e-11	185.34
7453	10.8984	1.02448e-11	185.342
7454	10.8987	1.02462e-11	185.343
7455	10.8989	1.02475e-11	185.344
7456	10.8991	1.02489e-11	185.346
7457	10.8993	1.02503e-11	185.347
7458	10.8995	1.02517e-11	185.348
7459	10.8998	1.02531e-11	185.35
7460	10.9	1.02545e-11	185.351
7461	10.9002	1.02558e-11	185.352
7462	10.9004	1.02572e-11	185.353
7463	10.9006	1.02586e-11	185.355
7464	10.9008	1.026e-11	185.356
7465	10.9011	1.02614e-11	185.357
7466	10.9013	1.02628e-11	185.359
7467	10.9015	1.02641e-11	185.36
7468	10.9017	1.02655e-11	185.361
7469	10.9019	1.02669e-11	185.363
7470	10.9022	1.02683e-11	185.364
7471	10.9024	1.02697e-11	185.365
7472	10.9026	1.0271e-11	185.366
7473	10.9028	1.02724e-11	185.368
7474	10.903	1.02738e-11	185.369
7475	10.9033	1.02752e-11	185.37
7476	10.9035	1.02766e-11	185.372
7477	10.9037	1.0278e-11	185.373
7478	10.9039	1.02793e-11	185.374
7479	10.9041	1.02807e-11	185.376
7480	10.9044	1.02821e-11	185.377
7481	10.9046	1.02835e-11	185.378
7482	10.9048	1.02849e-11	185.379
7483	10.905	1.02862e-11	185.381
7484	10.9052	1.02876e-11	185.382
7485	10.9055	1.0289e-11	185.383
7486	10.9057	1.02904e-11	185.385
7487	10.9059	1.02918e-11	185.386
7488	10.9061	1.02932e-11	185.387
7489	10.9063	1.02945e-11	185.389
7490	10.9065	1.02959e-11	185.39
7491	10.9068	1.02973e-11	185.391
7492	10.907	1.02987e-11	185.392
7493	10.9072	1.03001e-11	185.394
7494	10.9074	1.03014e-11	185.395
7495	10.9076	1.03028e-11	185.396
7496	10.9079	1.03042e-11	185.398
7497	10.9081	1.03056e-11	185.399
7498	10.9083	1.0307e-11	185.4
7499	10.9085	1.03083e-11	185.402
7500	10.9087	1.03097e-11	185.403
7501	10.9089	1.03111e-11	185.404
7502	10.9092	1.03125e-11	185.405
7503	10.9094	1.03139e-11	185.407
7504	10.9096	1.03152e-11	185.408
7505	10.9098	1.03166e-11	185.409
7506	10.91	1.0318e-11	185.411
7507	10.9103	1.03194e-11	185.412
7508	10.9105	1.03208e-11	185.413
7509	10.9107	1.03221e-11	185.415
7510	10.9109	1.03235e-11	185.416
7511	10.9111	1.03249e-11	185.417
7512	10.9114	1.03263e-11	185.418
7513	10.9116	1.03277e-11	185.42
7514	10.9118	1.0329e-11	185.421
7515	10.912	1.03304e-11	185.422
7516	10.9122	1.03318e-11	185.424
7517	10.9124	1.03332e-11	185.425
7518	10.9127	1.03346e-11	185.426
7519	10.9129	1.03359e-11	185.428
7520	10.9131	1.03373e-11	185.429
7521	10.9133	1.03387e-11	185.43
7522	10.9135	1.03401e-11	185.431
7523	10.9138	1.03415e-11	185.433
7524	10.914	1.03428e-11	185.434
7525	10.9142	1.03442e-11	185.435
7526	10.9144	1.03456e-11	185.437
7527	10.9146	1.0347e-11	185.438
7528	10.9148	1.03484e-11	185.439
7529	10.9151	1.03497e-11	185.441
7530	10.9153	1.03511e-11	185.442
7531	10.9155	1.03525e-11	185.443
7532	10.9157	1.03539e-11	185.444
7533	10.9159	1.03552e-11	185.446
7534	10.9161	1.03566e-11	185.447
7535	10.9164	1.0358e-11	185.448
7536	10.9166	1.03594e-11	185.45
7537	10.9168	1.03608e-11	185.451
7538	10.917	1.03621e-11	185.452
7539	10.9172	1.03635e-11	185.454
7540	10.9175	1.03649e-11	185.455
7541	10.9177	1.03663e-11	185.456
7542	10.9179	1.03676e-11	185.457
7543	10.9181	1.0369e-11	185.459
7544	10.9183	1.03704e-11	185.46
7545	10.9185	1.03718e-11	185.461
7546	10.9188	1.03732e-11	185.463
7547	10.919	1.03745e-11	185.464
7548	10.9192	1.03759e-11	185.465
7549	10.9194	1.03773e-11	185.467
7550	10.9196	1.03787e-11	185.468
7551	10.9198	1.038e-11	185.469
7552	10.9201	1.03814e-11	185.47
7553	10.9203	1.03828e-11	185.472
7554	10.9205	1.03842e-11	185.473
7555	10.9207	1.03856e-11	185.474
7556	10.9209	1.03869e-11	185.476
7557	10.9211	1.03883e-11	185.477
7558	10.9214	1.03897e-11	185.478
7559	10.9216	1.03911e-11	185.479
7560	10.9218	1.03924e-11	185.481
7561	10.922	1.03938e-11	185.482
7562	10.9222	1.03952e-11	185.483
7563	10.9225	1.03966e-11	185.485
7564	10.9227	1.03979e-11	185.486
7565	10.9229	1.03993e-11	185.487
7566	10.9231	1.04007e-11	185.489
7567	10.9233	1.04021e-11	185.49
7568	10.9235	1.04034e-11	185.491
7569	10.9238	1.04048e-11	185.492
7570	10.924	1.04062e-11	185.494
7571	10.9242	1.04076e-11	185.495
7572	10.9244	1.04089e-11	185.496
7573	10.9246	1.04103e-11	185.498
7574	10.9248	1.04117e-11	185.499
7575	10.9251	1.04131e-11	185.5
7576	10.9253	1.04145e-11	185.502
7577	10.9255	1.04158e-11	185.503
7578	10.9257	1.04172e-11	185.504
7579	10.9259	1.04186e-11	185.505
7580	10.9261	1.042e-11	185.507
7581	10.9264	1.04213e-11	185.508
7582	10.9266	1.04227e-11	185.509
7583	10.9268	1.04241e-11	185.511
7584	10.927	1.04255e-11	185.512
7585	10.9272	1.04268e-11	185.513
7586	10.9274	1.04282e-11	185.514
7587	10.9277	1.04296e-11	185.516
7588	10.9279	1.0431e-11	185.517
7589	10.9281	1.04323e-11	185.518
7590	10.9283	1.04337e-11	185.52
7591	10.9285	1.04351e-11	185.521
7592	10.9287	1.04364e-11	185.522
7593	10.929	1.04378e-11	185.524
7594	10.9292	1.04392e-11	185.525
7595	10.9294	1.04406e-11	185.526
7596	10.9296	1.04419e-11	185.527
7597	10.9298	1.04433e-11	185.529
7598	10.93	1.04447e-11	185.53
7599	10.9302	1.04461e-11	185.531
7600	10.9305	1.04474e-11	185.533
7601	10.9307	1.04488e-11	185.534
7602	10.9309	1.04502e-11	185.535
7603	10.9311	1.04516e-11	185.536
7604	10.9313	1.04529e-11	185.538
7605	10.9315	1.04543e-11	185.539
7606	10.9318	1.04557e-11	185.54
7607	10.932	1.04571e-11	185.542
7608	10.9322	1.04584e-11	185.543
7609	10.9324	1.04598e-11	185.544
7610	10.9326	1.04612e-11	185.546
7611	10.9328	1.04626e-11	185.547
7612	10.9331	1.04639e-11	185.548
7613	10.9333	1.04653e-11	185.549
7614	10.9335	1.04667e-11	185.551
7615	10.9337	1.0468e-11	185.552
7616	10.9339	1.04694e-11	185.553
7617	10.9341	1.04708e-11	185.555
7618	10.9344	1.04722e-11	185.556
7619	10.9346	1.04735e-11	185.557
7620	10.9348	1.04749e-11	185.558
7621	10.935	1.04763e-11	185.56
7622	10.9352	1.04777e-11	185.561
7623	10.9354	1.0479e-11	185.562
7624	10.9356	1.04804e-11	185.564
7625	10.9359	1.04818e-11	185.565
7626	10.9361	1.04831e-11	185.566
7627	10.9363	1.04845e-11	185.568
7628	10.9365	1.04859e-11	185.569
7629	10.9367	1.04873e-11	185.57
7630	10.9369	1.04886e-11	185.571
7631	10.9372	1.049e-11	185.573
7632	10.9374	1.04914e-11	185.574
7633	10.9376	1.04927e-11	185.575
7634	10.9378	1.04941e-11	185.577
7635	10.938	1.04955e-11	185.578
7636	10.9382	1.04969e-11	185.579
7637	10.9384	1.04982e-11	185.58
7638	10.9387	1.04996e-11	185.582
7639	10.9389	1.0501e-11	185.583
7640	10.9391	1.05023e-11	185.584
7641	10.9393	1.05037e-11	185.586
7642	10.9395	1.05051e-11	185.587
7643	10.9397	1.05065e-11	185.588
7644	10.94	1.05078e-11	185.589
7645	10.9402	1.05092e-11	185.591
7646	10.9404	1.05106e-11	185.592
7647	10.9406	1.05119e-11	185.593
7648	10.9408	1.05133e-11	185.595
7649	10.941	1.05147e-11	185.596
7650	10.9412	1.05161e-11	185.597
7651	10.9415	1.05174e-11	185.599
7652	10.9417	1.05188e-11	185.6
7653	10.9419	1.05202e-11	185.601
7654	10.9421	1.05215e-11	185.602
7655	10.9423	1.05229e-11	185.604
7656	10.9425	1.05243e-11	185.605
7657	10.9428	1.05256e-11	185.606
7658	10.943	1.0527e-11	185.608
7659	10.9432	1.05284e-11	185.609
7660	10.9434	1.05298e-11	185.61
7661	10.9436	1.05311e-11	185.611
7662	10.9438	1.05325e-11	185.613
7663	10.944	1.05339e-11	185.614
7664	10.9443	1.05352e-11	185.615
7665	10.9445	1.05366e-11	185.617
7666	10.9447	1.0538e-11	185.618
7667	10.9449	1.05393e-11	185.619
7668	10.9451	1.05407e-11	185.62
7669	10.9453	1.05421e-11	185.622
7670	10.9455	1.05435e-11	185.623
7671	10.9458	1.05448e-11	185.624
7672	10.946	1.05462e-11	185.626
7673	10.9462	1.05476e-11	185.627
7674	10.9464	1.05489e-11	185.628
7675	10.9466	1.05503e-11	185.629
7676	10.9468	1.05517e-11	185.631
7677	10.947	1.0553e-11	185.632
7678	10.9473	1.05544e-11	185.633
7679	10.9475	1.05558e-11	185.635
7680	10.9477	1.05571e-11	185.636
7681	10.9479	1.05585e-11	185.637
7682	10.9481	1.05599e-11	185.639
7683	10.9483	1.05612e-11	185.64
7684	10.9485	1.05626e-11	185.641
7685	10.9488	1.0564e-11	185.642
7686	10.949	1.05654e-11	185.644
7687	10.9492	1.05667e-11	185.645
7688	10.9494	1.05681e-11	185.646
7689	10.9496	1.05695e-11	185.648
7690	10.9498	1.05708e-11	185.649
7691	10.95	1.05722e-11	185.65
7692	10.9503	1.05736e-11	185.651
7693	10.9505	1.05749e-11	185.653
7694	10.9507	1.05763e-11	185.654
7695	10.9509	1.05777e-11	185.655
7696	10.9511	1.0579e-11	185.657
7697	10.9513	1.05804e-11	185.658
7698	10.9515	1.05818e-11	185.659
7699	10.9518	1.05831e-11	185.66
7700	10.952	1.05845e-11	185.662
7701	10.9522	1.05859e-11	185.663
7702	10.9524	1.05872e-11	185.664
7703	10.9526	1.05886e-11	185.666
7704	10.9528	1.059e-11	185.667
7705	10.953	1.05913e-11	185.668
7706	10.9533	1.05927e-11	185.669
7707	10.9535	1.05941e-11	185.671
7708	10.9537	1.05954e-11	185.672
7709	10.9539	1.05968e-11	185.673
7710	10.9541	1.05982e-11	185.675
7711	10.9543	1.05995e-11	185.676
7712	10.9545	1.06009e-11	185.677
7713	10.9547	1.06023e-11	185.678
7714	10.955	1.06036e-11	185.68
7715	10.9552	1.0605e-11	185.681
7716	10.9554	1.06064e-11	185.682
7717	10.9556	1.06077e-11	185.684
7718	10.9558	1.06091e-11	185.685
7719	10.956	1.06105e-11	185.686
7720	10.9562	1.06118e-11	185.687
7721	10.9565	1.06132e-11	185.689
7722	10.9567	1.06146e-11	185.69
7723	10.9569	1.06159e-11	185.691
7724	10.9571	1.06173e-11	185.693
7725	10.9573	1.06187e-11	185.694
7726	10.9575	1.062e-11	185.695
7727	10.9577	1.06214e-11	185.696
7728	10.958	1.06228e-11	185.698
7729	10.9582	1.06241e-11	185.699
7730	10.9584	1.06255e-11	185.7
7731	10.9586	1.06269e-11	185.702
7732	10.9588	1.06282e-11	185.703
7733	10.959	1.06296e-11	185.704
7734	10.9592	1.0631e-11	185.705
7735	10.9594	1.06323e-11	185.707
7736	10.9597	1.06337e-11	185.708
7737	10.9599	1.06351e-11	185.709
7738	10.9601	1.06364e-11	185.711
7739	10.9603	1.06378e-11	185.712
7740	10.9605	1.06391e-11	185.713
7741	10.9607	1.06405e-11	185.715
7742	10.9609	1.06419e-11	185.716
7743	10.9611	1.06432e-11	185.717
7744	10.9614	1.06446e-11	185.718
7745	10.9616	1.0646e-11	185.72
7746	10.9618	1.06473e-11	185.721
7747	10.962	1.06487e-11	185.722
7748	10.9622	1.06501e-11	185.724
7749	10.9624	1.06514e-11	185.725
7750	10.9626	1.06528e-11	185.726
7751	10.9628	1.06542e-11	185.727
7752	10.9631	1.06555e-11	185.729
7753	10.9633	1.06569e-11	185.73
7754	10.9635	1.06582e-11	185.731
7755	10.9637	1.06596e-11	185.732
7756	10.9639	1.0661e-11	185.734
7757	10.9641	1.06623e-11	185.735
7758	10.9643	1.06637e-11	185.736
7759	10.9646	1.06651e-11	185.738
7760	10.9648	1.06664e-11	185.739
7761	10.965	1.06678e-11	185.74
7762	10.9652	1.06692e-11	185.741
7763	10.9654	1.06705e-11	185.743
7764	10.9656	1.06719e-11	185.744
7765	10.9658	1.06732e-11	185.745
7766	10.966	1.06746e-11	185.747
7767	10.9662	1.0676e-11	185.748
7768	10.9665	1.06773e-11	185.749
7769	10.9667	1.06787e-11	185.75
7770	10.9669	1.06801e-11	185.752
7771	10.9671	1.06814e-11	185.753
7772	10.9673	1.06828e-11	185.754
7773	10.9675	1.06842e-11	185.756
7774	10.9677	1.06855e-11	185.757
7775	10.9679	1.06869e-11	185.758
7776	10.9682	1.06882e-11	185.759
7777	10.9684	1.06896e-11	185.761
7778	10.9686	1.0691e-11	185.762
7779	10.9688	1.06923e-11	185.763
7780	10.969	1.06937e-11	185.765
7781	10.9692	1.06951e-11	185.766
7782	10.9694	1.06964e-11	185.767
7783	10.9696	1.06978e-11	185.768
7784	10.9699	1.06991e-11	185.77
7785	10.9701	1.07005e-11	185.771
7786	10.9703	1.07019e-11	185.772
7787	10.9705	1.07032e-11	185.774
7788	10.9707	1.07046e-11	185.775
7789	10.9709	1.07059e-11	185.776
7790	10.9711	1.07073e-11	185.777
7791	10.9713	1.07087e-11	185.779
7792	10.9716	1.071e-11	185.78
7793	10.9718	1.07114e-11	185.781
7794	10.972	1.07128e-11	185.783
7795	10.9722	1.07141e-11	185.784
7796	10.9724	1.07155e-11	185.785
7797	10.9726	1.07168e-11	185.786
7798	10.9728	1.07182e-11	185.788
7799	10.973	1.07196e-11	185.789
7800	10.9732	1.07209e-11	185.79
7801	10.9735	1.07223e-11	185.792
7802	10.9737	1.07236e-11	185.793
7803	10.9739	1.0725e-11	185.794
7804	10.9741	1.07264e-11	185.795
7805	10.9743	1.07277e-11	185.797
7806	10.9745	1.07291e-11	185.798
7807	10.9747	1.07304e-11	185.799
7808	10.9749	1.07318e-11	185.801
7809	10.9751	1.07332e-11	185.802
7810	10.9754	1.07345e-11	185.803
7811	10.9756	1.07359e-11	185.804
7812	10.9758	1.07372e-11	185.806
7813	10.976	1.07386e-11	185.807
7814	10.9762	1.074e-11	185.808
7815	10.9764	1.07413e-11	185.809
7816	10.9766	1.07427e-11	185.811
7817	10.9768	1.0744e-11	185.812
7818	10.9771	1.07454e-11	185.813
7819	10.9773	1.07468e-11	185.815
7820	10.9775	1.07481e-11	185.816
7821	10.9777	1.07495e-11	185.817
7822	10.9779	1.07508e-11	185.818
7823	10.9781	1.07522e-11	185.82
7824	10.9783	1.07536e-11	185.821
7825	10.9785	1.07549e-11	185.822
7826	10.9787	1.07563e-11	185.824
7827	10.979	1.07576e-11	185.825
7828	10.9792	1.0759e-11	185.826
7829	10.9794	1.07604e-11	185.827
7830	10.9796	1.07617e-11	185.829
7831	10.9798	1.07631e-11	185.83
7832	10.98	1.07644e-11	185.831
7833	10.9802	1.07658e-11	185.833
7834	10.9804	1.07672e-11	185.834
7835	10.9806	1.07685e-11	185.835
7836	10.9809	1.07699e-11	185.836
7837	10.9811	1.07712e-11	185.838
7838	10.9813	1.07726e-11	185.839
7839	10.9815	1.0774e-11	185.84
7840	10.9817	1.07753e-11	185.841
7841	10.9819	1.07767e-11	185.843
7842	10.9821	1.0778e-11	185.844
7843	10.9823	1.07794e-11	185.845
7844	10.9825	1.07807e-11	185.847
7845	10.9827	1.07821e-11	185.848
7846	10.983	1.07835e-11	185.849
7847	10.9832	1.07848e-11	185.85
7848	10.9834	1.07862e-11	185.852
7849	10.9836	1.07875e-11	185.853
7850	10.9838	1.07889e-11	185.854
7851	10.984	1.07902e-11	185.856
7852	10.9842	1.07916e-11	185.857
7853	10.9844	1.0793e-11	185.858
7854	10.9846	1.07943e-11	185.859
7855	10.9849	1.07957e-11	185.861
7856	10.9851	1.0797e-11	185.862
7857	10.9853	1.07984e-11	185.863
7858	10.9855	1.07998e-11	185.865
7859	10.9857	1.08011e-11	185.866
7860	10.9859	1.08025e-11	185.867
7861	10.9861	1.08038e-11	185.868
7862	10.9863	1.08052e-11	185.87
7863	10.9865	1.08065e-11	185.871
7864	10.9867	1.08079e-11	185.872
7865	10.987	1.08093e-11	185.873
7866	10.9872	1.08106e-11	185.875
7867	10.9874	1.0812e-11	185.876
7868	10.9876	1.08133e-11	185.877
7869	10.9878	1.08147e-11	185.879
7870	10.988	1.0816e-11	185.88
7871	10.9882	1.08174e-11	185.881
7872	10.9884	1.08187e-11	185.882
7873	10.9886	1.08201e-11	185.884
7874	10.9888	1.08215e-11	185.885
7875	10.9891	1.08228e-11	185.886
7876	10.9893	1.08242e-11	185.888
7877	10.9895	1.08255e-11	185.889
7878	10.9897	1.08269e-11	185.89
7879	10.9899	1.08282e-11	185.891
7880	10.9901	1.08296e-11	185.893
7881	10.9903	1.0831e-11	185.894
7882	10.9905	1.08323e-11	185.895
7883	10.9907	1.08337e-11	185.896
7884	10.9909	1.0835e-11	185.898
7885	10.9912	1.08364e-11	185.899
7886	10.9914	1.08377e-11	185.9
7887	10.9916	1.08391e-11	185.902
7888	10.9918	1.08404e-11	185.903
7889	10.992	1.08418e-11	185.904
7890	10.9922	1.08432e-11	185.905
7891	10.9924	1.08445e-11	185.907
7892	10.9926	1.08459e-11	185.908
7893	10.9928	1.08472e-11	185.909
7894	10.993	1.08486e-11	185.91
7895	10.9933	1.08499e-11	185.912
7896	10.9935	1.08513e-11	185.913
7897	10.9937	1.08526e-11	185.914
7898	10.9939	1.0854e-11	185.916
7899	10.9941	1.08553e-11	185.917
7900	10.9943	1.08567e-11	185.918
7901	10.9945	1.08581e-11	185.919
7902	10.9947	1.08594e-11	185.921
7903	10.9949	1.08608e-11	185.922
7904	10.9951	1.08621e-11	185.923
7905	10.9953	1.08635e-11	185.925
7906	10.9956	1.08648e-11	185.926
7907	10.9958	1.08662e-11	185.927
7908	10.996	1.08675e-11	185.928
7909	10.9962	1.08689e-11	185.93
7910	10.9964	1.08702e-11	185.931
7911	10.9966	1.08716e-11	185.932
7912	10.9968	1.0873e-11	185.933
7913	10.997	1.08743e-11	185.935
7914	10.9972	1.08757e-11	185.936
7915	10.9974	1.0877e-11	185.937
7916	10.9976	1.08784e-11	185.939
7917	10.9979	1.08797e-11	185.94
7918	10.9981	1.08811e-11	185.941
7919	10.9983	1.08824e-11	185.942
7920	10.9985	1.08838e-11	185.944
7921	10.9987	1.08851e-11	185.945
7922	10.9989	1.08865e-11	185.946
7923	10.9991	1.08878e-11	185.947
7924	10.9993	1.08892e-11	185.949
7925	10.9995	1.08906e-11	185.95
7926	10.9997	1.08919e-11	185.951
7927	10.9999	1.08933e-11	185.953
7928	11.0002	1.08946e-11	185.954
7929	11.0004	1.0896e-11	185.955
7930	11.0006	1.08973e-11	185.956
7931	11.0008	1.08987e-11	185.958
7932	11.001	1.09e-11	185.959
7933	11.0012	1.09014e-11	185.96
7934	11.0014	1.09027e-11	185.961
7935	11.0016	1.09041e-11	185.963
7936	11.0018	1.09054e-11	185.964
7937	11.002	1.09068e-11	185.965
7938	11.0022	1.09081e-11	185.967
7939	11.0024	1.09095e-11	185.968
7940	11.0027	1.09108e-11	185.969
7941	11.0029	1.09122e-11	185.97
7942	11.0031	1.09135e-11	185.972
7943	11.0033	1.09149e-11	185.973
7944	11.0035	1.09162e-11	185.974
7945	11.0037	1.09176e-11	185.975
7946	11.0039	1.0919e-11	185.977
7947	11.0041	1.09203e-11	185.978
7948	11.0043	1.09217e-11	185.979
7949	11.0045	1.0923e-11	185.981
7950	11.0047	1.09244e-11	185.982
7951	11.0049	1.09257e-11	185.983
7952	11.0052	1.09271e-11	185.984
7953	11.0054	1.09284e-11	185.986
7954	11.0056	1.09298e-11	185.987
7955	11.0058	1.09311e-11	185.988
7956	11.006	1.09325e-11	185.989
7957	11.0062	1.09338e-11	185.991
7958	11.0064	1.09352e-11	185.992
7959	11.0066	1.09365e-11	185.993
7960	11.0068	1.09379e-11	185.995
7961	11.007	1.09392e-11	185.996
7962	11.0072	1.09406e-11	185.997
7963	11.0074	1.09419e-11	185.998
7964	11.0077	1.09433e-11	186
7965	11.0079	1.09446e-11	186.001
7966	11.0081	1.0946e-11	186.002
7967	11.0083	1.09473e-11	186.003
7968	11.0085	1.09487e-11	186.005
7969	11.0087	1.095e-11	186.006
7970	11.0089	1.09514e-11	186.007
7971	11.0091	1.09527e-11	186.009
7972	11.0093	1.09541e-11	186.01
7973	11.0095	1.09554e-11	186.011
7974	11.0097	1.09568e-11	186.012
7975	11.0099	1.09581e-11	186.014
7976	11.0101	1.09595e-11	186.015
7977	11.0104	1.09608e-11	186.016
7978	11.0106	1.09622e-11	186.017
7979	11.0108	1.09635e-11	186.019
7980	11.011	1.09649e-11	186.02
7981	11.0112	1.09662e-11	186.021
7982	11.0114	1.09676e-11	186.023
7983	11.0116	1.09689e-11	186.024
7984	11.0118	1.09703e-11	186.025
7985	11.012	1.09716e-11	186.026
7986	11.0122	1.0973e-11	186.028
7987	11.0124	1.09743e-11	186.029
7988	11.0126	1.09757e-11	186.03
7989	11.0128	1.0977e-11	186.031
7990	11.0131	1.09784e-11	186.033
7991	11.0133	1.09797e-11	186.034
7992	11.0135	1.09811e-11	186.035
7993	11.0137	1.09824e-11	186.036
7994	11.0139	1.09838e-11	186.038
7995	11.0141	1.09851e-11	186.039
7996	11.0143	1.09865e-11	186.04
7997	11.0145	1.09878e-11	186.042
7998	11.0147	1.09892e-11	186.043
7999	11.0149	1.09905e-11	186.044
8000	11.0151	1.09919e-11	186.045
8001	11.0153	1.09932e-11	186.047
8002	11.0155	1.09946e-11	186.048
8003	11.0158	1.09959e-11	186.049
8004	11.016	1.09973e-11	186.05
8005	11.0162	1.09986e-11	186.052
8006	11.0164	1.09999e-11	186.053
8007	11.0166	1.10013e-11	186.054
8008	11.0168	1.10026e-11	186.055
8009	11.017	1.1004e-11	186.057
8010	11.0172	1.10053e-11	186.058
8011	11.0174	1.10067e-11	186.059
8012	11.0176	1.1008e-11	186.061
8013	11.0178	1.10094e-11	186.062
8014	11.018	1.10107e-11	186.063
8015	11.0182	1.10121e-11	186.064
8016	11.0184	1.10134e-11	186.066
8017	11.0186	1.10148e-11	186.067
8018	11.0189	1.10161e-11	186.068
8019	11.0191	1.10175e-11	186.069
8020	11.0193	1.10188e-11	186.071
8021	11.0195	1.10202e-11	186.072
8022	11.0197	1.10215e-11	186.073
8023	11.0199	1.10229e-11	186.075
8024	11.0201	1.10242e-11	186.076
8025	11.0203	1.10256e-11	186.077
8026	11.0205	1.10269e-11	186.078
8027	11.0207	1.10282e-11	186.08
8028	11.0209	1.10296e-11	186.081
8029	11.0211	1.10309e-11	186.082
8030	11.0213	1.10323e-11	186.083
8031	11.0215	1.10336e-11	186.085
8032	11.0217	1.1035e-11	186.086
8033	11.022	1.10363e-11	186.087
8034	11.0222	1.10377e-11	186.088
8035	11.0224	1.1039e-11	186.09
8036	11.0226	1.10404e-11	186.091
