"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
25.,49,145,97,3,5,3,3,8,3,8,0,484,145,0,0,0,0,0,2.5,0,7,2,1,7,0,0,12,13,95,1,7,400,12,4,16,0,5,30,3,9,235,0,32,9,483,483,0,15,1,1,0,1,643,557,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
26.,50,143,98,2,6,3,4,9,1,9,0,482,143,0,0,0,0,0,1,0,9,1.5,0,8,0,0,11,14,94,1,7,400,11,5,16,0,8,30,2,5,234,0,26,5,487,487,0,14,3,3,0,2,633,567,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
27.,50,140,98,4,9,4,3,11,0,13,0,476,140,0,0,0,0,0,0.5,0,5,1,0,4,0,0,6,16,92,2,6,400,6,7,13,1,2,30,1,8,230,0,25,8,487,487,0,13,3,3,0,1,629,571,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
28.,50,143,97,3,6,4,2,10,2,10,0,480,143,0,0,0,0,0,2.5,0,7,2,0,8,0,0,12,15,93,0,8,400,12,7,19,1,3,30,0,12,231,0,42,12,479,479,1,14,3,3,0,3,629,571,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
29.,49,149,97,2,0,5,2,3,1,5,0,492,149,0,0,0,0,0,2,1,5,1.5,0,7,0,0,10,15,93,1,7,400,10,5,15,0,6,30,1,8,231,0,36,8,474,474,0,11,0,0,0,0,629,571,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
30.,50,147,98,0,4,4,2,2,0,8,0,490,147,0,0,0,0,0,1,2,5,1,0,7,0,0,9,16,92,1,7,400,9,4,13,1,7,30,0,11,231,0,37,11,473,473,1,18,3,3,0,3,629,571,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
31.,48,146,98,4,3,4,5,5,0,7,0,488,146,0,0,0,0,0,2,0,7,0,1,10,0,0,11,16,92,2,6,400,11,3,14,0,4,30,2,7,231,0,34,7,480,480,0,7,4,4,0,2,625,575,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
32.,48,143,97,5,10,6,2,4,0,16,0,480,143,0,0,0,0,0,1,0,7,0.5,1,7,0,0,9,16,92,0,8,400,9,4,13,1,6,30,1,11,232,0,38,11,494,494,0,13,4,4,0,4,621,579,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
33.,50,145,96,2,6,7,0,5,1,13,0,482,145,0,0,0,0,0,2,0,4,2,0,4,0,0,8,17,91,2,6,400,8,5,13,0,2,30,0,11,233,0,29,10,471,471,2,15,7,7,0,5,621,579,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
34.,51,145,99,0,5,1,1,6,1,6,0,488,145,0,0,0,0,0,3,0,9,2,0,11,0,0,15,18,90,2,6,400,15,3,18,0,3,30,1,8,232,0,28,8,486,486,0,17,2,2,0,1,617,583,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
