"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
56.,49,148,97,1,5,3,1,2,3,8,0,490,148,0,0,0,0,0,3,1,6,3,0,7,0.5,0,12,16,92,0,10,400,13,9,22,0,2,30,0,8,258,1,27,8,465,465,0,11,3,3,0,3,642,558,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
57.,49,147,98,1,5,1,3,4,3,6,0,490,147,0,0,0,0,0,1.5,1,6,2,2,4,0,0,10,17,91,1,8,400,10,7,17,0,5,30,3,5,257,1,23,5,482,482,2,19,6,6,0,4,634,566,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
58.,49,146,98,1,7,3,3,2,1,10,0,488,146,0,0,0,0,0,2,2,4,2,0,6,0,0,10,23,85,3,7,400,10,9,19,0,2,30,1,21,258,1,17,21,512,512,1,10,3,3,0,3,637,563,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
59.,48,149,98,3,2,2,2,2,2,4,0,494,149,0,0,0,0,0,3.5,1,5,2.5,1,7,0,0,13,23,85,2,8,400,13,7,20,0,6,30,2,11,261,1,16,11,492,492,1,14,1,1,0,1,629,571,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
60.,48,148,98,2,6,1,2,1,3,7,0,492,148,0,0,0,0,0,2.5,1,3,2.5,0,4,0,0,9,23,85,0,10,400,9,6,15,0,4,30,3,7,261,1,21,7,489,489,1,13,2,2,0,1,629,571,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
61.,49,149,95,1,3,6,1,3,4,9,0,488,149,0,0,0,0,0,2,1,5,2,0,6,0,0,10,19,89,2,8,400,10,7,17,0,2,30,3,14,263,1,22,14,506,506,0,10,4,4,0,3,631,569,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
62.,49,148,97,2,4,3,0,3,3,7,0,490,148,0,0,0,0,0,3.5,1,5,2,0,9,0,0,13,17,91,1,9,400,13,9,22,0,8,30,3,9,264,1,19,8,518,518,2,17,2,2,0,1,631,569,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
63.,48,146,98,3,5,4,5,3,0,9,0,488,146,0,0,0,0,0,2.5,0,4,1,0,7,0,0,9,16,92,1,9,400,9,8,17,0,4,30,5,14,265,2,26,12,525,525,0,17,2,2,0,2,631,569,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
64.,48,147,97,5,4,4,0,4,2,8,0,488,147,0,0,0,0,0,3,2,5,3,1,6,0,0,13,15,93,3,7,400,13,8,21,0,4,30,1,10,267,2,23,10,524,524,0,14,3,3,0,2,627,573,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
65.,46,144,98,5,13,2,5,1,2,15,0,484,144,0,0,0,0,0,3,0,5,3,0,5,0,0,11,15,93,3,7,400,11,11,22,0,5,30,6,10,268,1,24,10,517,517,0,13,3,3,0,1,627,573,0,498,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
