# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_weakLTP16.ka' '-l' '5000' '-p' '1' '-o' 'weakLTP16_3.out' -seed 155741728
# "uuid" : "562036821"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
43.,50,145,98,2,5,4,1,5,0,9,0,486,145,0,0,0,0,0,0.5,6,0,2.5,2,0,0,0,7,16,92,2,8,1,7,5,12,0,5,30,2,6,829,7,7,6,504,504,0,13,1,1,0,1,550,650,0,499,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
44.,50,147,98,1,3,4,1,3,0,7,0,490,147,0,0,0,0,0,0.5,1,0,0.5,0,1,0,0,2,15,93,2,8,0,2,12,14,0,7,30,5,12,819,7,9,12,497,497,0,18,3,3,0,2,551,649,0,499,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
45.,48,149,96,3,1,5,3,4,3,6,0,490,149,0,0,0,0,0,0.5,2,0,1.5,0,0,0,0,3,14,94,1,9,4,3,8,11,0,3,30,3,11,817,7,7,10,522,522,0,14,4,4,0,3,547,653,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
46.,47,149,94,4,3,8,3,3,4,11,0,486,149,0,0,0,0,0,1.5,4,0,1,4,1,0,0,7,18,90,1,9,2,7,7,14,1,3,30,3,8,814,7,6,8,510,510,0,12,2,2,0,1,549,651,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
47.,49,146,98,1,6,1,4,5,3,7,0,488,146,0,0,0,0,0,0.5,4,1,1,4,0,0,0,6,16,92,2,8,1,6,8,14,0,3,30,2,5,815,7,9,5,511,511,0,14,1,1,0,1,550,650,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
48.,49,147,97,1,6,3,2,3,3,9,0,488,147,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,15,93,0,10,1,5,7,12,0,5,30,3,13,817,7,9,13,516,516,0,10,3,3,0,3,550,650,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
49.,48,149,96,3,2,6,2,2,2,8,0,490,149,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,18,90,3,7,1,1,9,10,0,7,30,4,11,822,7,9,11,514,514,2,16,3,3,0,3,550,650,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
50.,49,148,96,1,3,7,3,2,1,10,0,488,148,0,0,0,0,0,1,2,0,0.5,1,2,0,0,4,18,90,2,8,1,4,8,12,0,6,30,1,11,821,6,6,11,534,534,0,13,2,2,0,2,550,650,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
51.,47,147,98,5,4,4,4,2,0,8,0,490,147,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19,89,3,7,0,1,10,11,0,5,30,0,15,818,6,8,15,527,527,1,11,1,1,0,1,551,649,0,499,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
52.,49,144,97,1,9,4,5,5,2,13,0,482,144,0,0,0,0,0,0,3,0,0.5,1,1,0,0,3,20,88,0,10,0,3,6,9,0,3,30,2,9,813,5,7,9,540,540,1,16,1,1,0,1,551,649,0,499,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
