# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_HFS16.ka' '-l' '5000' '-p' '1' '-o' 'HFS16_5.out' -seed 916513984
# "uuid" : "520365939"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
31.,48,148,96,3,4,6,2,2,2,10,0,488,148,0,0,0,0,0,1,9,0,0.5,10,0,0,0,11,34,74,11,11,0,11,5,16,0,4,30,0,12,1865,46,2,11,524,524,3,18,2,2,0,2,550,650,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
32.,49,148,97,0,4,2,4,4,4,6,0,490,148,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,36,72,7,14,2,5,10,15,0,6,30,0,9,1865,45,0,9,531,531,2,12,0,0,0,0,549,651,0,500,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
33.,49,147,95,2,4,7,2,5,3,11,0,484,147,0,0,0,0,0,0,7,0,0,7,0,0,0,7,33,75,7,14,2,7,5,12,1,3,30,1,11,1864,45,0,11,536,536,1,12,1,1,0,1,549,651,0,500,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
34.,50,146,97,1,4,5,2,5,1,9,0,486,146,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,34,74,9,13,2,6,7,13,0,6,30,0,7,1867,45,1,7,535,535,0,13,1,1,0,1,549,651,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
35.,49,148,95,1,4,6,2,4,4,10,0,486,148,0,0,0,0,0,0.5,5,0,0.5,5,0,0,0,6,34,74,8,14,3,6,5,11,0,3,30,1,9,1871,46,1,9,523,523,0,16,2,2,0,0,549,651,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
36.,48,147,96,3,4,6,4,4,2,10,0,486,147,0,0,0,0,0,0,9,0,0.5,8,0,0,0,9,34,74,7,15,3,9,6,15,0,7,30,1,10,1877,48,3,10,508,508,0,17,2,2,0,2,549,651,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
37.,49,146,96,3,4,6,2,6,2,10,0,484,146,0,0,0,0,0,0,9,0,0.5,8,0,0,0,9,34,74,8,14,1,9,4,13,0,7,30,1,12,1881,49,0,12,488,488,0,15,4,4,0,4,551,649,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
38.,50,146,97,2,2,4,2,8,2,6,0,486,146,0,0,0,0,0,1,2,0,0,4,0,0,0,4,35,73,8,14,1,4,7,11,0,5,30,0,10,1886,48,0,8,487,487,0,8,1,1,0,0,551,649,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
39.,50,145,96,1,5,5,3,8,3,10,0,482,145,0,0,0,0,0,1,10,0,1,10,0,0,0,12,33,75,9,13,0,12,4,16,0,5,30,1,10,1887,48,2,9,480,480,1,13,1,1,0,1,552,648,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
40.,48,146,98,4,5,2,3,5,2,7,0,488,146,0,0,0,0,0,0,11,0,0.5,10,0,0,0,11,38,70,8,13,0,11,7,18,0,2,30,2,8,1890,47,1,8,479,479,2,17,1,1,0,0,552,648,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
41.,49,145,95,2,4,8,6,8,2,12,0,480,145,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,37,71,8,14,0,5,6,11,0,4,30,2,8,1892,46,1,8,467,467,2,17,3,3,0,3,552,648,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
42.,47,149,97,5,2,3,2,3,3,5,0,492,149,0,0,0,0,0,0.5,2,0,0,3,0,0,0,3,42,66,8,14,0,3,3,6,0,6,30,3,15,1895,47,1,15,464,464,1,12,4,4,0,3,552,648,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
43.,50,144,98,0,6,3,6,7,1,9,0,484,144,0,0,0,0,0,0.5,7,0,0,8,0,0,0,8,42,66,4,14,0,8,7,15,1,3,30,3,9,1897,48,2,9,465,465,0,13,5,5,0,4,553,647,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
44.,50,144,97,3,5,5,1,8,1,10,0,482,144,0,0,0,0,0,0,10,0,1.5,7,0,0,0,10,45,63,5,13,0,10,6,16,0,8,30,5,5,1897,48,2,5,473,473,0,8,5,5,0,5,553,647,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
45.,49,142,95,3,7,7,7,12,3,14,0,474,142,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,46,62,7,11,3,6,8,14,0,3,30,2,15,1900,48,2,15,481,481,1,16,3,3,0,3,550,650,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
46.,49,147,96,3,3,7,1,4,1,10,0,486,147,0,0,0,0,0,0,2,0,0.5,1,0,0,0,2,46,62,6,12,1,2,8,10,0,1,30,0,7,1903,50,3,7,482,482,0,10,3,3,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
47.,50,147,97,1,2,5,2,5,1,7,0,488,147,0,0,0,0,0,0.5,6,0,0.5,6,0,0,0,7,47,61,4,14,1,7,5,12,0,2,30,2,12,1908,51,0,12,474,474,0,19,5,5,0,4,552,648,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
48.,48,148,96,2,4,7,4,1,1,11,0,488,148,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,39,69,5,13,1,5,6,11,0,6,30,4,6,1913,51,1,6,462,462,0,21,5,5,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
49.,51,147,97,0,2,6,0,4,0,8,0,488,147,0,0,0,0,0,0,8,0,0.5,7,0,0,0,8,37,71,5,12,1,8,5,13,0,8,30,1,4,1915,49,0,4,457,457,3,20,6,6,0,5,552,648,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
50.,48,147,98,4,3,3,3,4,1,6,0,490,147,0,0,0,0,0,0,8,0,0.5,7,0,0,0,8,36,72,6,12,0,8,7,15,0,5,30,2,7,1917,51,0,7,465,465,1,12,1,1,0,1,553,647,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
51.,47,148,97,3,4,4,6,2,2,8,0,490,148,0,0,0,0,0,0,7,0,0.5,6,0,0,0,7,32,76,4,14,0,7,7,14,0,2,30,3,5,1922,52,2,5,460,460,1,11,1,1,0,0,553,647,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
52.,49,149,95,1,4,5,0,3,5,9,0,488,149,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,28,80,5,13,2,5,8,13,0,2,30,6,7,1926,52,4,7,450,450,1,14,4,4,0,3,552,648,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
53.,48,144,97,3,11,4,3,3,2,15,0,482,144,0,0,0,0,0,0.5,5,0,0.5,5,0,0,0,6,24,84,6,12,0,6,7,13,0,5,30,4,10,1933,53,3,10,451,451,1,15,5,5,0,3,554,646,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
54.,48,147,96,4,5,7,1,2,1,12,0,486,147,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,23,85,6,12,0,5,8,13,1,3,30,1,16,1936,54,5,16,473,473,2,12,3,3,0,3,554,646,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
55.,48,147,96,3,3,7,5,4,1,10,0,486,147,0,0,0,0,0,0,9,0,0,9,0,0,0,9,23,85,4,14,0,9,5,14,1,5,30,1,9,1936,53,2,8,483,483,1,13,5,5,0,4,554,646,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
56.,49,146,96,2,6,7,2,3,1,13,0,484,146,0,0,0,0,0,0,4,0,0.5,3,0,0,0,4,24,84,7,11,2,4,6,10,0,2,30,0,7,1938,52,1,6,484,484,1,14,1,1,0,1,552,648,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
57.,49,144,98,4,7,3,1,6,1,10,0,484,144,0,0,0,0,0,0.5,6,0,0.5,6,0,0,0,7,24,84,6,10,0,7,10,17,1,3,30,1,8,1941,51,4,8,482,482,0,16,3,3,0,1,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
58.,49,147,98,2,3,4,3,3,0,7,0,490,147,0,0,0,0,0,0,3,0,0,3,0,0,0,3,23,85,8,8,0,3,8,11,0,3,30,6,9,1941,51,3,9,515,515,0,12,4,4,0,2,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
59.,49,147,97,1,6,4,2,2,2,10,0,488,147,0,0,0,0,0,0.5,4,0,0,5,0,0,0,5,23,85,3,13,0,5,10,15,0,11,30,3,11,1940,50,1,11,517,517,0,13,4,4,0,4,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
60.,48,146,95,1,7,5,7,6,5,12,0,482,146,0,0,0,0,0,0.5,3,0,0,4,0,0,0,4,26,82,5,11,1,4,8,12,0,2,30,0,13,1942,51,3,13,513,513,1,14,2,2,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
61.,49,147,97,1,5,4,3,3,2,9,0,488,147,0,0,0,0,0,0,7,0,0,7,0,0,0,7,26,82,2,13,1,7,8,15,1,5,30,0,15,1945,49,4,15,518,518,0,13,0,0,0,0,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
62.,48,147,96,3,6,4,2,4,4,10,0,486,147,0,0,0,0,0,0.5,6,0,2,3,0,0,0,7,24,84,5,11,0,7,9,16,0,6,30,0,7,1948,50,5,7,523,523,0,12,3,3,0,2,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
63.,48,145,97,3,7,6,5,3,0,13,0,484,145,0,0,0,0,0,0.5,1,0,0,2,0,0,0,2,19,89,3,13,0,2,7,9,1,5,30,1,8,1952,50,3,7,530,530,1,16,2,2,0,2,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
64.,48,146,97,3,8,4,2,2,2,12,0,486,146,0,0,0,0,0,0,3,0,0,3,0,0,0,3,20,88,5,10,2,3,5,8,0,6,30,1,8,1957,50,6,8,522,522,0,13,3,3,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
65.,48,147,96,3,5,4,3,5,4,9,0,486,147,0,0,0,0,0,1,8,0,0.5,9,0,0,0,10,22,86,5,11,0,10,6,16,0,5,30,1,9,1953,49,4,9,516,516,0,12,3,3,0,1,556,644,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
66.,48,147,96,3,7,4,1,3,4,11,0,486,147,0,0,0,0,0,0.5,7,0,1,6,0,0,0,8,23,85,4,12,0,8,5,13,0,4,30,1,13,1953,50,6,13,515,515,0,11,2,2,0,1,556,644,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
67.,47,148,98,5,5,3,1,0,1,8,0,492,148,0,0,0,0,0,0,5,0,0,5,0,0,0,5,22,86,3,13,0,5,7,12,0,2,30,1,16,1954,49,4,16,536,536,0,15,2,2,0,2,556,644,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
68.,48,147,98,3,6,3,2,1,1,9,0,490,147,0,0,0,0,0,0.5,3,0,0.5,3,0,0,0,4,22,86,2,14,1,4,1,5,1,3,30,2,11,1955,48,5,11,548,548,0,9,3,3,0,3,555,645,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
69.,49,146,96,1,7,6,3,3,2,13,0,484,146,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,24,84,4,13,2,5,9,14,0,6,30,1,10,1959,48,3,10,544,544,1,17,2,2,0,1,554,646,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
70.,48,147,96,3,5,4,3,5,4,9,0,486,147,0,0,0,0,0,0.5,8,0,0.5,8,0,0,0,9,25,83,5,13,2,9,8,17,0,1,30,1,13,1964,48,2,12,550,550,2,12,2,2,0,2,554,646,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
