# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Delta16.ka' '-l' '5000' '-p' '1' '-o' 'Delta16_2.out' -seed 1033227901
# "uuid" : "667674758"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
50.,49,149,98,2,1,2,1,3,2,3,0,494,149,0,0,0,0,0,1.5,0,9,1.5,0,9,0,0,12,11,97,1,7,400,12,4,16,0,2,30,2,12,93,0,36,12,503,503,0,18,2,2,0,1,626,574,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
51.,48,148,96,3,3,6,3,3,2,9,0,488,148,0,0,0,0,0,1.5,0,12,3,2,7,0,0,15,10,98,3,5,400,15,10,25,1,1,30,1,14,93,0,36,14,506,506,1,13,2,2,0,2,629,571,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
52.,49,145,99,1,8,1,4,3,1,9,0,488,145,0,0,0,0,0,1,0,8,1.5,3,4,0,0,10,14,94,2,6,400,10,1,11,0,7,30,3,13,90,0,28,12,503,503,1,19,3,3,0,2,629,571,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
53.,49,147,99,1,3,1,5,4,1,4,0,492,147,0,0,0,0,0,1.5,0,4,2,0,3,0,0,7,12,96,0,8,400,7,9,16,0,4,30,5,9,89,0,28,8,509,509,0,19,4,4,0,4,629,571,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
54.,50,145,98,1,7,2,1,5,2,9,0,486,145,0,0,0,0,0,3,0,5,2,2,5,0,0,11,13,95,1,7,400,11,8,19,0,4,30,4,8,86,0,35,8,509,509,0,10,5,5,0,4,626,574,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
55.,48,148,96,3,5,6,1,1,2,11,0,488,148,0,0,0,0,0,1,0,9,2.5,0,6,0,0,11,15,93,3,5,400,11,4,15,0,4,30,4,9,85,0,37,8,496,496,0,17,1,1,0,1,622,578,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
56.,49,148,97,1,2,5,4,3,1,7,0,490,148,0,0,0,1,2400,1,0,6,1,0,6,0,0,8,13,95,1,7,400,8,10,18,0,3,30,3,10,84,0,38,9,504,504,0,15,2,2,0,2,621,579,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
57.,49,146,95,3,4,6,2,8,4,10,0,482,146,0,0,0,0,0,2,0,7,2.5,1,5,0,0,11,13,95,2,5,400,11,6,17,0,2,30,3,11,80,0,40,11,494,494,0,11,3,3,0,2,620,580,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
58.,49,146,97,2,5,5,3,4,1,10,0,486,146,0,0,0,0,0,0,0,10,2,0,6,0,0,10,14,94,2,6,400,10,7,17,0,3,30,4,12,77,0,39,12,484,484,1,13,3,3,0,3,620,580,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
59.,49,148,98,2,1,3,3,4,1,4,0,492,148,0,0,0,0,0,0,0,10,2,0,6,0,0,10,12,96,1,7,400,10,11,21,0,6,30,4,18,77,0,33,18,502,502,0,20,2,2,0,2,626,574,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
