# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_4.out' -seed 958052470
# "uuid" : "552750566"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
49.,48,147,96,2,7,4,3,3,4,11,0,486,147,0,0,0,0,0,0.5,0,10,0,0,11,0,0,11,25,83,1,7,400,11,7,18,0,8,30,2,15,128,0,16,15,545,545,2,10,1,1,0,1,639,561,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
50.,48,145,97,3,9,3,3,4,3,12,0,484,145,0,0,0,0,0,1.5,0,7,2.5,0,5,0,0,10,22,86,1,7,400,10,8,18,0,3,30,0,9,126,0,17,9,547,547,0,15,0,0,0,0,636,564,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
51.,49,148,96,1,4,5,2,3,3,9,0,488,148,0,0,0,0,0,1,0,5,1.5,0,4,0,0,7,23,85,1,7,400,7,7,14,0,5,30,2,10,125,0,20,10,543,543,1,16,4,4,0,3,640,560,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
52.,49,146,95,0,7,7,5,4,3,14,0,482,146,0,0,0,0,0,0.5,1,7,2,0,5,0,0,9,18,90,1,7,400,9,9,18,0,7,30,0,8,124,0,19,8,539,539,0,15,2,2,0,2,632,568,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
53.,47,145,98,4,9,3,5,2,1,12,0,486,145,0,0,0,0,0,1,0,6,1.5,2,3,0,0,8,20,88,2,6,400,8,9,17,0,9,30,1,5,123,0,16,5,526,526,0,12,5,5,0,4,631,569,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
54.,48,147,97,2,5,4,5,3,2,9,0,488,147,0,0,0,0,0,0.5,0,8,2.5,1,3,0,0,9,20,88,1,7,400,9,12,21,0,2,30,4,7,125,0,14,7,504,504,0,14,4,4,0,4,628,572,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
55.,50,146,97,1,4,5,2,5,1,9,0,486,146,0,0,0,0,0,0.5,1,3,1,0,3,0,0,5,18,90,2,6,400,5,6,11,0,7,30,0,12,125,0,19,12,496,496,1,10,3,3,0,3,623,577,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
56.,49,147,97,2,1,5,5,6,1,6,0,488,147,0,0,0,0,0,1,0,6,1,2,4,0,0,8,18,90,1,7,400,8,3,11,0,5,30,1,10,123,0,23,9,514,514,0,11,2,2,0,2,626,574,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
57.,49,147,99,1,6,1,2,1,1,7,0,492,147,0,0,0,0,0,0.5,0,9,0.5,0,9,0,0,10,16,92,0,8,400,10,9,19,0,4,30,2,8,121,0,15,8,501,501,0,11,3,3,0,3,626,574,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
58.,49,147,97,1,5,4,3,3,2,9,0,488,147,0,0,0,0,0,0.5,0,8,2.5,0,4,0,0,9,14,94,1,7,400,9,8,17,0,4,30,1,8,120,0,21,8,498,498,1,15,2,2,0,2,622,578,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
