# Output of 'KaSim' 'AMPA5_equal.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'equal.out' -seed 717599127
# "uuid" : "629474052"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
2627.,0,0,2,0,0,2,2,0,0,10,98,0,6,2.,25,2,23,25,0,2,0,88,6,22,22,1,4,40,38,1,16,1,6,14,0,0,2,21,5,12,4,6,7,2,7,15,3,30,2,6,81,6,9,9,5,12,6,2,0,0,0,9,0,0,0,0,11,1,0,0,0,10,0,0,0,0,0,122,125
2628.,0,0,2,0,0,2,2,0,0,13,95,0,6,2.,27,2,21,23,0,2,0,84,15,36,36,0,4,38,37,1,15,1,9,9,0,0,1,23,5,10,3,6,7,2,5,14,4,30,2,15,80,7,9,9,5,11,6,2,0,0,0,8,0,0,0,0,11,1,0,0,0,10,0,0,0,0,0,121,125
2629.,0,0,1,0,0,1,1,0,0,11,97,0,6,1.,24,1,25,26,0,2,0,87,12,34,34,4,5,39,30,1,13,0,10,8,0,0,0,25,6,11,2,7,9,1,8,17,3,30,7,12,80,7,9,8,6,11,6,2,0,0,0,8,0,0,0,0,11,1,0,0,0,9,0,0,0,0,0,121,125
2630.,0,0,2,1,0,1,2,0,0,12,96,0,6,2.,23,2,25,27,0,2,0,86,7,29,29,2,5,39,34,1,12,0,7,6,0,0,2,22,7,11,2,10,5,2,6,16,3,30,7,7,80,7,9,8,6,11,6,2,0,0,0,8,0,0,0,0,10,1,0,0,0,9,0,0,0,0,0,121,125
2631.,0,0,1,0,0,1,1,0,0,12,96,2,4,1.,24,1,25,26,0,2,0,82,9,24,24,2,6,39,32,1,13,0,9,9,0,0,1,23,8,10,3,4,8,2,6,17,6,30,7,10,79,8,8,9,6,11,6,2,0,0,0,8,0,0,0,0,10,1,0,0,0,9,0,0,0,0,0,121,125
2632.,0,0,1,0,0,1,1,0,0,10,98,2,4,1.,26,1,23,24,0,2,0,83,5,23,23,2,5,37,37,0,13,0,5,10,0,0,0,19,8,11,1,6,5,1,5,18,4,30,7,5,79,9,7,8,7,11,6,2,0,0,0,9,0,0,0,0,10,1,0,0,0,10,0,0,0,0,0,121,125
2633.,0,0,1,0,0,1,1,0,0,11,97,0,6,1.,27,1,22,23,0,2,0,83,6,28,28,2,4,40,33,0,16,0,7,9,0,0,1,24,7,8,6,4,3,3,5,17,2,30,0,6,80,8,7,8,7,10,6,2,0,0,0,9,0,0,0,0,10,1,0,0,0,10,0,0,0,0,0,120,125
2634.,0,0,1,0,0,1,1,0,0,10,98,2,6,1.,29,1,20,21,0,2,0,80,6,27,27,2,6,40,30,0,17,0,5,13,0,0,1,29,5,8,4,6,7,2,6,19,6,30,5,6,80,7,8,7,7,11,6,2,0,0,0,10,0,0,0,0,10,1,0,0,0,10,0,0,0,0,0,120,125
2635.,0,0,1,0,0,1,1,0,0,11,97,2,6,1.,29,1,20,21,0,2,0,81,10,31,31,2,6,39,36,0,15,0,10,10,0,0,1,24,4,10,0,8,4,0,7,16,1,30,4,10,80,7,8,7,7,11,5,2,0,0,0,10,0,0,0,0,10,1,0,0,0,10,0,0,0,0,0,120,125
2636.,0,0,2,1,0,1,1,1,0,12,96,0,8,2.,27,2,21,23,1,2,0,82,7,27,27,4,5,37,33,1,10,0,5,7,0,0,2,23,5,13,5,6,8,2,7,14,8,30,1,7,80,7,7,8,7,11,6,2,0,0,0,10,0,0,0,0,9,1,0,0,0,10,0,0,0,0,0,120,125
2637.,0,0,2,1,0,1,1,1,0,13,95,1,7,2.,27,2,21,23,1,2,0,82,9,33,33,1,4,40,38,1,13,0,6,9,0,0,2,23,3,13,3,6,10,1,6,15,4,30,4,9,78,9,7,8,7,11,7,2,0,0,0,10,0,0,0,0,10,1,0,0,0,12,0,0,0,0,0,120,125
2638.,0,0,2,1,0,1,1,1,0,17,91,0,8,2.,29,2,19,21,0,2,0,73,8,26,26,4,8,36,37,1,15,0,6,11,0,0,2,20,4,9,0,6,8,0,4,16,3,30,3,8,79,8,6,9,7,11,7,2,0,0,0,10,0,0,0,0,10,1,0,0,0,13,0,0,0,0,0,120,125
2639.,0,0,2,1,0,1,1,1,0,15,93,2,6,2.,30,2,18,20,1,3,0,70,11,45,45,3,4,39,35,2,15,1,5,11,1,0,2,23,3,7,1,3,4,1,4,15,6,30,3,11,79,7,8,8,6,11,7,2,0,0,0,10,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2640.,0,0,2,1,0,1,1,1,0,15,93,2,6,2.,31,2,17,19,0,3,0,73,19,32,32,2,5,39,34,2,12,1,5,9,1,0,2,24,4,10,5,4,2,3,4,14,6,30,4,19,79,7,8,8,7,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2641.,0,0,2,1,0,1,1,1,0,15,93,0,8,2.,32,2,16,18,0,4,0,72,10,27,27,0,7,37,35,1,13,0,6,10,0,0,1,29,1,14,0,7,11,0,3,12,4,30,1,10,79,6,9,7,8,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2642.,0,0,2,1,0,1,1,1,0,15,93,0,8,2.,32,2,16,18,0,4,0,71,12,31,31,2,4,39,34,1,15,1,5,11,1,0,1,26,3,14,2,6,10,0,3,11,2,30,7,12,79,6,9,6,9,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2643.,0,0,3,2,0,1,2,1,0,17,91,1,7,3.,32,3,15,18,0,3,0,71,13,26,26,2,5,39,38,1,13,0,7,11,0,0,1,22,3,16,1,7,9,1,4,12,9,30,5,13,80,5,9,6,9,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2644.,0,0,3,2,0,1,2,1,0,20,88,2,6,3.,31,3,16,19,0,3,0,69,6,35,35,3,3,38,35,2,17,1,10,12,1,0,1,23,3,14,1,6,5,1,5,10,3,30,6,6,81,4,9,6,9,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2645.,0,0,3,2,0,1,2,1,0,20,88,0,8,3.,32,3,15,18,0,3,0,70,7,28,28,0,7,40,32,3,17,0,7,11,0,0,2,26,5,10,1,10,5,1,6,10,1,30,4,7,81,4,9,4,11,10,7,2,0,0,0,10,0,0,0,0,11,1,0,0,0,13,0,0,0,0,0,119,125
2646.,0,0,3,2,0,1,2,1,0,20,88,1,7,3.,32,3,15,18,0,4,0,66,14,35,35,4,7,38,35,3,16,1,6,13,1,0,2,22,2,10,0,7,7,0,5,12,3,30,3,14,81,4,8,5,11,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,14,0,0,0,0,0,119,125
2647.,0,0,3,1,0,2,2,1,0,18,90,0,8,3.,30,3,17,20,0,5,0,73,7,22,22,1,9,39,33,3,12,0,8,8,0,0,3,25,4,11,2,3,7,1,5,12,3,30,2,7,81,4,8,6,10,10,7,2,0,0,0,9,0,0,0,0,11,1,0,0,0,14,0,0,0,0,0,119,125
2648.,0,0,4,2,0,2,3,1,0,19,89,1,7,4.,26,4,20,24,0,4,0,63,8,31,31,1,2,39,37,4,15,1,7,13,1,0,3,19,5,13,2,3,7,2,6,12,5,30,4,8,81,4,7,7,10,9,7,2,0,0,0,10,0,0,0,0,10,1,0,0,0,13,1,0,0,0,0,118,125
2649.,0,0,5,3,0,2,3,2,0,19,89,1,7,5.,22,5,23,28,0,4,0,64,11,32,32,1,5,40,38,4,12,2,6,9,2,0,3,20,3,11,3,8,8,2,7,9,6,30,5,11,82,3,6,8,10,9,7,2,0,0,0,10,0,0,0,0,11,1,0,0,0,13,1,0,0,0,0,118,125
2650.,0,0,5,3,0,2,3,2,0,18,90,0,8,5.,23,5,22,27,0,3,0,67,11,39,39,1,7,40,35,2,14,2,6,10,2,0,4,26,2,8,2,3,6,1,5,17,8,30,4,11,83,2,6,8,10,9,7,2,0,0,0,11,0,0,0,0,11,1,0,0,0,13,1,0,0,0,0,118,125
2651.,0,0,6,4,0,2,4,2,0,17,91,1,7,6.,21,6,23,29,0,4,0,72,10,33,33,1,3,40,39,2,15,0,5,9,0,0,3,22,2,12,2,9,8,1,7,17,4,30,3,10,83,2,6,9,9,9,7,2,0,0,0,11,0,0,0,0,10,1,0,0,0,13,1,0,0,0,0,118,125
2652.,0,0,6,3,0,3,4,2,0,16,92,1,7,6.,24,6,20,26,0,3,0,69,12,31,31,4,2,39,31,2,12,0,6,6,0,0,3,24,5,15,1,3,9,1,7,17,2,30,1,12,82,4,5,9,9,9,7,2,0,0,0,11,0,0,0,0,10,1,0,0,0,13,1,0,0,0,0,118,125
2653.,0,0,6,3,0,3,5,0,1,16,92,0,8,6.,26,6,18,24,0,3,0,71,10,29,29,2,8,40,34,2,11,1,4,8,1,0,2,23,5,10,1,7,6,1,6,11,7,30,1,10,82,3,6,10,7,10,7,2,0,0,0,12,0,0,0,0,10,1,0,0,0,13,1,0,0,0,0,118,125
2654.,0,0,7,4,0,3,5,2,0,15,93,2,6,7.,28,7,15,22,0,3,0,70,7,29,29,0,3,39,33,2,17,2,5,11,1,0,5,26,5,12,2,7,7,2,6,12,3,30,2,7,82,3,5,11,7,10,7,2,0,0,0,12,0,0,0,0,10,1,0,0,0,15,1,0,0,0,0,118,125
2655.,0,0,7,4,0,3,6,1,0,16,92,1,7,7.,27,7,16,23,0,3,0,73,7,23,23,7,6,39,35,1,10,1,3,9,1,0,6,21,2,10,1,9,7,1,7,11,6,30,3,7,82,3,5,11,7,10,8,2,0,0,0,12,0,0,0,0,10,1,0,0,0,15,1,0,0,0,0,118,125
2656.,0,0,6,3,0,3,5,1,0,17,91,3,5,6.,29,6,15,21,1,3,0,67,15,33,33,2,9,40,37,2,12,0,3,6,0,0,4,23,2,10,2,8,9,1,7,10,2,30,2,15,82,2,6,10,8,10,8,2,0,0,0,12,0,0,0,0,10,1,0,0,0,15,1,0,0,0,0,118,125
2657.,0,0,7,4,0,3,6,1,0,18,90,2,6,7.,29,7,14,21,0,3,0,69,6,32,32,6,6,38,35,2,13,0,11,10,0,0,4,20,3,11,1,8,7,1,6,9,7,30,2,6,82,2,6,11,7,10,8,2,0,0,0,12,0,0,0,0,10,1,0,0,0,16,0,0,0,0,0,118,125
2658.,0,0,7,4,0,3,6,1,0,18,90,1,7,7.,27,7,16,23,0,4,0,68,8,35,35,1,4,37,33,1,12,1,3,11,1,0,3,26,5,10,4,7,9,3,6,13,7,30,1,8,81,3,6,11,7,10,8,2,0,0,0,12,0,0,0,0,10,1,0,0,0,16,0,0,0,0,0,118,125
2659.,0,0,7,4,0,3,5,2,0,18,90,0,8,7.,26,7,17,24,0,5,0,67,12,46,46,3,6,38,30,1,14,0,6,6,0,0,5,26,6,9,5,6,6,2,7,10,1,30,4,12,81,3,5,12,7,10,7,2,0,0,0,13,0,0,0,0,9,1,0,0,0,16,0,0,0,0,0,118,125
2660.,0,0,6,4,0,2,4,2,0,15,93,0,8,6.,27,6,17,23,0,6,0,66,10,33,33,0,8,36,29,1,8,1,7,6,1,0,5,30,6,14,2,10,9,1,7,10,7,30,3,10,81,3,5,12,6,11,7,2,0,0,0,13,0,0,0,0,9,1,0,0,0,15,0,0,0,0,0,118,125
2661.,0,0,6,3,0,3,4,2,0,17,91,1,7,6.,24,6,20,26,0,7,0,68,10,35,35,3,5,40,30,0,10,0,9,7,0,0,5,28,5,11,2,7,7,2,9,13,4,30,5,10,81,3,5,11,7,11,7,2,0,0,0,13,0,0,0,0,10,1,0,0,0,14,0,0,0,0,0,118,125
2662.,0,0,6,4,0,2,3,3,0,14,94,0,8,6.,25,6,19,25,0,8,0,69,2,18,18,1,4,38,35,0,15,0,5,12,0,0,5,25,5,12,2,5,8,0,10,12,4,30,1,2,81,3,5,10,8,11,7,2,0,0,0,12,0,0,0,0,10,2,0,0,0,16,0,0,0,0,0,118,125
2663.,0,0,6,4,0,2,3,3,0,11,97,0,8,6.,26,6,18,24,0,8,0,70,11,34,34,1,3,40,39,1,19,0,4,12,0,0,5,22,3,13,0,10,10,0,7,14,3,30,4,11,81,3,4,11,8,11,7,2,0,0,0,12,0,0,0,0,10,2,0,0,0,15,0,0,0,0,0,118,125
2664.,0,0,6,4,0,2,5,1,0,16,92,3,5,6.,29,6,15,21,0,7,0,62,7,24,24,1,5,38,38,3,10,2,3,8,2,0,4,21,3,13,3,9,7,3,5,9,3,30,3,7,81,3,4,11,8,11,7,2,0,0,0,12,0,0,0,0,10,2,0,0,0,16,0,0,0,0,0,118,125
2665.,0,0,6,4,0,2,5,1,0,15,93,1,7,6.,29,6,15,21,0,7,0,63,4,13,13,2,6,36,41,3,13,1,8,9,1,0,2,17,3,13,1,3,8,1,5,12,5,30,2,4,81,3,4,11,7,11,7,2,0,0,0,13,0,0,0,0,9,2,0,0,0,16,0,0,0,0,0,117,125
2666.,0,0,6,2,0,4,5,1,0,17,91,1,7,6.,31,6,13,19,0,5,0,63,7,30,30,2,4,40,38,3,12,2,7,8,2,0,4,19,4,14,0,11,6,0,4,11,2,30,2,7,81,3,4,11,6,12,7,2,0,0,0,13,0,0,0,0,9,2,0,0,0,16,0,0,0,0,0,117,125
2667.,0,0,6,1,1,4,5,1,0,17,91,1,7,6.,31,6,13,19,0,5,0,60,11,30,30,0,5,40,37,4,16,2,10,10,2,0,4,22,3,13,1,3,7,0,3,8,1,30,5,11,81,3,3,12,6,12,8,2,0,0,0,13,0,0,0,0,9,2,0,0,0,16,0,0,0,0,0,117,125
2668.,0,0,8,3,1,4,6,2,0,16,92,1,7,8.,28,8,14,22,0,5,0,63,10,29,29,1,7,40,35,3,15,2,4,12,2,0,5,22,5,8,2,12,5,1,2,12,4,30,1,10,81,3,3,12,5,13,8,2,0,0,0,13,0,0,0,0,9,2,0,0,0,16,0,0,0,0,0,117,125
2669.,0,0,7,3,1,3,6,1,0,20,88,0,8,7.,28,7,15,22,0,4,0,61,8,38,38,2,8,40,37,3,17,0,8,13,0,0,5,20,4,9,1,6,6,1,4,8,7,30,2,8,81,3,3,12,5,13,8,2,0,0,0,13,0,0,0,0,9,2,0,0,0,16,0,0,0,0,0,117,125
2670.,0,0,7,3,1,3,5,2,0,17,91,1,7,7.,27,7,16,23,0,4,0,60,9,30,30,0,4,37,34,3,14,0,4,9,0,0,6,26,3,11,2,16,7,2,5,10,5,30,1,9,81,3,3,12,4,14,9,2,0,0,0,12,0,0,0,0,9,2,0,0,0,17,0,0,0,0,0,117,125
2671.,0,0,7,4,0,3,5,2,0,16,92,2,6,7.,29,7,14,21,0,4,0,64,9,23,23,3,3,40,34,3,18,1,4,15,1,0,5,23,3,9,1,10,6,0,5,9,5,30,1,9,80,4,3,12,4,14,9,2,0,0,0,13,0,0,0,0,8,2,0,0,0,17,0,0,0,0,0,117,125
2672.,0,0,7,4,0,3,4,3,0,15,93,1,7,7.,31,7,12,19,0,4,0,66,7,29,29,0,7,38,36,5,12,3,11,10,3,0,4,23,2,12,0,2,8,0,5,8,2,30,3,7,80,4,3,12,5,13,9,2,0,0,0,14,0,0,0,0,8,2,0,0,0,17,0,0,0,0,0,117,125
2673.,0,0,6,4,0,2,4,2,0,15,93,1,7,6.,32,6,12,18,1,5,0,70,15,44,44,3,6,39,38,3,15,1,6,12,1,0,4,21,1,15,0,9,7,0,5,9,5,30,3,15,80,4,3,11,6,13,10,1,0,0,0,15,0,0,0,0,9,2,0,0,0,17,0,0,0,0,0,117,125
2674.,0,0,6,4,0,2,4,2,0,15,93,2,6,6.,31,6,13,19,0,5,0,72,11,31,31,0,9,40,41,2,15,0,7,11,0,0,2,22,1,11,1,10,6,1,5,10,5,30,2,11,80,3,5,10,5,14,10,1,0,0,0,15,0,0,0,0,9,2,0,0,0,17,0,0,0,0,0,117,125
2675.,0,0,7,5,0,2,6,1,0,15,93,1,7,7.,29,7,14,21,2,5,0,67,9,16,16,3,7,37,39,2,16,0,5,11,0,0,5,22,0,9,1,7,8,0,4,9,6,30,2,9,80,2,6,10,5,14,11,1,0,0,0,14,0,0,0,0,9,2,0,0,0,17,0,0,0,0,0,117,125
2676.,0,0,7,5,0,2,6,1,0,16,92,2,6,7.,32,7,11,18,0,4,0,68,11,30,30,3,6,40,38,1,15,0,6,12,0,0,4,22,2,11,0,11,9,0,2,10,4,30,2,11,80,2,5,10,6,14,10,2,0,0,0,14,0,0,0,0,10,2,0,0,0,17,0,0,0,0,0,117,125
2677.,0,0,7,4,0,3,6,1,0,15,93,0,8,7.,33,7,10,17,0,3,0,68,12,30,30,3,5,40,40,1,12,0,5,9,0,0,2,22,0,11,1,10,6,0,1,9,5,30,1,12,80,2,5,10,6,14,9,2,0,0,0,15,0,0,0,0,10,2,0,0,0,17,0,0,0,0,0,117,125
2678.,0,0,6,4,0,2,4,2,0,13,95,2,6,6.,31,6,13,19,0,4,0,71,6,26,26,0,2,38,40,1,18,1,4,16,1,0,4,24,1,13,1,12,7,1,3,8,3,30,1,6,79,3,5,9,6,15,9,2,0,0,0,15,0,0,0,0,11,2,0,0,0,14,2,0,0,0,0,117,125
2679.,0,0,8,5,0,3,6,2,0,12,96,1,7,8.,28,8,14,22,0,3,0,74,6,32,32,3,7,40,36,2,9,0,9,7,0,0,5,23,2,14,1,7,6,0,2,6,4,30,3,6,78,4,5,8,7,15,8,2,0,0,0,15,0,0,0,0,12,2,0,0,0,14,2,0,0,0,0,117,125
2680.,0,0,6,4,0,2,4,2,0,14,94,2,5,6.,31,6,13,19,0,4,0,70,8,32,32,0,7,39,37,3,19,0,4,12,0,0,5,22,4,10,1,12,5,1,1,11,9,30,1,8,76,5,6,8,6,15,7,2,0,0,0,13,0,0,0,0,10,2,0,0,0,14,2,0,0,0,0,116,125
2681.,0,0,5,4,0,1,3,2,0,14,94,1,7,5.,32,5,13,18,1,3,0,72,8,26,26,0,5,40,37,3,20,1,7,11,1,0,3,22,4,9,0,6,4,0,1,12,5,30,1,8,76,5,6,8,6,15,7,2,0,0,0,14,0,0,0,0,10,2,0,0,0,14,2,0,0,0,0,116,125
2682.,0,0,4,4,0,0,3,1,0,12,96,3,5,4.,33,4,13,17,1,4,0,70,9,28,28,1,4,38,37,2,21,0,5,14,0,0,1,23,3,7,2,5,6,2,1,9,1,30,1,9,76,5,6,8,6,15,7,2,0,0,0,14,0,0,0,0,9,2,0,0,0,14,2,0,0,0,0,116,125
2683.,0,0,4,4,0,0,3,1,0,14,94,2,6,4.,32,4,14,18,0,4,0,71,12,40,40,0,8,38,31,2,12,0,9,8,0,0,3,29,4,8,2,11,6,2,1,11,2,30,1,12,76,5,6,8,6,15,7,2,0,0,0,14,0,0,0,0,9,2,0,0,0,14,2,0,0,0,0,116,125
2684.,0,0,4,4,0,0,3,1,0,15,93,2,6,4.,30,4,16,20,1,4,0,74,12,42,42,5,6,39,32,2,12,2,5,8,2,0,2,22,5,10,1,6,6,1,2,13,4,30,2,12,76,5,6,7,7,15,7,2,0,0,0,13,0,0,0,0,9,2,0,0,0,14,2,0,0,0,0,116,125
2685.,0,0,5,4,1,0,4,1,0,13,95,0,8,5.,30,5,15,20,0,6,0,74,15,29,29,2,4,40,34,0,14,0,11,12,0,0,3,24,6,16,2,3,14,1,1,12,3,30,4,15,76,5,6,7,8,13,7,2,0,0,0,14,0,0,0,0,9,2,0,0,0,14,2,0,0,0,0,115,125
2686.,0,0,4,3,1,0,3,1,0,16,92,1,7,4.,31,4,15,19,0,5,0,72,8,35,35,1,8,40,34,0,10,0,4,6,0,0,4,26,5,13,1,7,10,1,1,9,8,30,0,8,76,5,6,7,8,13,8,1,0,0,0,12,0,0,0,0,10,2,0,0,0,14,2,0,0,0,0,115,125
2687.,0,0,5,3,1,1,4,1,0,12,96,2,6,5.,31,5,14,19,0,5,0,69,15,33,33,1,4,39,38,2,13,0,7,12,0,0,4,20,5,14,1,7,8,1,2,12,7,30,5,15,75,6,6,8,7,13,8,1,0,0,0,11,0,0,0,0,11,1,0,0,0,14,2,0,0,0,0,115,125
2688.,0,0,5,2,1,2,4,1,0,12,96,0,8,5.,29,5,16,21,0,5,0,77,11,35,35,4,6,40,42,1,14,0,6,10,0,0,2,14,5,10,3,7,4,2,4,16,2,30,3,11,75,6,6,8,7,13,8,1,0,0,0,11,0,0,0,0,11,1,0,0,0,14,2,0,0,0,0,115,125
2689.,0,0,6,3,1,2,5,1,0,11,97,0,8,6.,25,6,19,25,0,7,0,78,3,24,24,0,4,40,42,1,13,0,2,10,0,0,4,19,4,13,2,7,6,1,5,12,2,30,4,3,76,6,5,7,9,12,8,1,0,0,0,11,0,0,0,0,12,0,0,0,0,14,2,0,0,0,0,115,125
2690.,0,0,6,3,1,2,5,1,0,9,99,1,7,6.,24,6,20,26,0,8,0,77,8,26,26,3,5,39,38,3,13,2,8,10,2,0,2,19,3,10,1,4,5,1,6,14,5,30,1,8,76,7,5,8,8,12,8,1,0,0,0,11,0,0,0,0,12,0,0,0,0,13,3,0,0,0,0,116,125
2691.,0,0,7,4,1,2,6,1,0,10,98,0,8,7.,25,7,18,25,0,7,0,72,13,37,37,0,3,38,37,3,21,0,6,17,0,0,4,22,4,11,0,12,6,0,3,11,6,30,2,13,76,7,5,8,8,12,8,1,0,0,0,11,0,0,0,0,11,0,0,0,0,13,3,0,0,0,0,116,125
2692.,0,0,6,3,1,2,6,0,0,9,99,4,4,6.,28,6,16,22,0,8,0,76,11,31,31,0,4,39,36,3,12,2,5,10,2,0,5,22,5,14,2,10,7,2,4,11,1,30,4,11,75,8,5,8,8,12,8,1,0,0,0,11,0,0,0,0,11,0,0,0,0,13,3,0,0,0,0,116,125
2693.,0,0,4,2,1,1,4,0,0,13,95,0,8,4.,29,4,17,21,0,8,0,74,11,39,39,1,5,38,37,1,13,0,5,10,0,0,3,24,3,12,3,5,7,2,4,13,4,30,3,11,76,7,4,9,8,11,8,1,0,0,0,11,0,0,0,0,11,0,0,0,0,12,3,0,0,0,0,115,125
2694.,0,0,5,3,1,1,5,0,0,14,94,0,7,5.,27,5,18,23,1,9,0,75,9,23,23,2,5,37,37,0,14,0,5,10,0,0,3,24,3,12,1,7,6,1,5,12,4,30,2,9,74,9,4,9,8,11,8,1,0,0,0,11,0,0,0,0,11,0,0,0,0,12,3,0,0,0,0,115,125
2695.,0,0,4,2,1,1,3,1,0,17,91,1,7,4.,30,4,16,20,0,8,0,73,8,30,30,3,9,35,34,2,10,0,6,6,0,0,4,24,3,15,2,5,7,1,5,14,5,30,3,8,74,9,4,8,9,11,8,1,0,0,0,13,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,115,125
2696.,0,0,3,2,0,1,3,0,0,16,92,1,7,3.,31,3,16,19,0,7,0,72,15,41,41,1,2,39,36,2,15,1,6,10,1,0,3,24,3,12,1,9,8,1,5,13,3,30,3,15,74,9,4,7,11,9,8,1,0,0,0,14,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,114,125
2697.,0,0,3,2,0,1,3,0,0,16,92,3,5,3.,29,3,18,21,0,8,0,73,8,30,30,2,6,40,34,3,10,1,7,8,1,0,3,24,3,13,2,8,8,2,6,16,4,30,2,8,75,8,3,8,9,11,9,1,0,0,0,14,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,114,125
2698.,0,0,3,1,0,2,3,0,0,12,96,1,7,3.,27,3,20,23,0,8,0,72,7,22,22,3,7,39,32,2,13,0,6,10,0,0,3,27,2,12,2,4,6,1,7,18,4,30,1,7,75,8,3,8,9,11,9,1,0,0,0,14,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,114,125
2699.,0,0,2,1,0,1,2,0,0,11,97,1,7,2.,29,2,19,21,0,8,0,77,4,21,21,1,1,37,30,1,19,1,4,10,1,0,0,29,5,10,1,5,5,0,5,14,5,30,2,4,75,7,4,9,8,11,9,1,0,0,0,13,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,114,125
2700.,0,0,3,2,0,1,3,0,0,10,98,0,8,3.,27,3,20,23,0,9,0,74,12,30,30,3,6,40,31,1,10,1,3,5,1,0,2,27,4,11,4,10,5,2,7,12,2,30,2,12,75,7,3,10,8,11,9,1,0,0,0,13,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,114,125
2701.,0,0,3,1,0,2,3,0,0,11,97,0,8,3.,27,3,20,23,0,9,0,74,8,30,30,1,8,38,36,2,10,1,4,8,1,0,1,23,4,13,2,5,6,1,7,14,3,30,4,8,75,6,4,10,8,11,8,1,0,0,0,14,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,114,125
2702.,0,0,3,1,0,2,3,0,0,8,100,1,7,3.,29,3,18,21,0,9,0,75,7,27,27,2,8,39,34,0,13,0,4,7,0,0,2,27,3,10,0,7,7,0,5,13,5,30,3,7,75,6,3,10,8,11,7,1,0,0,0,13,0,0,0,0,8,0,0,0,0,10,3,0,0,0,0,113,125
2703.,0,0,3,1,0,2,3,0,0,8,100,0,8,3.,30,3,17,20,0,8,0,76,7,33,33,1,8,38,31,0,14,0,6,13,0,0,1,30,4,7,1,8,6,1,5,13,5,30,2,7,75,6,3,9,9,11,7,1,0,0,0,13,0,0,0,0,8,0,0,0,0,10,3,0,0,0,0,113,125
2704.,0,0,3,1,0,2,3,0,0,8,100,0,8,3.,29,3,18,21,0,8,0,75,3,21,21,1,7,38,32,1,13,0,7,11,0,0,1,28,4,12,1,8,8,1,3,11,6,30,1,3,74,7,3,9,9,11,7,1,0,0,0,13,0,0,0,0,8,0,0,0,0,10,3,0,0,0,0,113,125
2705.,0,0,3,1,0,2,3,0,0,6,102,0,8,3.,27,3,20,23,0,8,0,81,6,22,22,1,5,40,35,1,14,1,6,9,1,0,1,25,4,15,1,6,9,1,4,14,2,30,1,6,74,7,3,9,9,11,7,1,0,0,0,13,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,113,125
2706.,0,0,4,2,0,2,4,0,0,7,101,1,7,4.,25,4,21,25,0,7,0,82,8,25,25,2,6,39,31,2,12,1,6,11,1,0,3,25,6,13,1,2,7,0,4,15,3,30,3,8,73,8,3,9,9,11,7,1,0,0,0,13,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,113,125
