# Output of 'KaSim' 'AMPA5_2080.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'most23.out' -seed 643380967
# "uuid" : "773883549"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
3096.,0,0,0,0,0,0,0,0,0,22,86,3,9,0.,25,0,25,25,0,3,0,65,10,28,28,2,5,38,8,0,4,0,2,3,0,0,0,49,7,17,4,10,12,2,4,18,6,30,0,10,7,0,2,1,4,8,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,22,202
3097.,0,0,1,1,0,0,1,0,0,24,84,0,12,1.,22,1,27,28,2,3,0,67,16,32,32,3,6,38,8,0,4,0,2,3,0,0,1,50,5,22,0,11,13,0,6,23,6,30,2,16,7,0,1,3,3,8,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,22,202
3098.,0,0,1,0,0,1,1,0,0,24,84,2,10,1.,24,1,25,26,0,3,0,67,8,29,29,0,3,38,10,0,4,0,0,2,0,0,1,49,7,26,1,14,21,0,5,22,6,30,3,8,7,0,1,3,2,9,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,22,202
3099.,0,0,1,0,0,1,1,0,0,21,87,1,11,1.,26,1,23,24,0,4,0,64,8,36,36,0,4,38,9,1,3,1,1,2,1,0,1,49,7,27,1,9,18,1,5,11,2,30,2,8,7,0,1,2,4,8,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,22,202
3100.,0,0,2,1,0,1,1,1,0,21,87,1,11,2.,23,2,25,27,1,3,0,66,9,27,27,1,5,39,7,1,0,0,0,0,0,0,2,52,5,24,2,13,14,1,6,17,6,30,4,9,7,0,1,2,4,8,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,22,202
3101.,0,0,2,1,0,1,1,1,0,17,91,1,11,2.,22,2,26,28,0,3,0,66,8,32,32,2,5,38,7,1,5,1,1,2,1,0,1,50,6,23,1,12,13,1,7,21,4,30,3,8,7,0,0,4,1,9,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,21,202
3102.,0,0,3,2,0,1,2,1,0,13,95,4,8,3.,23,3,24,27,0,3,0,66,11,34,34,1,8,39,7,1,4,0,1,3,0,0,2,51,6,19,1,17,11,1,7,20,4,30,3,11,6,1,0,3,2,9,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,21,202
3103.,0,0,3,2,0,1,2,1,0,16,92,2,9,3.,25,3,22,25,0,4,0,61,4,21,21,4,6,38,7,1,2,0,1,2,0,0,2,50,4,24,0,13,17,0,5,18,5,30,6,4,6,1,0,3,2,9,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,21,202
3104.,0,0,3,1,0,2,2,1,0,16,92,0,12,3.,25,3,22,25,0,4,0,63,12,28,28,3,2,40,5,2,3,1,2,2,0,0,1,53,3,24,1,13,16,0,6,16,9,30,4,12,6,1,0,3,3,8,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,21,202
3105.,0,0,3,1,0,2,2,1,0,15,93,1,11,3.,26,3,21,24,0,4,0,64,5,22,22,1,1,36,8,3,4,2,0,4,2,0,2,49,5,22,1,5,12,0,4,16,1,30,4,5,6,0,1,3,2,9,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,21,202
3106.,0,0,3,1,0,2,2,1,0,17,91,3,9,3.,22,3,25,28,1,4,0,61,13,25,25,3,8,38,6,3,4,1,0,3,1,0,2,47,7,18,2,11,14,1,4,15,4,30,2,13,6,0,1,3,3,8,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,21,202
3107.,0,0,3,1,0,2,2,1,0,19,89,0,12,3.,26,3,21,24,0,5,0,59,7,20,20,3,8,40,9,3,2,1,1,2,1,0,0,45,6,20,3,12,12,1,3,16,3,30,3,7,6,0,1,2,4,8,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,21,202
3108.,0,0,3,1,0,2,2,1,0,16,92,3,9,3.,28,3,19,22,0,6,0,63,7,22,22,1,7,40,8,2,1,0,3,1,0,0,1,50,5,22,0,12,17,0,4,16,4,30,2,7,6,0,1,2,4,8,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,21,202
3109.,0,0,3,1,0,2,2,1,0,17,91,0,11,3.,27,3,20,23,0,6,0,66,10,28,28,4,4,38,8,2,2,1,2,1,1,0,2,48,4,22,1,6,14,1,3,16,6,30,0,10,6,0,1,2,4,7,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3110.,0,0,3,1,0,2,2,1,0,16,92,2,10,3.,23,3,24,27,0,6,0,67,13,24,24,5,6,40,7,3,3,0,0,3,0,0,1,46,5,21,2,12,12,0,6,18,7,30,2,13,6,0,1,2,4,7,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3111.,0,0,3,1,0,2,2,1,0,14,94,3,9,3.,21,3,26,29,0,7,0,66,13,31,31,1,7,40,6,3,1,1,0,1,1,0,2,49,7,22,2,11,16,1,5,20,6,30,0,13,6,0,1,2,5,6,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3112.,0,0,3,1,0,2,2,1,0,17,91,2,10,3.,17,3,30,33,0,7,0,67,6,21,21,1,5,40,5,3,2,1,3,1,1,0,2,50,7,25,5,9,13,3,7,21,2,30,2,6,6,0,1,2,6,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3113.,0,0,3,0,0,3,2,1,0,16,92,1,11,3.,19,3,28,31,0,7,0,67,11,36,36,1,7,40,6,2,2,1,0,2,1,0,2,46,11,15,2,12,11,1,6,14,4,30,2,11,6,0,1,2,6,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3114.,0,0,3,1,0,2,2,1,0,16,92,0,12,3.,22,3,25,28,0,7,0,66,6,24,24,2,5,38,6,2,3,0,4,2,0,0,1,47,9,23,2,14,13,2,4,14,4,30,2,6,6,0,1,2,5,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,19,202
3115.,0,0,3,1,0,2,2,1,0,19,89,1,11,3.,23,3,24,27,0,8,0,63,11,30,30,2,6,38,5,2,2,0,0,0,0,0,2,48,9,22,5,9,13,4,3,17,6,30,4,11,7,0,1,2,4,6,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3116.,0,0,3,1,0,2,2,1,0,19,89,2,10,3.,22,3,25,28,0,7,0,65,13,24,24,0,4,38,7,2,2,0,0,1,0,0,2,46,11,23,4,9,19,4,5,18,4,30,3,13,7,0,1,2,4,6,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3117.,0,0,3,1,0,2,2,1,0,21,87,5,7,3.,21,3,26,29,0,7,0,66,7,31,31,0,4,39,7,3,2,0,0,1,0,0,1,43,13,18,7,6,11,6,2,15,8,30,2,7,7,0,1,2,3,7,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3118.,0,0,3,1,0,2,2,1,0,21,87,2,10,3.,20,3,27,30,1,7,0,63,9,25,25,1,5,38,5,2,0,0,0,0,0,0,3,46,12,21,2,8,11,2,3,22,5,30,1,9,7,0,1,2,4,6,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3119.,0,0,3,1,0,2,2,1,0,21,87,1,11,3.,21,3,26,29,0,6,0,64,7,23,23,3,10,40,7,2,2,0,2,2,0,0,3,44,10,20,1,17,16,1,2,18,1,30,1,7,7,0,0,3,4,6,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3120.,0,0,3,1,0,2,2,1,0,22,86,2,10,3.,21,3,26,29,0,6,0,65,12,35,35,2,3,35,6,2,2,0,0,1,0,0,2,47,9,20,6,7,13,5,2,20,6,30,0,12,7,0,0,3,3,7,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3121.,0,0,3,1,0,2,2,1,0,19,89,4,8,3.,18,3,29,32,0,5,0,66,8,30,30,3,6,40,4,1,2,0,0,1,0,0,2,49,9,23,4,10,19,3,1,22,5,30,1,8,7,0,0,3,4,6,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,20,202
3122.,0,0,2,1,0,1,2,0,0,20,88,1,11,2.,19,2,29,31,0,4,0,67,10,26,26,1,3,38,9,1,1,1,0,1,1,0,1,44,11,27,1,11,18,1,4,15,4,30,2,10,7,0,0,3,4,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,20,202
3123.,0,0,2,1,0,1,2,0,0,23,85,2,10,2.,21,2,27,29,1,4,0,64,11,33,33,0,4,37,9,0,1,0,1,0,0,0,2,44,13,25,3,17,15,2,5,17,5,30,1,11,7,0,0,5,2,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,20,202
3124.,0,0,2,1,0,1,2,0,0,23,85,2,10,2.,20,2,28,30,0,3,0,65,9,27,27,0,7,38,8,0,6,0,1,6,0,0,1,46,12,16,3,6,13,3,4,21,5,30,0,9,7,0,0,5,1,7,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,20,202
3125.,0,0,2,1,0,1,2,0,0,24,84,0,12,2.,19,2,29,31,0,2,0,66,11,31,31,2,7,39,6,0,3,0,0,2,0,0,2,47,11,20,2,21,14,1,4,22,2,30,0,11,7,0,0,4,2,7,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,20,202
3126.,0,0,2,1,0,1,2,0,0,24,84,2,10,2.,21,2,27,29,0,2,0,64,8,25,25,3,8,38,9,0,4,0,1,4,0,0,1,45,9,23,2,12,18,2,4,22,8,30,1,8,7,0,0,4,3,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,20,202
3127.,0,0,2,1,0,1,2,0,0,24,84,0,12,2.,20,2,28,30,1,3,0,65,10,30,30,1,4,38,7,0,1,0,1,0,0,0,0,49,9,26,2,7,17,2,6,21,3,30,2,10,7,0,0,4,3,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,20,202
3128.,0,0,2,1,0,1,2,0,0,21,87,3,8,2.,20,2,28,30,0,5,0,67,12,32,32,0,7,37,6,0,3,0,0,2,0,0,2,50,10,19,5,14,17,4,4,23,5,30,0,12,7,0,0,4,3,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,20,202
3129.,0,0,2,1,0,1,2,0,0,26,82,3,9,2.,22,2,26,28,0,5,0,66,9,35,35,6,6,38,7,1,5,0,1,3,0,0,2,44,8,19,2,9,11,1,5,17,6,30,2,9,7,0,0,4,3,6,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,20,202
3130.,0,0,2,1,0,1,2,0,0,25,83,2,10,2.,23,2,25,27,0,6,0,62,10,26,26,3,4,40,8,2,5,0,0,4,0,0,1,50,3,25,1,15,20,1,4,18,2,30,4,10,7,0,0,6,1,6,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,2,20,202
3131.,0,0,2,1,0,1,2,0,0,22,86,1,11,2.,23,2,25,27,0,7,0,63,10,26,26,1,5,38,8,1,7,0,0,5,0,0,2,48,8,19,3,14,14,1,6,22,5,30,2,10,7,0,0,5,3,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,2,20,202
3132.,0,0,2,1,0,1,2,0,0,19,89,2,10,2.,23,2,25,27,0,6,0,64,4,25,25,3,3,40,2,0,2,0,1,0,0,0,2,54,7,22,2,13,17,1,5,20,7,30,3,4,7,0,0,5,3,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,2,20,202
3133.,0,0,3,2,0,1,2,1,0,18,90,0,12,3.,20,3,27,30,0,6,0,65,5,17,17,3,13,40,2,1,1,0,2,0,0,0,2,50,10,16,3,8,12,2,5,18,2,30,1,5,7,0,0,5,3,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,2,20,202
3134.,0,0,3,2,0,1,2,1,0,18,90,1,11,3.,19,3,28,31,0,5,0,67,9,32,32,3,6,39,3,1,1,0,2,1,0,0,2,50,9,25,4,8,16,4,6,22,4,30,3,9,7,0,0,5,4,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,0,0,0,2,20,202
3135.,0,0,3,2,0,1,2,1,0,20,88,2,10,3.,21,3,26,29,0,4,0,65,4,29,29,2,9,39,4,2,0,0,0,0,0,0,1,47,11,18,6,14,11,5,5,17,4,30,2,4,7,0,0,5,3,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,0,0,2,20,202
3136.,0,0,3,2,0,1,2,1,0,17,91,2,10,3.,21,3,26,29,0,4,0,65,5,28,28,2,3,39,6,2,3,0,3,3,0,0,2,47,9,21,7,11,11,6,6,18,2,30,2,5,6,1,0,6,2,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,9,0,0,0,0,2,20,202
3137.,0,0,3,1,0,2,2,1,0,18,90,1,11,3.,23,3,24,27,0,3,0,66,5,30,30,2,5,39,5,0,2,0,1,2,0,0,3,54,5,21,3,11,15,2,6,17,2,30,1,5,5,1,1,6,2,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,9,0,0,0,0,2,20,202
3138.,0,0,4,1,0,3,3,1,0,19,89,2,10,4.,23,4,23,27,2,3,0,65,10,34,34,5,8,39,4,0,1,0,1,1,0,0,3,52,5,22,1,9,14,1,6,18,6,30,0,10,5,1,1,5,3,5,1,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,1,0,0,0,2,20,202
3139.,0,0,3,1,0,2,3,0,0,19,89,2,10,3.,22,3,25,28,0,3,0,70,6,34,34,1,10,39,4,0,0,0,1,0,0,0,1,55,6,20,0,8,19,0,6,16,5,30,2,6,5,1,2,4,2,6,1,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,1,0,0,0,2,20,202
3140.,0,0,3,1,0,2,3,0,0,21,87,0,12,3.,25,3,22,25,0,3,0,72,6,22,22,1,10,39,3,1,1,1,0,1,1,0,3,56,5,18,2,14,12,0,4,16,4,30,0,6,5,1,2,3,3,6,1,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,1,0,0,0,2,20,202
3141.,0,0,3,1,0,2,3,0,0,21,87,2,9,3.,23,3,24,27,0,4,0,72,11,24,24,0,4,39,5,1,0,0,1,0,0,0,2,56,4,27,2,6,21,1,6,19,4,30,4,11,5,0,3,2,4,6,1,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,1,0,0,0,2,20,202
3142.,0,0,3,1,0,2,3,0,0,20,88,2,10,3.,25,3,22,25,0,4,0,71,5,24,24,1,3,39,6,2,4,2,1,3,1,0,1,52,5,23,2,12,15,1,8,21,8,30,1,5,5,0,3,2,4,6,1,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,1,0,0,0,2,20,202
3143.,0,0,3,1,0,2,2,1,0,18,90,4,8,3.,23,3,24,27,0,4,0,69,8,30,30,4,6,39,4,2,1,2,3,1,2,0,2,51,5,17,3,4,12,3,8,20,10,30,1,8,5,0,3,2,4,5,1,0,0,0,0,11,0,0,0,0,2,0,0,0,0,11,1,0,0,0,2,19,202
3144.,0,0,3,1,0,2,3,0,0,16,92,0,12,3.,21,3,26,29,0,4,0,67,5,17,17,4,6,38,7,1,4,1,0,3,1,0,2,51,3,25,1,9,18,1,10,18,3,30,1,5,5,0,3,2,4,5,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,10,1,0,0,0,2,19,202
3145.,0,0,2,1,0,1,2,0,0,19,89,1,11,2.,21,2,27,29,0,4,0,68,13,26,26,2,4,37,8,1,3,1,1,1,1,0,1,52,3,24,1,12,21,1,11,17,2,30,1,13,5,0,3,1,5,5,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,10,1,0,0,0,2,19,202
3146.,0,0,2,0,0,2,2,0,0,20,88,3,9,2.,28,2,20,22,1,4,0,68,14,42,42,1,10,40,5,1,3,1,0,2,0,0,2,56,3,20,3,11,11,2,5,13,9,30,1,14,5,0,3,1,4,6,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,10,1,0,0,0,2,19,202
3147.,0,0,1,0,0,1,1,0,0,21,87,2,10,1.,28,1,21,22,0,3,0,64,9,20,20,3,4,38,7,0,2,0,1,1,0,0,0,52,4,22,4,11,13,3,5,15,10,30,1,9,5,0,3,1,4,6,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,10,1,0,0,0,2,19,202
3148.,0,0,0,0,0,0,0,0,0,21,87,1,11,0.,30,0,20,20,0,3,0,63,19,33,33,3,3,40,5,0,1,0,3,1,0,0,0,50,8,27,3,9,16,3,6,11,6,30,3,19,3,2,3,1,4,6,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,10,1,0,0,0,2,19,202
3149.,0,0,0,0,0,0,0,0,0,22,86,0,12,0.,26,0,24,24,1,3,0,67,14,31,31,3,4,40,5,0,1,0,1,0,0,0,0,50,8,21,4,11,18,3,6,15,4,30,2,14,3,2,3,1,4,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,19,202
3150.,0,0,0,0,0,0,0,0,0,21,87,3,9,0.,27,0,23,23,0,2,0,67,10,32,32,5,5,39,5,0,3,0,0,2,0,0,0,49,7,25,1,11,16,0,9,15,3,30,4,10,3,2,3,1,4,6,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3151.,0,0,0,0,0,0,0,0,0,24,84,1,11,0.,28,0,22,22,0,1,0,66,9,21,21,1,5,38,5,0,2,0,0,1,0,0,0,52,8,20,2,8,12,2,7,19,7,30,3,9,3,2,3,1,4,6,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3152.,0,0,0,0,0,0,0,0,0,23,85,2,10,0.,29,0,21,21,0,1,0,66,7,24,24,2,3,39,5,0,3,0,3,2,0,0,0,52,7,23,2,7,17,2,6,12,4,30,2,7,3,1,4,1,4,6,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3153.,0,0,0,0,0,0,0,0,0,23,85,2,10,0.,28,0,22,22,0,1,0,68,12,25,25,3,6,38,6,0,1,0,1,1,0,0,0,52,5,21,3,15,16,2,6,18,3,30,2,12,3,2,3,1,4,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3154.,0,0,0,0,0,0,0,0,0,21,87,3,9,0.,27,0,23,23,0,1,0,70,14,33,33,1,4,39,9,0,2,0,0,2,0,0,0,52,4,27,3,14,23,3,8,16,6,30,2,14,3,1,4,2,3,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3155.,0,0,0,0,0,0,0,0,0,21,87,1,11,0.,24,0,26,26,1,1,0,68,9,24,24,2,4,38,5,0,0,0,2,0,0,0,0,53,6,29,3,10,21,2,10,19,4,30,4,9,3,1,4,3,2,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3156.,0,0,0,0,0,0,0,0,0,18,90,2,10,0.,24,0,26,26,0,1,0,67,7,21,21,3,4,39,6,0,3,0,0,3,0,0,0,50,7,22,3,11,14,1,10,20,2,30,2,7,3,2,3,3,2,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3157.,0,0,0,0,0,0,0,0,0,19,89,2,10,0.,23,0,27,27,0,1,0,64,3,22,22,2,4,39,8,0,3,0,1,3,0,0,0,49,7,24,4,8,18,3,11,15,4,30,1,3,3,2,4,2,2,6,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,19,202
3158.,0,0,0,0,0,0,0,0,0,17,91,2,10,0.,24,0,26,26,0,1,0,67,7,27,27,3,2,36,11,0,5,0,1,5,0,0,0,47,5,24,1,9,16,1,9,14,3,30,3,7,5,0,4,1,4,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3159.,0,0,0,0,0,0,0,0,0,15,93,3,9,0.,22,0,28,28,0,0,0,70,12,31,31,2,6,36,9,0,4,0,0,3,0,0,0,51,4,21,1,10,17,1,9,18,3,30,4,12,5,0,3,2,4,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,19,202
3160.,0,0,0,0,0,0,0,0,0,18,90,3,9,0.,25,0,25,25,0,0,0,70,15,27,27,3,11,39,7,0,2,0,0,1,0,0,0,54,2,21,0,16,18,0,10,14,0,30,4,15,5,0,3,3,3,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,18,202
3161.,0,0,0,0,0,0,0,0,0,19,89,2,9,0.,26,0,24,24,0,0,0,70,10,34,34,3,4,39,8,0,3,0,0,2,0,0,0,51,4,27,0,7,15,0,10,19,4,30,4,10,5,0,3,3,3,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3162.,0,0,0,0,0,0,0,0,0,22,86,2,10,0.,26,0,24,24,0,0,0,64,8,30,30,2,6,39,8,0,2,0,1,2,0,0,0,50,6,23,2,11,17,1,10,17,0,30,4,8,4,1,2,4,3,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,18,202
3163.,0,0,0,0,0,0,0,0,0,22,86,1,11,0.,25,0,25,25,0,0,0,64,9,33,33,1,4,39,8,0,4,0,3,4,0,0,0,52,5,21,3,13,13,2,10,21,4,30,2,9,4,1,2,4,3,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,18,202
3164.,0,0,0,0,0,0,0,0,0,21,87,2,10,0.,25,0,25,25,0,0,0,67,6,17,17,2,8,40,9,0,3,0,0,3,0,0,0,49,6,21,4,9,13,1,9,19,3,30,2,6,4,1,2,4,3,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,18,202
3165.,0,0,0,0,0,0,0,0,0,21,87,0,12,0.,28,0,22,22,0,0,0,66,8,28,28,4,9,39,7,0,1,0,1,1,0,0,0,51,4,20,2,10,15,1,5,15,2,30,3,8,4,1,3,2,5,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,18,202
3166.,0,0,1,0,1,0,1,0,0,20,88,1,11,1.,27,1,22,23,0,1,0,61,9,29,29,1,5,37,10,0,4,0,0,4,0,0,1,49,6,16,1,15,13,1,6,16,2,30,3,9,4,1,3,2,5,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,18,202
3167.,0,0,1,0,1,0,1,0,0,19,89,2,10,1.,26,1,23,24,0,1,0,66,11,34,34,0,6,38,7,1,3,1,1,2,1,0,1,50,8,23,1,12,15,1,5,15,8,30,1,11,4,1,3,4,4,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,18,202
3168.,0,0,1,0,1,0,1,0,0,19,89,1,11,1.,27,1,22,23,0,2,0,66,7,30,30,4,4,38,8,1,3,0,0,2,0,0,0,48,5,23,4,17,13,3,4,10,8,30,1,7,4,1,3,3,5,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3169.,0,0,1,0,1,0,1,0,0,16,92,1,10,1.,28,1,21,22,0,2,0,66,17,37,37,2,8,38,10,1,1,0,1,1,0,0,0,48,5,21,1,9,14,0,4,15,3,30,4,17,4,1,4,2,4,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3170.,0,0,1,0,1,0,1,0,0,18,90,2,9,1.,27,1,22,23,0,3,0,64,10,33,33,1,8,39,10,0,3,0,0,3,0,0,1,50,5,21,4,12,17,2,5,15,5,30,1,10,4,1,5,1,4,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3171.,0,0,1,0,1,0,1,0,0,15,93,2,10,1.,28,1,21,22,0,3,0,67,11,32,32,2,11,39,10,0,0,0,0,0,0,0,0,49,5,21,2,15,12,2,6,15,3,30,2,11,4,1,5,1,4,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3172.,0,0,1,0,1,0,1,0,0,17,91,3,9,1.,28,1,21,22,0,3,0,66,2,18,18,3,8,38,9,1,4,0,0,3,0,0,1,46,7,20,2,7,16,2,7,17,5,30,3,2,4,1,5,1,4,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3173.,0,0,1,0,1,0,0,1,0,15,93,1,11,1.,25,1,24,25,0,3,0,64,8,28,28,4,4,40,7,1,4,0,2,3,0,0,1,46,8,23,0,14,16,0,7,15,6,30,1,8,4,1,4,2,4,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3174.,0,0,1,0,1,0,0,1,0,16,92,0,11,1.,27,1,22,23,1,3,0,64,12,36,36,2,7,37,6,1,3,0,2,2,0,0,1,47,10,18,3,15,12,2,6,12,9,30,1,12,4,1,3,2,5,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
3175.,0,0,1,0,1,0,0,1,0,21,87,1,11,1.,29,1,20,21,0,2,0,66,6,20,20,2,6,38,7,1,2,0,1,2,0,0,1,51,5,24,3,18,16,2,9,15,5,30,1,6,4,1,3,2,4,4,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,18,202
