# Output of 'KaSim' 'AMPA5_12.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'All12.out' -seed 681695151
# "uuid" : "836959346"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
2375.,0,0,25,18,1,6,19,6,0,16,92,1,9,25.,24,25,1,26,0,5,0,43,6,25,25,0,12,38,62,4,21,1,14,16,1,0,24,0,0,0,0,0,0,0,1,1,6,30,4,6,276,7,2,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2376.,0,0,26,17,1,8,21,5,0,15,93,0,10,26.,23,26,1,27,0,5,0,47,8,32,32,0,4,40,59,6,27,4,18,19,2,0,21,1,0,1,0,1,1,0,1,1,6,30,5,8,275,8,2,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2377.,0,0,25,15,1,9,22,3,0,17,91,2,8,25.,24,25,1,26,0,5,0,48,6,34,34,0,7,38,61,4,22,1,16,17,0,0,19,1,0,1,0,0,1,0,1,0,2,30,4,6,275,8,2,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2378.,0,0,25,15,0,10,21,4,0,16,92,1,9,25.,24,25,1,26,0,5,0,46,7,22,22,0,2,39,59,6,28,2,20,20,2,0,16,1,0,1,0,0,1,0,1,1,4,30,1,7,276,7,2,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2379.,0,0,24,12,1,11,21,3,0,14,94,1,9,24.,25,24,1,25,0,6,0,46,8,20,20,0,6,38,59,6,27,1,21,19,1,0,19,1,0,0,0,0,0,0,1,0,2,30,0,8,276,7,2,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2380.,0,0,24,11,2,11,21,3,0,13,95,0,10,24.,25,24,1,25,0,7,0,50,7,37,37,3,8,36,54,8,23,1,15,11,1,0,20,1,0,0,0,0,0,0,1,1,3,30,3,7,276,7,2,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2381.,0,0,22,10,2,10,19,3,0,9,99,3,7,22.,27,22,1,23,0,8,0,50,4,22,22,0,2,38,55,10,32,0,16,16,0,0,14,1,0,0,0,0,0,0,1,1,2,30,5,4,276,7,2,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2382.,0,0,23,12,2,9,17,6,0,9,99,1,9,23.,26,23,1,24,0,8,0,53,12,29,29,3,2,39,53,9,32,1,19,15,1,0,18,1,0,0,0,0,0,0,1,0,1,30,2,12,276,8,1,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2383.,0,0,24,13,2,9,17,7,0,11,97,2,8,24.,26,24,0,24,0,8,0,54,10,33,33,2,4,38,57,6,30,0,13,18,0,0,18,1,0,0,0,0,0,0,0,0,6,30,3,10,276,8,1,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2384.,0,0,23,14,2,7,16,7,0,15,93,2,8,23.,27,23,0,23,0,8,0,55,8,28,28,0,5,39,58,7,24,3,18,15,2,0,13,1,0,0,0,0,0,0,0,0,4,30,1,8,278,6,1,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2385.,0,0,24,14,2,8,17,7,0,14,94,1,9,24.,26,24,0,24,0,8,0,55,7,18,18,4,6,40,52,9,22,5,13,11,5,0,18,1,0,1,0,0,1,0,0,0,4,30,3,7,278,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2386.,0,0,24,13,2,9,17,7,0,16,92,1,9,24.,26,24,0,24,0,10,0,55,7,34,34,2,5,39,55,8,22,4,22,17,3,0,18,1,0,1,0,0,0,0,0,0,4,30,1,7,278,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2387.,0,0,24,12,2,10,16,8,0,17,91,1,9,24.,26,24,0,24,0,7,0,55,9,23,23,0,5,39,57,8,28,1,12,21,1,0,16,1,0,0,0,0,0,0,0,0,7,30,1,9,278,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2388.,0,0,24,14,2,8,15,9,0,18,90,1,9,24.,26,24,0,24,0,7,0,49,5,28,28,3,1,39,57,6,29,3,20,19,2,0,15,0,0,0,0,0,0,0,0,0,6,30,4,5,278,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2389.,0,0,25,15,2,8,16,9,0,16,92,0,10,25.,25,25,0,25,0,7,0,48,7,25,25,2,6,37,60,4,21,3,13,11,1,0,14,0,0,0,0,0,0,0,0,0,3,30,1,7,279,4,2,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2390.,0,0,24,14,2,8,16,8,0,15,93,0,10,24.,26,24,0,24,0,6,0,50,11,30,30,1,8,40,59,6,25,2,15,20,1,0,20,0,0,0,0,0,0,0,0,0,4,30,2,11,279,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2391.,0,0,23,13,2,8,15,8,0,13,95,1,9,23.,27,23,0,23,0,7,0,46,8,26,26,1,4,40,59,5,24,2,20,15,2,0,18,1,0,0,0,0,0,0,0,0,5,30,3,8,279,5,1,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2392.,0,0,22,15,2,5,15,7,0,14,94,1,9,22.,28,22,0,22,0,7,0,58,15,34,34,1,6,38,58,6,22,4,15,14,2,0,15,1,0,1,0,0,1,0,0,0,10,30,1,15,278,6,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2393.,0,0,23,17,2,4,15,8,0,16,92,2,8,23.,27,23,0,23,0,7,0,53,13,37,37,2,5,39,59,4,28,2,9,14,1,0,13,1,0,0,0,0,0,0,0,0,7,30,1,13,281,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2394.,0,0,24,18,2,4,16,8,0,18,90,1,8,24.,26,24,0,24,0,7,0,49,14,37,37,1,9,39,60,5,25,1,14,14,1,0,16,0,0,0,0,0,0,0,0,0,7,30,1,14,281,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2395.,0,0,23,14,3,6,14,9,0,20,88,1,9,23.,27,23,0,23,0,7,0,57,8,36,36,5,6,39,56,4,24,3,17,14,3,0,20,1,0,1,0,0,1,0,0,0,6,30,3,8,281,3,1,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2396.,0,0,23,13,3,7,14,9,0,19,89,2,8,23.,27,23,0,23,0,7,0,54,9,24,24,0,5,37,59,5,23,0,11,14,0,0,17,2,0,1,0,0,1,0,0,0,5,30,1,9,281,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2397.,0,0,26,17,2,7,16,10,0,17,91,0,10,26.,24,26,0,26,1,7,0,52,12,30,30,1,6,39,58,5,23,3,9,13,1,0,17,2,0,1,0,0,1,0,0,0,4,30,2,12,281,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2398.,0,0,23,14,2,7,14,9,0,19,89,4,6,23.,27,23,0,23,0,7,0,48,7,31,31,3,6,40,57,5,22,3,17,14,3,0,14,1,0,0,0,1,0,0,0,0,5,30,1,7,280,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2399.,0,0,25,15,3,7,15,10,0,19,89,0,10,25.,25,25,0,25,0,5,0,50,11,29,29,3,3,37,56,6,23,2,16,10,1,0,14,1,0,0,0,1,0,0,0,0,6,30,0,11,280,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2400.,0,0,26,17,3,6,17,9,0,22,86,3,7,26.,24,26,0,26,1,6,0,55,8,39,39,0,9,39,57,8,16,3,13,9,1,0,18,1,0,1,0,0,0,0,0,0,6,30,2,8,280,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2401.,0,0,29,19,4,6,18,11,0,28,80,0,10,29.,21,29,0,29,0,6,0,41,10,32,32,0,7,40,56,9,20,3,15,12,3,0,20,1,0,1,0,1,1,0,0,0,4,30,3,10,280,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,285,3
2402.,0,0,30,18,6,6,21,8,1,30,78,2,8,30.,20,30,0,30,0,6,0,41,5,29,29,4,7,39,49,12,22,4,15,11,3,0,22,1,0,1,0,0,1,0,0,0,6,30,6,5,281,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2403.,0,0,31,15,6,10,23,7,1,30,78,2,8,31.,19,31,0,31,0,6,0,49,13,35,35,2,3,35,56,8,27,3,17,21,2,0,21,0,0,0,0,1,0,0,0,0,1,30,3,13,282,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,285,3
2404.,0,0,33,15,6,12,24,8,1,31,77,2,8,33.,17,33,0,33,1,6,0,48,14,35,35,0,7,38,57,8,25,3,22,13,2,0,23,1,0,0,0,1,0,0,0,0,5,30,6,14,282,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,285,3
2405.,0,0,32,14,7,11,23,8,1,34,74,1,8,32.,18,32,0,32,0,7,0,37,9,30,30,1,5,40,55,10,21,2,17,14,2,0,27,0,0,1,0,0,0,0,0,0,3,30,6,9,282,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2406.,0,0,29,12,7,10,20,8,1,30,78,1,9,29.,20,29,1,30,0,8,0,37,4,20,20,1,6,40,56,8,24,5,22,15,3,0,25,1,0,0,0,0,0,0,0,1,3,30,5,4,282,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2407.,0,0,28,13,5,10,19,8,1,27,81,2,8,28.,21,28,1,29,1,8,0,37,6,31,31,1,5,39,56,8,27,3,15,14,2,0,15,1,0,0,0,0,0,0,0,1,10,30,5,6,282,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2408.,0,0,29,15,4,10,20,8,1,28,80,2,8,29.,20,29,1,30,1,8,0,36,13,34,34,1,4,40,59,6,26,4,16,18,3,0,18,0,0,0,0,0,0,0,0,1,8,30,3,13,283,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,3
2409.,0,0,29,14,4,11,20,8,1,26,82,1,9,29.,20,29,1,30,0,8,0,42,7,24,24,3,5,38,58,5,25,3,19,13,1,0,19,0,0,0,0,0,0,0,0,1,4,30,1,7,283,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,3
2410.,0,0,29,13,4,12,20,8,1,24,84,4,6,29.,20,29,1,30,0,8,0,48,10,25,25,1,6,40,59,5,24,4,21,15,2,0,25,1,0,1,0,0,1,0,0,1,3,30,4,10,283,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,3
2411.,0,0,28,13,3,12,20,7,1,23,85,3,7,28.,21,28,1,29,0,9,0,44,10,29,29,0,8,40,60,5,21,4,13,15,0,0,21,1,0,0,0,0,0,0,0,1,3,30,3,10,283,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,3
2412.,0,0,28,13,3,12,20,7,1,20,88,1,9,28.,21,28,1,29,0,9,0,52,9,38,38,1,5,39,59,5,26,3,16,14,3,0,20,1,0,0,0,0,0,0,0,1,3,30,2,9,283,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,3
2413.,0,0,29,12,3,14,21,7,1,18,90,3,6,29.,20,29,1,30,0,9,0,49,7,23,23,2,7,37,57,7,21,2,16,14,2,0,22,0,0,0,0,0,0,0,0,0,2,30,4,7,282,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2414.,0,0,26,11,4,11,18,7,1,18,90,0,9,26.,23,26,1,27,0,10,0,50,8,25,25,2,4,38,57,7,27,1,16,19,1,0,13,0,0,0,0,1,0,0,0,1,1,30,2,8,282,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,3
2415.,0,0,25,10,4,11,18,6,1,18,90,2,8,25.,24,25,1,26,0,10,0,48,9,27,27,0,5,40,61,5,21,2,22,12,2,0,10,0,0,0,0,0,0,0,0,1,4,30,2,9,281,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2416.,0,0,23,10,3,10,16,6,1,19,89,0,10,23.,26,23,1,24,0,9,0,50,7,22,22,2,8,39,58,5,23,3,15,17,2,0,14,1,0,0,0,0,0,0,0,0,5,30,2,7,281,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2417.,0,0,23,10,3,10,15,7,1,18,90,2,8,23.,26,23,1,24,1,9,0,53,14,27,27,2,2,38,56,6,25,4,20,16,2,0,15,1,1,0,0,0,0,0,0,0,4,30,1,14,281,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2418.,0,0,24,12,3,9,16,7,1,17,91,1,9,24.,25,24,1,25,0,9,0,51,6,35,35,2,6,39,57,5,22,2,18,15,1,0,19,1,1,0,0,0,0,0,0,1,1,30,1,6,282,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2419.,0,0,21,10,2,9,14,6,1,15,93,0,10,21.,28,21,1,22,0,9,0,57,6,22,22,1,6,37,58,5,28,3,21,18,2,0,16,1,1,1,1,0,1,1,0,1,5,30,0,6,282,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2420.,0,0,20,9,2,9,13,6,1,12,96,2,8,20.,29,20,1,21,0,9,0,60,6,32,32,1,5,40,60,3,27,2,15,17,1,0,13,1,1,1,0,0,1,0,0,1,7,30,0,6,282,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2421.,0,0,20,10,2,8,15,4,1,15,93,2,8,20.,29,20,1,21,0,8,0,56,12,30,30,2,5,40,59,4,22,3,11,15,0,0,8,0,1,1,1,0,0,1,0,1,5,30,4,12,282,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2422.,0,0,20,8,2,10,15,4,1,13,95,0,10,20.,29,20,1,21,0,7,0,58,10,28,28,1,7,40,57,7,24,2,18,13,2,0,17,0,1,0,1,0,0,1,0,1,2,30,3,10,283,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2423.,0,0,19,9,1,9,14,4,1,13,95,2,8,19.,30,19,1,20,0,7,0,55,7,35,35,2,5,39,57,6,21,2,15,14,2,0,15,0,1,0,0,0,0,0,0,1,3,30,3,7,283,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2424.,0,0,18,8,1,9,15,3,0,12,96,4,6,18.,31,18,1,19,0,8,0,61,7,23,23,0,3,38,60,5,29,4,17,19,3,0,10,0,1,0,0,0,0,0,0,1,6,30,1,7,283,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2425.,0,0,18,7,1,10,16,2,0,13,95,2,8,18.,31,18,1,19,0,9,0,61,8,32,32,1,8,38,59,5,28,0,10,22,0,0,13,0,1,0,0,0,0,0,0,1,3,30,3,8,283,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,3
2426.,0,0,19,8,1,10,18,1,0,17,91,3,6,19.,30,19,1,20,1,9,0,55,12,45,45,0,4,39,60,5,25,1,16,19,0,0,13,0,1,0,1,0,0,1,0,1,4,30,3,12,283,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2427.,0,0,18,7,1,10,17,1,0,19,89,1,9,18.,31,18,1,19,0,9,0,54,9,30,30,1,3,40,61,3,31,1,10,19,1,0,12,0,1,0,0,0,0,0,0,0,7,30,1,9,282,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2428.,0,0,17,6,1,10,15,2,0,18,90,2,8,17.,32,17,1,18,2,10,0,55,9,38,38,1,6,40,61,3,26,1,16,17,1,0,7,0,1,0,0,0,0,0,0,1,3,30,3,9,282,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,3
2429.,0,0,19,8,0,11,17,2,0,18,90,1,9,19.,30,19,1,20,0,12,0,54,15,28,28,0,3,39,62,4,28,1,13,15,0,0,13,0,0,0,0,0,0,0,0,1,4,30,5,15,282,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,3
2430.,0,0,21,6,1,14,19,2,0,20,88,2,8,21.,28,21,1,22,0,12,0,55,11,34,34,0,5,40,59,7,23,2,18,15,1,0,12,0,0,1,0,0,0,0,0,1,8,30,3,11,282,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,285,3
2431.,0,0,22,8,1,13,20,2,0,20,88,1,9,22.,27,22,1,23,0,13,0,55,13,38,38,2,7,38,57,7,25,1,10,17,1,0,14,0,0,0,1,0,0,0,0,0,5,30,1,13,280,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,285,3
2432.,0,0,20,7,1,12,18,2,0,18,90,2,8,20.,29,20,1,21,0,14,0,53,15,32,32,1,3,39,59,6,31,2,15,19,1,0,8,0,0,0,0,0,0,0,0,0,5,30,2,15,279,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,3
2433.,0,0,19,6,0,13,18,1,0,17,91,4,6,19.,30,19,1,20,0,14,0,57,5,38,38,0,5,37,60,6,30,2,15,21,2,0,7,0,0,1,0,0,0,0,0,0,3,30,4,5,279,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,3
2434.,0,0,21,8,0,13,20,1,0,18,90,0,10,21.,28,21,1,22,1,14,0,56,12,31,31,1,4,38,59,5,28,2,8,17,2,0,12,0,1,0,0,1,0,0,0,0,7,30,2,12,279,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,4
2435.,0,0,23,10,0,13,22,1,0,15,93,1,9,23.,26,23,1,24,0,14,0,55,10,31,31,1,4,37,56,7,23,5,10,10,3,0,16,1,1,0,1,1,0,1,0,1,9,30,3,10,279,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,4
2436.,0,0,24,12,0,12,23,1,0,14,94,0,10,24.,25,24,1,25,0,13,0,52,7,30,30,0,7,38,57,8,20,2,17,11,1,0,16,1,0,0,0,1,0,0,1,0,4,30,0,7,280,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,4
2437.,0,0,23,12,0,11,22,1,0,15,93,1,9,23.,26,23,1,24,0,14,0,51,8,24,24,0,5,38,57,9,27,3,20,15,3,0,18,0,0,0,1,0,0,0,1,0,2,30,5,8,280,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,4
2438.,0,0,23,13,0,10,22,1,0,12,96,0,10,23.,27,23,0,23,0,13,0,52,8,25,25,1,8,38,59,6,23,0,19,17,0,0,16,0,0,0,0,0,0,0,0,0,3,30,3,8,280,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,4
2439.,0,0,22,11,0,11,21,1,0,13,95,2,8,22.,28,22,0,22,0,13,0,48,13,31,31,1,5,38,60,5,20,2,21,14,2,0,15,0,0,0,0,1,0,0,0,0,2,30,0,13,281,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,4
2440.,0,0,24,13,0,11,23,1,0,12,96,1,9,24.,26,24,0,24,0,11,0,48,13,31,31,1,5,38,58,7,24,2,12,15,2,0,18,0,0,0,0,1,0,0,0,0,6,30,3,13,280,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,285,4
2441.,0,0,25,13,0,12,24,1,0,13,95,3,7,25.,25,25,0,25,0,11,0,49,10,28,28,1,3,39,58,6,27,2,22,19,1,0,15,1,0,1,0,1,1,0,0,0,5,30,4,10,279,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,285,4
2442.,0,0,26,13,0,13,23,3,0,18,90,4,6,26.,24,26,0,26,0,12,0,43,8,24,24,2,3,40,54,9,27,4,15,18,3,0,23,1,0,1,0,0,0,0,0,0,2,30,3,8,280,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2443.,0,0,25,10,0,15,23,2,0,21,87,1,9,25.,25,25,0,25,0,11,0,46,8,35,35,1,4,38,59,5,24,1,11,13,0,0,17,1,0,0,0,0,0,0,0,0,4,30,1,8,280,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2444.,0,0,27,10,0,17,25,2,0,22,86,0,10,27.,23,27,0,27,0,11,0,52,10,24,24,2,7,39,59,5,24,2,16,12,2,0,24,0,0,0,0,0,0,0,0,0,5,30,0,10,280,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2445.,0,0,25,11,1,13,23,2,0,22,86,4,6,25.,25,25,0,25,0,11,0,52,9,25,25,2,5,38,59,5,24,2,15,14,2,0,18,0,0,0,0,1,0,0,0,0,4,30,1,9,281,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2446.,0,0,24,10,1,13,22,2,0,24,84,3,7,24.,26,24,0,24,0,11,0,54,10,28,28,2,6,39,61,2,28,2,14,19,0,0,19,1,0,0,0,0,0,0,0,0,3,30,3,10,281,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2447.,0,0,25,14,1,10,23,2,0,22,86,1,9,25.,25,25,0,25,0,11,0,43,10,23,23,1,4,39,58,6,29,1,13,19,1,0,19,1,0,1,0,0,1,0,0,0,5,30,1,10,280,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,286,4
2448.,0,0,25,14,1,10,23,2,0,21,87,3,7,25.,25,25,0,25,0,11,0,56,17,33,33,1,4,38,61,4,27,1,19,14,0,0,17,0,0,0,0,0,0,0,0,0,6,30,1,17,280,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2449.,0,0,25,15,1,9,23,2,0,23,85,1,9,25.,25,25,0,25,0,11,0,46,8,29,29,1,5,39,59,6,30,1,18,18,0,0,20,0,0,0,0,0,0,0,0,0,5,30,2,8,280,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2450.,0,0,24,11,2,11,23,1,0,25,83,0,10,24.,26,24,0,24,0,11,0,48,6,23,23,0,7,38,60,5,25,1,12,18,0,0,19,1,0,0,0,0,0,0,0,0,4,30,3,6,279,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2451.,0,0,26,14,2,10,24,2,0,23,85,1,9,26.,23,26,1,27,1,12,0,47,13,29,29,2,6,39,57,7,23,1,21,13,1,0,18,0,0,0,0,0,0,0,0,1,5,30,1,13,279,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,286,4
2452.,0,0,26,13,1,12,24,2,0,20,88,2,8,26.,23,26,1,27,1,12,0,52,8,26,26,1,5,38,60,5,28,3,12,22,1,0,22,0,0,0,0,0,0,0,0,1,1,30,3,8,278,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,286,4
2453.,0,0,25,14,1,10,23,2,0,19,89,0,10,25.,24,25,1,26,0,11,0,53,8,25,25,1,3,38,60,5,26,1,16,17,1,0,14,0,0,1,0,1,0,0,0,1,5,30,4,8,278,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,286,4
2454.,0,0,26,16,1,9,23,3,0,18,90,1,9,26.,23,26,1,27,1,10,0,49,8,25,25,0,5,40,62,4,25,3,14,18,1,0,18,0,0,0,0,0,0,0,0,1,8,30,2,8,278,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,286,4
