# Output of 'KaSim' 'AMPA5_23.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'All23.out' -seed 136228922
# "uuid" : "76673866"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
2433.,0,0,3,1,0,2,2,1,0,21,87,4,8,3.,17,3,30,33,0,11,0,59,13,32,32,3,5,40,5,0,2,0,1,2,0,0,3,51,7,24,4,18,17,4,6,18,1,30,3,13,10,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16,256
2434.,0,0,3,1,0,2,2,1,0,21,87,1,11,3.,22,3,25,28,1,13,0,66,15,32,32,0,4,39,6,0,3,0,0,3,0,0,3,52,8,28,2,16,18,2,4,13,5,30,6,15,10,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,1,0,0,0,1,16,256
2435.,0,0,2,1,0,1,2,0,0,20,88,2,10,2.,25,2,23,25,0,14,0,68,8,27,27,1,2,39,5,0,1,0,1,1,0,0,2,52,8,27,4,17,13,2,4,16,5,30,2,8,10,0,0,0,2,4,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16,256
2436.,0,0,3,2,0,1,3,0,0,22,86,1,11,3.,23,3,24,27,0,14,0,66,9,27,27,1,4,39,4,1,2,0,1,1,0,0,2,52,8,21,3,18,11,2,6,15,3,30,3,9,10,0,0,0,2,4,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16,256
2437.,0,0,3,2,0,1,3,0,0,23,85,1,11,3.,21,3,26,29,0,13,0,64,10,25,25,2,5,39,5,2,1,1,2,1,1,0,2,49,8,23,4,20,12,3,5,16,3,30,1,10,10,0,0,0,2,4,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16,256
2438.,0,0,3,2,0,1,3,0,0,20,88,4,8,3.,23,3,24,27,1,13,0,62,8,27,27,3,5,35,6,2,4,1,0,4,1,0,2,47,8,22,3,15,16,3,7,17,1,30,1,8,10,0,0,0,1,5,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16,256
2439.,0,0,3,2,0,1,3,0,0,23,85,1,11,3.,22,3,25,28,0,13,0,64,9,31,31,0,6,37,7,3,1,0,0,1,0,0,3,49,7,25,2,12,17,2,7,14,8,30,0,9,10,0,0,0,1,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,14,256
2440.,0,0,2,1,0,1,2,0,0,23,85,1,11,2.,24,2,24,26,0,13,0,66,10,20,20,3,6,40,6,2,3,0,1,3,0,0,1,50,5,18,5,16,7,3,6,18,7,30,0,10,10,0,0,0,1,3,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,14,256
2441.,0,0,2,1,0,1,2,0,0,23,85,2,10,2.,24,2,24,26,1,12,0,61,6,16,16,2,3,37,6,1,3,1,1,2,1,0,1,52,5,20,5,13,14,2,6,14,5,30,1,6,10,0,0,0,1,3,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,14,256
2442.,0,0,2,1,0,1,2,0,0,19,89,1,11,2.,24,2,24,26,0,11,0,64,4,20,20,3,4,40,6,1,1,0,0,1,0,0,2,52,4,25,2,17,15,1,7,19,8,30,0,4,10,0,0,0,2,2,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,14,256
2443.,0,0,2,1,0,1,2,0,0,16,92,1,11,2.,23,2,25,27,2,10,0,71,11,34,34,0,7,38,6,1,3,0,0,2,0,0,1,52,7,17,6,12,11,5,7,18,6,30,1,11,11,0,0,0,2,2,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,15,256
2444.,0,0,4,2,0,2,2,2,0,18,90,2,10,4.,19,4,27,31,1,10,0,67,11,34,34,1,7,40,6,1,3,0,0,2,0,0,4,53,5,23,1,16,14,0,7,14,1,30,2,11,10,1,0,0,2,2,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,15,256
2445.,0,0,4,2,0,2,3,1,0,19,89,2,10,4.,17,4,29,33,0,10,0,68,5,25,25,2,8,40,5,0,1,0,0,1,0,0,3,56,3,24,1,10,15,0,8,19,5,30,3,5,10,1,0,0,2,2,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,15,256
2446.,0,0,3,1,0,2,2,1,0,19,89,3,9,3.,20,3,27,30,0,11,0,67,9,31,31,1,5,40,5,0,2,0,1,1,0,0,1,57,3,21,3,17,15,2,9,16,7,30,3,9,10,1,0,0,2,2,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,15,256
2447.,0,0,3,2,0,1,2,1,0,19,89,2,9,3.,18,3,29,32,0,12,0,72,14,30,30,1,5,39,6,0,3,0,0,3,0,0,2,55,4,26,0,12,17,0,12,22,2,30,3,14,10,1,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2448.,0,0,3,2,0,1,2,1,0,19,89,1,11,3.,17,3,30,33,0,10,0,64,13,35,35,1,5,39,6,0,3,0,0,2,0,0,3,53,6,20,7,10,9,4,12,27,7,30,0,13,10,1,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2449.,0,0,3,2,0,1,2,1,0,16,92,2,10,3.,19,3,28,31,0,10,0,64,5,23,23,1,8,38,5,0,1,0,1,1,0,0,3,54,6,22,4,14,13,3,11,22,2,30,0,5,10,1,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2450.,0,0,3,1,0,2,2,1,0,16,92,1,11,3.,23,3,24,27,0,9,0,71,10,37,37,1,5,40,5,0,2,0,0,2,0,0,2,56,4,21,2,11,13,1,8,17,8,30,2,10,10,1,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2451.,0,0,2,1,0,1,1,0,1,18,90,3,7,2.,22,2,26,28,0,10,0,65,13,32,32,3,6,36,5,0,2,0,0,1,0,0,2,52,6,18,2,13,12,2,8,22,8,30,3,13,10,1,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2452.,0,0,2,1,0,1,1,1,0,19,89,1,9,2.,21,2,27,29,0,10,0,71,12,37,37,1,5,40,4,0,3,0,0,3,0,0,1,54,7,27,1,13,21,1,7,19,6,30,3,12,10,1,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2453.,0,0,2,1,0,1,1,1,0,14,94,1,9,2.,20,2,28,30,0,9,0,72,6,27,27,3,6,40,5,0,2,0,0,2,0,0,0,51,7,23,4,11,14,4,10,15,5,30,1,6,10,1,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2454.,0,0,2,1,0,1,0,2,0,13,95,0,10,2.,18,2,30,32,0,10,0,71,5,23,23,2,3,37,5,0,0,0,0,0,0,0,1,53,6,24,3,16,17,2,10,20,3,30,0,5,10,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2455.,0,0,2,1,0,1,0,2,0,15,93,1,9,2.,17,2,31,33,1,10,0,67,6,30,30,0,4,39,6,0,0,0,0,0,0,0,1,53,7,26,1,15,18,1,9,25,2,30,1,6,10,1,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2456.,0,0,2,2,0,0,1,1,0,17,91,2,8,2.,20,2,28,30,0,10,0,72,7,29,29,3,6,39,6,0,1,0,1,1,0,0,1,49,8,24,4,16,13,3,6,20,2,30,1,7,10,1,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2457.,0,0,2,1,0,1,1,1,0,15,93,1,9,2.,18,2,30,32,0,10,0,73,11,32,32,1,8,37,6,0,1,0,1,1,0,0,1,49,10,21,4,18,14,2,7,23,8,30,2,11,10,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2458.,0,0,2,1,0,1,1,1,0,16,92,1,9,2.,19,2,29,31,1,10,0,73,16,36,36,2,6,40,5,0,1,0,2,1,0,0,2,48,11,22,4,17,15,2,8,21,7,30,2,16,10,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,15,256
2459.,0,0,2,1,0,1,1,1,0,17,91,2,8,2.,22,2,26,28,0,8,0,77,12,30,30,3,9,40,5,0,0,0,0,0,0,0,2,52,6,17,4,15,13,1,6,14,6,30,3,12,10,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2460.,0,0,2,1,0,1,2,0,0,24,84,0,10,2.,23,2,25,27,0,7,0,70,9,31,31,1,2,40,4,0,1,0,2,1,0,0,2,52,9,22,4,16,15,2,6,14,3,30,0,9,10,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2461.,0,0,2,1,0,1,2,0,0,23,85,2,8,2.,22,2,26,28,0,7,0,71,14,38,38,2,4,39,4,0,1,0,1,1,0,0,2,52,8,25,4,17,16,4,7,19,4,30,2,14,10,1,0,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2462.,0,0,2,1,0,1,2,0,0,21,87,1,9,2.,19,2,29,31,0,8,0,72,7,32,32,1,7,38,6,0,2,0,0,2,0,0,1,49,10,20,1,17,8,1,7,19,4,30,1,7,10,1,0,1,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,15,256
2463.,0,0,2,1,0,1,2,0,0,24,84,2,8,2.,20,2,28,30,1,9,0,67,8,26,26,1,3,40,6,0,1,1,2,1,0,0,1,50,9,18,3,15,13,3,6,19,3,30,1,8,10,1,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2464.,0,0,1,0,0,1,1,0,0,26,82,0,10,1.,20,1,29,30,0,9,0,67,12,25,25,0,3,39,5,0,2,0,1,2,0,0,1,55,6,29,2,20,19,2,7,21,1,30,1,12,11,0,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2465.,0,0,1,0,0,1,1,0,0,22,86,1,9,1.,21,1,28,29,1,9,0,64,8,28,28,3,4,39,7,0,3,0,1,3,0,0,0,50,6,21,3,13,14,2,6,19,4,30,2,8,11,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,15,256
2466.,0,0,1,0,0,1,1,0,0,23,85,2,8,1.,21,1,28,29,0,7,0,62,6,38,38,3,5,39,3,0,0,0,0,0,0,0,1,55,5,29,1,11,16,1,6,19,6,30,3,6,11,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,15,256
2467.,0,0,1,0,0,1,1,0,0,23,85,1,9,1.,19,1,30,31,0,7,0,60,9,34,34,3,7,38,5,0,2,0,0,2,0,0,0,52,6,26,1,14,17,1,6,22,5,30,5,9,11,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,15,256
2468.,0,0,1,0,0,1,1,0,0,21,87,1,9,1.,17,1,32,33,0,7,0,62,4,27,27,0,8,38,5,0,3,0,1,2,0,0,1,51,10,21,3,11,14,3,8,27,6,30,2,4,11,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,15,256
2469.,0,0,1,0,0,1,1,0,0,22,86,3,8,1.,17,1,32,33,0,8,0,64,7,25,25,0,7,38,6,0,2,0,2,2,0,0,1,50,10,22,3,14,15,2,8,22,6,30,5,7,11,0,0,2,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2470.,0,0,1,0,0,1,1,0,0,20,88,2,10,1.,21,1,28,29,0,8,0,62,7,28,28,3,10,39,2,0,0,0,0,0,0,0,1,52,9,22,2,15,16,1,6,17,4,30,4,7,11,0,0,2,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2471.,0,0,1,0,0,1,1,0,0,17,91,3,9,1.,24,1,25,26,1,9,0,66,11,31,31,2,5,39,3,0,1,0,0,1,0,0,0,53,8,24,1,19,17,1,5,22,6,30,4,11,11,0,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2472.,0,0,1,0,0,1,1,0,0,20,88,1,11,1.,24,1,25,26,0,10,0,60,13,36,36,2,7,40,3,0,2,0,2,2,0,0,0,53,8,21,2,10,14,2,5,17,3,30,2,13,11,0,1,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2473.,0,0,1,1,0,0,0,1,0,20,88,3,9,1.,22,1,27,28,0,12,0,62,6,25,25,1,4,36,4,0,2,0,1,2,0,0,1,52,9,22,3,14,10,2,7,20,5,30,3,6,11,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2474.,0,0,1,1,0,0,1,0,0,20,88,2,10,1.,22,1,27,28,0,10,0,58,6,24,24,2,3,39,3,1,1,0,1,0,0,0,1,51,9,28,3,13,14,2,10,17,6,30,4,6,11,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,15,256
2475.,0,0,1,1,0,0,1,0,0,18,90,0,12,1.,22,1,27,28,0,9,0,62,8,26,26,2,3,39,4,1,4,0,4,4,0,0,1,52,7,24,1,19,17,1,12,18,7,30,4,8,11,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,15,256
2476.,0,0,1,1,0,0,1,0,0,20,88,3,9,1.,18,1,31,32,0,10,0,63,4,23,23,4,4,38,5,1,4,1,0,3,1,0,1,51,5,24,2,19,11,1,12,24,7,30,1,4,11,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2477.,0,0,2,2,0,0,2,0,0,22,86,2,10,2.,17,2,31,33,0,10,0,58,6,26,26,0,4,40,5,1,2,0,0,2,0,0,2,54,6,26,2,22,17,1,9,22,5,30,5,6,11,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,15,256
2478.,0,0,2,2,0,0,2,0,0,23,85,2,10,2.,18,2,30,32,1,9,0,62,12,37,37,4,2,38,4,0,2,0,0,2,0,0,2,51,7,21,4,14,12,2,9,22,7,30,3,12,11,0,1,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2479.,0,0,2,1,0,1,2,0,0,22,86,0,12,2.,19,2,29,31,0,9,0,62,15,49,49,1,7,38,2,0,1,0,0,1,0,0,2,56,7,25,3,15,15,2,8,22,6,30,2,15,11,0,1,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2480.,0,0,2,1,0,1,2,0,0,25,83,5,7,2.,20,2,28,30,0,8,0,63,8,25,25,1,9,39,2,1,3,0,3,0,0,0,2,57,5,19,2,17,12,1,8,24,2,30,3,8,11,0,1,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2481.,0,0,2,1,0,1,2,0,0,25,83,0,12,2.,20,2,28,30,0,9,0,63,12,41,41,2,7,39,3,2,1,1,0,0,1,0,2,51,8,19,5,12,13,3,4,22,6,30,1,12,11,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2482.,0,0,2,1,0,1,2,0,0,24,84,3,9,2.,20,2,28,30,0,8,0,67,7,27,27,3,6,38,5,1,4,0,0,4,0,0,2,50,7,20,2,16,11,2,5,18,7,30,0,7,11,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,15,256
2483.,0,0,2,1,0,1,2,0,0,20,88,2,10,2.,20,2,28,30,0,7,0,65,15,35,35,2,5,39,3,1,1,1,0,1,1,0,1,55,5,26,1,9,12,1,5,16,5,30,4,15,11,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,14,256
2484.,0,0,2,0,0,2,2,0,0,21,87,1,11,2.,25,2,23,25,0,6,0,59,4,31,31,3,10,39,3,1,3,0,0,1,0,0,0,54,5,20,0,18,10,0,5,14,4,30,3,4,11,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,14,256
2485.,0,0,2,0,0,2,2,0,0,25,83,1,11,2.,20,2,28,30,0,6,0,56,8,28,28,5,5,36,3,1,0,0,0,0,0,0,1,55,2,23,4,12,14,2,6,18,3,30,4,8,11,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,14,256
2486.,0,0,2,0,0,2,2,0,0,25,83,2,10,2.,20,2,28,30,0,6,0,58,15,42,42,2,8,40,3,1,1,0,1,0,0,0,1,58,2,24,1,12,16,1,5,20,3,30,4,15,10,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,14,256
2487.,0,0,2,0,0,2,2,0,0,26,82,0,12,2.,20,2,28,30,1,6,0,59,8,27,27,0,5,40,2,1,0,1,3,0,1,0,1,60,3,24,3,13,17,1,6,15,4,30,4,8,10,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,14,256
2488.,0,0,2,0,0,2,2,0,0,24,84,1,11,2.,19,2,29,31,0,6,0,61,6,30,30,1,5,38,3,1,0,0,0,0,0,0,1,56,5,23,4,14,20,3,5,21,4,30,2,6,10,2,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,14,256
2489.,0,0,2,0,0,2,2,0,0,25,83,3,9,2.,19,2,29,31,0,6,0,59,9,27,27,2,6,40,1,0,1,1,2,0,0,0,2,55,8,22,5,12,12,4,6,17,5,30,3,9,10,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,14,256
2490.,0,0,2,0,0,2,2,0,0,25,83,4,8,2.,20,2,28,30,0,6,0,60,11,30,30,0,8,37,0,0,0,0,1,0,0,0,1,55,11,22,6,13,10,6,6,18,6,30,4,11,10,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,14,256
2491.,0,0,3,1,0,2,2,1,0,24,84,2,10,3.,16,3,31,34,0,6,0,57,7,31,31,4,4,38,3,1,0,0,3,0,0,0,3,51,7,22,3,11,13,3,9,20,4,30,3,7,11,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2492.,0,0,3,1,0,2,2,1,0,21,87,1,11,3.,16,3,31,34,1,5,0,54,11,31,31,3,5,38,5,2,1,0,0,1,0,0,3,51,5,23,4,13,15,2,11,22,3,30,3,11,10,1,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2493.,0,0,3,2,0,1,2,1,0,19,89,1,11,3.,18,3,29,32,0,5,0,56,9,23,23,2,1,37,7,1,4,0,0,2,0,0,1,51,5,27,2,7,18,1,9,16,6,30,0,9,10,1,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2494.,0,0,3,2,0,1,2,1,0,19,89,0,12,3.,18,3,29,32,0,5,0,56,11,30,30,0,2,40,6,1,1,0,1,1,0,0,1,54,5,29,0,12,13,0,10,18,4,30,2,11,10,2,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2495.,1,0,3,1,1,2,3,1,0,21,87,1,11,4.5,16,4,30,34,0,5,0,61,7,28,28,0,5,38,4,1,2,1,0,2,1,0,2,54,7,23,2,20,16,1,9,23,9,30,1,7,10,1,2,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,15,256
2496.,1,0,3,1,1,2,3,1,0,19,89,2,10,4.5,16,4,30,34,0,5,0,62,9,36,36,1,6,40,3,1,2,0,0,2,0,0,3,56,5,24,5,10,15,3,6,25,6,30,2,9,10,1,1,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,256
2497.,1,0,3,1,1,2,3,1,0,19,89,2,10,4.5,14,4,32,36,1,5,0,61,16,32,32,1,4,39,4,1,2,0,0,2,0,0,3,53,7,25,2,5,17,1,7,24,10,30,3,16,10,1,1,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2498.,1,0,2,1,1,1,2,1,0,17,91,3,9,3.5,20,3,27,30,0,5,0,63,6,34,34,3,7,39,4,0,2,0,1,1,0,0,3,52,7,20,5,20,14,4,7,21,9,30,2,6,10,1,1,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2499.,1,0,2,1,1,1,2,1,0,17,91,1,11,3.5,21,3,26,29,1,5,0,63,5,25,25,0,6,39,4,1,2,0,1,1,0,0,2,55,6,27,2,16,15,2,6,16,4,30,0,5,10,0,2,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2500.,1,0,3,2,1,1,3,1,0,15,93,5,7,4.5,19,4,27,31,0,5,0,63,7,28,28,2,3,39,5,1,1,1,0,1,1,0,3,53,5,23,1,13,16,0,5,18,6,30,0,7,10,1,1,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2501.,0,0,4,2,1,1,3,1,0,18,90,2,10,4.,18,4,28,32,1,7,0,63,8,26,26,5,7,37,5,2,2,0,2,2,0,0,4,51,3,21,2,10,12,1,4,21,4,30,1,8,10,1,1,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,15,256
2502.,0,0,4,2,1,1,3,1,0,17,91,2,10,4.,18,4,28,32,0,7,0,60,6,27,27,2,2,39,5,2,0,0,0,0,0,0,4,53,4,23,4,16,14,3,4,18,6,30,2,6,10,1,1,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,15,256
2503.,0,0,4,3,0,1,3,1,0,14,94,3,9,4.,19,4,27,31,0,6,0,64,10,30,30,2,3,38,3,2,2,2,0,2,2,0,4,51,8,28,1,11,17,1,8,21,5,30,2,10,10,1,1,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2504.,0,0,4,3,0,1,3,1,0,16,92,1,10,4.,21,4,25,29,2,6,0,63,17,44,44,1,5,39,2,2,0,0,1,0,0,0,2,55,6,23,4,23,16,2,6,21,2,30,4,17,10,1,1,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2505.,0,0,4,3,0,1,3,1,0,17,91,1,11,4.,23,4,23,27,1,4,0,63,3,24,24,0,7,34,3,2,0,1,1,0,1,0,3,56,5,23,3,9,14,2,5,15,2,30,1,3,10,1,0,1,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2506.,0,0,4,2,1,1,3,1,0,18,90,1,11,4.,23,4,23,27,0,4,0,64,22,46,46,1,8,38,3,1,0,0,0,0,0,0,3,56,5,28,1,14,17,1,5,16,3,30,1,22,11,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2507.,0,0,4,1,1,2,4,0,0,19,89,2,10,4.,23,4,23,27,0,3,0,64,4,23,23,5,9,40,2,1,0,1,0,0,1,0,2,54,4,24,2,18,17,2,3,18,5,30,1,4,11,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2508.,0,0,4,2,1,1,4,0,0,21,87,2,10,4.,26,4,20,24,1,3,0,62,10,25,25,2,3,37,0,1,1,0,1,0,0,0,2,57,6,24,2,14,18,1,2,14,5,30,3,10,11,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,15,256
2509.,0,0,3,1,1,1,3,0,0,20,88,2,10,3.,24,3,23,26,1,3,0,62,6,24,24,2,4,39,0,2,3,2,1,0,2,0,1,57,5,19,3,9,12,3,4,12,9,30,1,6,11,0,0,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2510.,0,0,3,1,1,1,3,0,0,22,86,3,9,3.,23,3,24,27,2,2,0,66,9,20,20,1,6,37,0,2,0,1,1,0,1,0,1,58,5,25,2,8,12,1,4,20,4,30,2,9,11,0,0,1,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2511.,0,0,3,1,1,1,3,0,0,24,84,2,10,3.,22,3,25,28,0,2,0,62,9,30,30,0,2,39,1,2,1,0,3,1,0,0,3,59,4,27,1,17,20,1,4,15,3,30,4,9,11,0,0,1,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
2512.,0,0,3,1,1,1,2,1,0,23,85,3,9,3.,22,3,25,28,0,1,0,64,6,19,19,1,6,38,1,2,0,1,2,0,1,0,2,56,6,20,2,16,10,2,4,18,8,30,2,6,11,0,0,1,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,256
