# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'most12.out' -seed 180519390
# "uuid" : "583392099"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
2273.,0,0,15,9,3,3,13,2,0,21,87,1,7,15.,28,15,7,22,0,7,0,48,9,24,24,2,4,39,53,3,26,0,19,15,0,0,10,7,1,3,0,4,3,0,1,5,1,30,2,9,223,15,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2274.,0,0,14,8,3,3,12,2,0,21,87,1,6,14.,29,14,7,21,0,7,0,49,8,26,26,0,2,38,53,5,26,1,13,14,0,0,10,7,1,4,0,3,1,0,1,6,6,30,2,8,223,15,2,1,0,0,7,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,241,57
2275.,0,0,15,8,3,4,12,3,0,21,87,0,8,15.,27,15,8,23,1,6,0,55,11,22,22,1,4,38,51,5,23,0,18,13,0,0,9,8,1,5,0,4,4,0,1,5,10,30,0,11,223,15,2,1,0,0,7,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,241,57
2276.,0,0,15,9,3,3,12,3,0,20,88,1,7,15.,26,15,9,24,1,6,0,51,9,24,24,0,3,39,54,4,23,3,15,16,2,0,12,7,1,3,0,4,2,0,2,6,4,30,1,9,222,16,2,1,0,0,8,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2277.,0,0,16,10,3,3,13,3,0,19,89,3,5,16.,26,16,8,24,0,5,0,55,7,20,20,1,6,39,54,3,20,2,15,12,1,0,13,6,2,4,2,2,3,1,1,6,3,30,0,7,224,14,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2278.,0,0,18,11,3,4,14,4,0,19,89,0,8,18.,23,18,9,27,0,3,0,56,11,37,37,2,8,38,47,4,19,3,15,11,3,0,10,9,4,4,1,1,3,0,1,7,3,30,2,11,224,14,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2279.,0,0,18,12,2,4,14,4,0,22,86,1,7,18.,23,18,9,27,0,3,0,54,6,33,33,1,8,40,50,1,22,1,17,15,1,0,7,12,2,1,0,0,1,0,2,5,0,30,2,6,223,15,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2280.,0,0,18,12,2,4,14,4,0,22,86,1,7,18.,22,18,10,28,0,3,0,59,7,32,32,1,8,39,50,1,18,1,14,10,0,0,13,11,3,2,0,2,1,0,3,9,8,30,2,7,224,14,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2281.,0,0,16,10,2,4,14,2,0,21,87,1,7,16.,25,16,9,25,0,3,0,58,8,26,26,0,6,40,51,3,21,1,14,12,1,0,13,10,2,5,1,0,3,0,1,8,5,30,3,8,224,14,2,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2282.,0,0,14,9,2,3,12,2,0,21,87,2,6,14.,26,14,10,24,0,3,0,62,9,25,25,1,8,38,53,4,20,2,16,10,1,0,11,5,3,4,1,7,1,1,2,8,4,30,3,9,224,13,3,1,0,0,7,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2283.,0,0,15,10,2,3,12,3,0,21,87,2,6,15.,27,15,8,23,0,3,0,58,11,29,29,1,3,37,50,4,27,0,14,16,0,0,9,9,2,6,1,3,1,1,2,4,4,30,5,11,224,14,2,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2284.,0,0,15,10,2,3,13,2,0,20,88,2,6,15.,27,15,8,23,0,3,0,57,8,30,30,0,5,39,51,5,22,2,7,18,1,0,10,7,3,5,0,1,1,0,3,4,4,30,2,8,224,13,3,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,241,57
2285.,1,0,14,9,2,4,13,2,0,19,89,0,8,15.5,25,15,10,25,0,5,0,61,6,27,27,2,7,38,45,5,19,2,12,12,2,0,9,12,2,6,1,4,4,0,4,4,3,30,1,6,224,13,3,1,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,241,57
2286.,1,0,14,10,1,4,12,3,0,19,89,0,8,15.5,27,15,8,23,0,4,0,65,6,18,18,1,11,37,47,3,18,1,17,13,1,0,10,14,1,5,1,0,3,1,3,4,2,30,3,6,225,10,5,1,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,241,57
2287.,1,0,13,11,0,3,11,3,0,16,92,0,8,14.5,29,14,7,21,0,3,0,67,12,29,29,2,4,37,47,4,18,2,10,10,1,0,10,11,2,7,1,3,4,1,2,5,4,30,1,12,224,11,5,1,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,241,57
2288.,1,0,13,11,0,3,11,3,0,15,93,0,8,14.5,29,14,7,21,0,4,0,62,5,26,26,3,2,38,48,4,24,1,12,13,1,0,10,10,1,2,1,5,2,0,2,5,5,30,1,5,225,10,5,1,0,0,6,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,241,57
2289.,1,0,13,10,0,4,11,3,0,14,94,1,7,14.5,30,14,6,20,0,5,0,60,12,33,33,1,6,37,55,3,22,2,16,12,2,0,12,6,1,4,0,4,1,0,2,4,5,30,2,12,225,9,6,1,0,0,5,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,241,57
2290.,1,0,13,8,0,6,11,3,0,12,96,2,6,14.5,29,14,7,21,0,5,0,65,11,32,32,1,5,40,54,3,24,0,9,17,0,0,10,8,0,8,0,4,3,0,2,5,5,30,1,11,225,9,6,1,0,0,5,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,241,57
2291.,1,0,13,8,0,6,11,3,0,14,94,1,7,14.5,28,14,8,22,0,5,0,63,13,36,36,1,8,40,49,4,20,3,15,11,2,0,10,11,1,4,1,2,2,0,2,5,4,30,5,13,226,8,6,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,241,57
2292.,0,0,12,6,0,6,8,4,0,14,94,2,6,12.,29,12,9,21,0,5,0,57,20,48,48,0,7,39,50,4,24,1,14,15,0,0,8,9,3,4,0,3,3,0,3,6,4,30,2,20,226,8,6,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,241,57
2293.,0,0,11,6,0,5,8,3,0,16,92,0,8,11.,29,11,10,21,0,5,0,57,9,23,23,2,3,39,52,3,26,2,17,15,2,0,7,7,2,2,0,3,0,0,2,8,5,30,4,9,227,7,6,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,241,57
2294.,0,0,11,6,1,4,10,1,0,15,93,2,6,11.,31,11,8,19,0,5,0,61,17,44,44,2,4,40,50,3,25,1,12,18,1,0,8,9,2,3,0,1,2,0,1,7,6,30,3,17,227,7,5,2,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,241,57
2295.,0,0,13,8,1,4,11,2,0,15,93,0,8,13.,30,13,7,20,0,5,0,61,6,24,24,3,8,39,46,3,21,1,15,11,1,0,10,12,2,4,0,2,2,0,0,3,1,30,2,6,227,7,4,3,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,241,57
2296.,0,0,12,8,0,4,10,2,0,14,94,1,7,12.,32,12,6,18,0,7,0,66,13,29,29,0,3,39,46,4,18,1,6,10,1,0,8,16,0,8,0,3,8,0,0,4,5,30,1,13,227,6,5,3,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,241,57
2297.,0,0,12,6,0,6,10,2,0,12,96,1,7,12.,31,12,7,19,0,7,0,64,8,36,36,0,5,40,50,4,23,1,16,13,1,0,6,12,0,6,0,4,3,0,0,5,6,30,2,8,228,5,5,3,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,241,57
2298.,0,0,11,5,0,6,10,1,0,11,97,2,6,11.,31,11,8,19,0,8,0,68,13,35,35,1,6,40,49,3,20,0,14,12,0,0,10,11,2,7,0,3,4,0,0,4,1,30,1,13,228,5,5,2,1,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2299.,0,0,10,4,0,6,10,0,0,10,98,1,7,10.,34,10,6,16,0,8,0,63,8,27,27,2,5,37,51,3,21,0,11,14,0,0,7,7,3,6,1,5,5,1,1,4,4,30,2,8,228,5,5,2,1,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2300.,0,0,9,4,0,5,8,1,0,10,98,1,7,9.,35,9,6,15,1,8,0,65,8,33,33,1,6,39,53,3,20,1,9,13,1,0,6,7,2,4,0,1,2,0,1,4,6,30,1,8,227,6,5,2,1,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2301.,0,0,10,4,0,6,8,2,0,11,97,1,7,10.,33,10,7,17,0,8,0,69,11,28,28,1,4,40,52,1,28,0,13,15,0,0,8,10,2,5,0,3,2,0,1,6,6,30,2,11,228,5,5,2,1,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2302.,0,0,7,2,0,5,5,2,0,10,98,1,7,7.,35,7,8,15,0,8,0,60,11,30,30,3,8,39,52,1,25,0,8,18,0,0,4,8,2,3,1,4,3,1,2,7,5,30,0,11,228,4,6,2,1,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,241,57
2303.,0,0,7,3,0,4,5,2,0,12,96,0,8,7.,35,7,8,15,0,8,0,65,15,43,43,0,4,39,58,1,27,0,11,15,0,0,7,6,1,2,0,0,1,0,1,7,6,30,1,15,228,4,6,2,1,0,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2304.,0,0,7,4,0,3,6,1,0,13,95,1,7,7.,34,7,9,16,1,8,0,68,5,22,22,2,8,40,53,1,20,0,11,11,0,0,5,9,1,4,2,5,1,1,2,7,5,30,2,5,229,3,6,2,1,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2305.,0,0,7,5,0,2,6,1,0,13,95,0,8,7.,32,7,11,18,0,8,0,67,9,25,25,2,6,38,54,1,26,1,16,16,1,0,6,8,1,4,1,1,2,1,3,9,6,30,2,9,228,4,6,2,1,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2306.,0,0,7,5,0,2,6,1,0,13,95,0,8,7.,32,7,11,18,1,8,0,65,7,22,22,1,6,37,54,1,25,0,18,19,0,0,5,8,2,1,1,2,0,1,3,8,6,30,7,7,228,4,6,2,1,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2307.,0,0,9,7,0,2,8,1,0,13,95,1,7,9.,30,9,11,20,1,10,0,61,10,38,38,1,5,38,55,1,22,1,15,13,1,0,6,7,2,5,2,1,2,0,3,7,3,30,5,10,228,4,6,2,1,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2308.,0,0,8,5,0,3,7,1,0,12,96,1,7,8.,30,8,12,20,0,10,0,66,11,31,31,1,4,40,53,1,23,1,15,15,1,0,4,9,2,4,1,4,1,0,4,8,6,30,2,11,229,4,5,2,1,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2309.,0,0,7,4,0,3,6,1,0,13,95,0,8,7.,33,7,10,17,0,13,0,70,6,32,32,2,2,38,56,0,26,0,12,16,0,0,4,6,2,3,2,3,1,2,2,4,5,30,5,6,229,5,5,1,1,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2310.,0,0,6,4,0,2,5,1,0,11,97,0,8,6.,35,6,9,15,0,14,0,65,4,18,18,0,5,39,56,2,27,0,9,18,0,0,4,7,1,4,0,0,1,0,2,6,3,30,3,4,229,5,5,1,1,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,241,57
2311.,0,0,6,4,0,2,5,1,0,9,99,1,7,6.,35,6,9,15,1,13,0,67,8,24,24,0,8,39,52,2,20,1,18,11,1,0,6,10,2,5,1,4,3,1,2,5,6,30,7,8,229,6,4,1,1,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,241,57
2312.,0,0,6,4,0,2,5,1,0,10,98,1,7,6.,34,6,10,16,0,13,0,70,13,27,27,2,5,39,50,2,24,0,15,13,0,0,4,11,1,4,0,3,3,0,4,6,4,30,2,13,229,7,3,1,1,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2313.,0,0,7,5,0,2,6,1,0,12,96,1,7,7.,34,7,9,16,0,13,0,69,11,39,39,2,5,39,52,2,20,2,21,13,1,0,6,9,1,6,1,2,5,1,3,5,5,30,4,11,229,7,3,2,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2314.,0,0,7,4,0,3,6,1,0,11,97,0,8,7.,35,7,8,15,0,12,0,74,10,37,37,0,4,40,51,1,19,0,18,16,0,0,2,12,2,4,1,3,0,0,2,5,5,30,4,10,229,7,4,1,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,241,57
2315.,0,0,8,3,0,5,7,1,0,12,96,1,7,8.,34,8,8,16,0,11,0,74,8,35,35,0,9,39,54,2,24,0,14,11,0,0,5,8,2,4,0,1,2,0,2,8,12,30,3,8,229,7,4,1,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,241,57
2316.,0,0,8,3,0,5,8,0,0,12,96,2,6,8.,33,8,9,17,0,10,0,77,8,23,23,0,3,39,50,2,16,0,12,9,0,0,8,11,3,3,0,2,1,0,2,5,3,30,2,8,229,7,4,1,0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,241,57
2317.,0,0,10,5,0,5,8,2,0,14,94,1,7,10.,32,10,8,18,0,10,0,71,9,28,28,2,4,40,46,3,21,1,10,9,1,0,9,13,2,6,1,3,4,1,2,5,4,30,1,9,230,6,4,1,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,241,57
2318.,0,0,11,6,0,5,9,2,0,17,91,0,8,11.,32,11,7,18,0,10,0,65,12,26,26,0,9,40,49,2,17,0,11,12,0,0,11,13,2,4,2,8,3,1,1,1,3,30,4,12,230,6,4,1,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2319.,0,0,12,6,0,6,10,2,0,17,91,2,6,12.,31,12,7,19,0,9,0,67,8,25,25,1,4,37,48,2,22,1,14,20,1,0,12,14,1,8,0,1,4,0,2,6,8,30,4,8,230,6,4,1,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2320.,0,0,12,7,0,5,10,2,0,19,89,1,7,12.,30,12,8,20,0,9,0,67,10,28,28,1,5,39,48,3,19,2,20,10,1,0,10,13,1,8,0,1,4,0,3,7,6,30,3,10,230,6,4,1,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2321.,0,0,10,6,0,4,9,1,0,20,88,3,5,10.,30,10,10,20,0,9,0,68,9,35,35,0,6,39,53,2,22,2,18,14,1,0,8,9,2,5,0,2,2,0,3,6,8,30,4,9,230,5,5,1,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2322.,0,0,8,4,0,4,7,1,0,22,86,1,7,8.,32,8,10,18,0,8,0,64,10,25,25,2,3,37,52,1,24,0,13,14,0,0,3,10,1,6,1,3,4,1,3,5,8,30,0,10,230,5,5,1,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2323.,0,0,7,4,0,3,6,1,0,22,86,2,6,7.,33,7,10,17,0,8,0,62,8,26,26,2,4,38,52,1,22,0,22,14,0,0,2,9,2,7,0,2,5,0,3,8,7,30,2,8,228,8,4,1,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2324.,0,0,8,4,0,4,7,1,0,22,86,1,7,8.,31,8,11,19,0,7,0,62,8,29,29,1,3,37,52,1,20,2,13,12,0,0,5,9,3,6,2,2,3,1,3,8,3,30,2,8,227,11,2,1,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2325.,0,0,8,4,0,4,7,1,0,19,89,1,7,8.,31,8,11,19,0,7,0,64,6,24,24,3,5,38,51,1,23,1,21,15,0,0,6,7,4,3,2,3,1,2,3,8,5,30,4,6,227,10,3,1,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,241,57
2326.,0,0,8,5,0,3,5,3,0,14,94,1,7,8.,31,8,11,19,0,7,0,66,9,32,32,2,4,39,53,2,25,1,15,17,0,0,5,7,2,5,1,3,2,1,2,9,2,30,5,9,227,10,3,1,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,241,57
2327.,0,0,7,5,0,2,4,3,0,13,95,0,8,7.,31,7,12,19,0,6,0,69,7,26,26,2,6,38,52,2,23,0,17,18,0,0,5,8,2,2,1,1,1,1,4,7,5,30,2,7,227,7,6,1,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,241,57
2328.,0,0,10,8,1,1,7,3,0,15,93,2,6,10.,30,10,10,20,0,6,0,65,11,32,32,0,3,39,52,2,28,0,17,19,0,0,7,10,2,3,0,1,1,0,3,8,3,30,5,11,227,7,6,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,241,57
2329.,0,0,10,8,1,1,7,3,0,13,95,1,7,10.,30,10,10,20,0,7,0,64,8,27,27,3,8,37,50,2,24,0,12,12,0,0,6,9,2,3,1,0,1,1,4,8,2,30,5,8,227,7,6,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,241,57
2330.,0,0,11,8,1,2,8,3,0,17,91,1,7,11.,30,11,9,20,0,6,0,62,4,18,18,3,8,39,53,1,22,0,12,12,0,0,8,8,1,3,0,4,2,0,3,5,8,30,1,4,227,7,6,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,241,57
2331.,0,0,10,7,1,2,7,3,0,16,92,0,8,10.,30,10,10,20,0,6,0,62,11,28,28,1,5,37,54,1,23,0,18,16,0,0,7,9,1,4,0,2,3,0,2,8,4,30,5,11,228,6,6,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,241,57
2332.,0,0,11,9,1,1,8,3,0,17,91,2,6,11.,30,11,9,20,1,5,0,64,16,36,36,1,1,39,56,1,22,0,9,18,0,0,9,6,2,6,0,4,3,0,1,6,11,30,3,16,228,6,6,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2333.,0,0,10,9,1,0,7,3,0,18,90,2,6,10.,31,10,9,19,0,5,0,62,13,35,35,1,6,38,51,2,18,2,24,12,1,0,8,9,3,7,1,2,5,1,2,8,7,30,1,13,228,7,4,2,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,241,57
2334.,0,0,10,9,1,0,8,2,0,18,90,1,7,10.,30,10,10,20,0,5,0,66,10,29,29,2,6,39,53,1,18,0,11,12,0,0,7,8,2,6,3,4,4,1,2,9,2,30,2,10,228,7,4,2,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,241,57
2335.,0,0,8,7,1,0,6,2,0,18,90,0,8,8.,32,8,10,18,0,6,0,61,7,28,28,1,4,40,52,2,24,0,16,10,0,0,4,9,2,4,1,2,3,1,3,8,6,30,1,7,228,8,4,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,242,57
2336.,0,0,7,6,1,0,5,2,0,18,90,0,8,7.,33,7,10,17,0,5,0,60,9,30,30,2,7,40,47,3,22,2,12,16,2,0,4,12,2,5,0,4,4,0,3,9,4,30,2,9,228,8,4,2,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,242,57
2337.,0,0,7,6,1,0,5,2,0,19,89,3,5,7.,33,7,10,17,0,4,0,60,11,37,37,3,6,40,48,3,20,1,12,16,1,0,6,11,1,5,1,3,3,0,2,7,9,30,2,11,230,6,3,3,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,242,57
2338.,0,0,8,7,1,0,6,2,0,25,83,1,7,8.,31,8,11,19,1,4,0,56,14,31,31,1,4,37,53,3,27,0,11,16,0,0,6,8,1,3,0,4,3,0,2,9,3,30,3,14,230,6,4,2,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,242,57
2339.,0,0,9,7,1,1,6,3,0,22,86,3,5,9.,32,9,9,18,0,4,0,57,10,29,29,1,6,40,53,3,27,1,19,19,1,0,7,8,1,2,1,1,1,1,1,7,2,30,2,10,230,6,4,2,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,242,57
2340.,0,0,9,7,1,1,6,3,0,17,91,1,7,9.,32,9,9,18,0,4,0,59,8,29,29,0,6,39,55,3,23,0,12,14,0,0,6,7,1,4,0,2,1,0,1,9,7,30,3,8,230,7,3,2,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,242,57
2341.,0,0,8,5,1,2,5,3,0,19,89,0,8,8.,34,8,8,16,0,4,0,59,9,32,32,1,6,39,54,2,22,0,12,13,0,0,5,7,2,5,0,3,2,0,1,6,2,30,5,9,230,7,3,2,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,242,57
2342.,0,0,10,6,2,2,7,3,0,18,90,1,7,10.,31,10,9,19,0,5,0,59,10,37,37,2,4,40,52,2,23,1,15,17,1,0,8,7,3,3,1,4,2,1,1,8,4,30,3,10,231,6,3,2,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,242,57
2343.,0,0,10,6,2,2,7,3,0,18,90,2,6,10.,31,10,9,19,1,5,0,61,12,37,37,1,5,39,55,0,24,2,13,18,0,0,7,7,3,5,1,1,4,1,1,6,5,30,2,12,232,4,4,2,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,242,57
2344.,0,0,10,6,2,2,7,3,0,17,91,1,7,10.,31,10,9,19,0,5,0,64,11,31,31,1,4,40,54,2,23,1,16,15,1,0,9,6,3,3,3,5,2,3,2,7,5,30,3,11,232,5,3,2,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,242,57
2345.,0,0,9,6,2,1,8,1,0,15,93,2,6,9.,32,9,9,18,0,5,0,62,13,35,35,0,2,39,55,1,25,0,15,16,0,0,7,7,3,7,2,2,3,1,2,8,4,30,3,13,232,5,3,2,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,242,57
2346.,0,0,8,5,2,1,7,1,0,14,94,0,8,8.,33,8,9,17,1,6,0,70,9,32,32,0,5,38,57,1,23,0,15,15,0,0,5,7,1,8,1,2,6,0,3,7,2,30,3,9,231,6,3,2,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,242,57
2347.,0,0,8,5,2,1,7,1,0,14,94,0,8,8.,35,8,7,15,2,6,0,66,10,33,33,0,6,40,56,2,17,0,8,11,0,0,3,7,1,4,0,1,2,0,3,7,3,30,3,10,232,5,2,3,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,242,57
2348.,0,0,9,6,2,1,9,0,0,14,94,2,6,9.,32,9,9,18,0,6,0,61,9,23,23,1,3,39,57,2,24,0,14,17,0,0,7,6,0,4,0,3,2,0,4,5,3,30,7,9,232,5,3,2,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,242,57
2349.,0,0,11,8,2,1,10,1,0,16,92,1,7,11.,32,11,7,18,0,6,0,60,11,28,28,1,7,39,53,5,19,2,18,11,2,0,9,7,0,1,0,2,1,0,3,5,3,30,2,11,232,5,4,1,0,0,6,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,242,57
2350.,0,0,11,8,2,1,10,1,0,14,94,0,7,11.,33,11,6,17,0,6,0,60,8,25,25,2,4,39,47,5,21,3,17,10,3,0,8,11,1,5,0,4,3,0,2,3,6,30,3,8,232,5,4,1,0,0,6,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,242,57
2351.,0,0,12,9,2,1,11,1,0,12,96,0,8,12.,32,12,6,18,0,6,0,64,8,28,28,0,4,39,48,4,24,2,13,10,1,0,8,12,2,5,0,1,5,0,2,5,8,30,4,8,232,5,4,1,0,0,6,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,242,57
2352.,0,0,12,10,1,1,11,1,0,13,95,1,7,12.,33,12,5,17,0,7,0,57,13,42,42,0,7,38,51,4,23,0,8,14,0,0,6,9,2,2,1,3,2,0,2,5,5,30,4,13,231,6,4,1,0,0,5,1,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,242,57
