# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling1000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '1000.ka' -seed 602558605
# "uuid" : "659190814"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
197.,143,1,0,0,0,0,0,36,3,5,28,11,38,1,9,15,0,36.,0,36,14,50,28,1,0,3,1,1,15,0,32,15,10,5,9,8,5,0,21,0,30,7,1,0,144,35,130,10,1,3,0,0,134,10,0,0,0,0,137,6,1,0,0,0
198.,143,1,0,0,0,0,0,36,1,5,30,10,39,2,8,15,0,36.,0,36,14,50,30,1,0,3,0,0,15,0,32,16,11,6,14,10,4,0,22,4,30,9,0,0,144,35,131,9,1,3,0,0,134,10,0,0,0,0,137,6,1,0,0,0
199.,143,1,0,0,0,0,0,36,1,5,30,11,38,3,9,15,0,36.,0,36,14,50,31,1,0,3,0,2,19,0,31,15,18,0,8,16,0,0,26,4,30,6,0,0,144,35,131,8,2,3,0,0,134,10,0,0,0,0,137,6,1,0,0,0
200.,142,2,0,0,0,0,0,36,1,5,30,13,36,4,8,15,0,36.,0,36,14,50,28,1,0,1,0,2,13,1,27,19,13,5,18,13,5,0,28,2,30,8,0,0,144,35,131,8,2,3,0,0,135,9,0,0,0,0,137,6,1,0,0,0
201.,144,0,0,0,0,0,0,36,1,5,30,13,36,4,7,15,0,36.,0,36,14,50,31,1,0,0,1,2,10,1,29,17,15,7,13,13,6,0,23,3,30,6,1,0,144,35,131,8,2,3,0,0,135,9,0,0,0,0,137,6,1,0,0,0
202.,144,0,0,0,0,0,0,36,0,5,31,14,35,2,10,15,0,36.,0,36,14,50,34,1,0,0,1,1,20,1,31,15,12,6,9,11,4,0,25,2,30,10,1,0,144,35,131,9,1,3,0,0,134,10,0,0,0,0,136,7,1,0,0,0
203.,144,0,0,0,0,0,0,36,0,5,31,10,39,2,10,15,0,36.,0,36,14,50,33,1,0,1,0,2,13,1,33,14,15,4,12,13,4,0,23,0,30,8,0,0,144,35,131,9,1,3,0,0,133,11,0,0,0,0,136,7,1,0,0,0
204.,142,2,0,0,0,0,0,36,0,5,31,10,39,2,10,15,0,36.,0,36,14,50,35,1,0,1,0,2,14,1,32,15,13,5,12,12,4,0,21,1,30,7,0,0,144,35,131,9,1,3,0,0,133,11,0,0,0,0,136,7,1,0,0,0
205.,144,0,0,0,0,0,0,36,2,5,29,9,40,1,11,15,0,36.,0,36,14,50,37,1,0,1,1,1,12,0,33,16,16,5,17,14,4,0,21,1,30,9,1,0,144,35,130,10,1,3,0,0,132,12,0,0,0,0,136,7,1,0,0,0
206.,144,0,0,0,0,0,0,36,3,5,28,8,41,3,9,15,0,36.,0,36,14,50,34,1,0,0,2,3,10,0,34,14,15,7,13,13,7,0,26,2,30,7,2,0,144,35,128,12,1,3,0,0,131,13,0,0,0,0,136,7,1,0,0,0
207.,142,2,0,0,0,0,0,36,4,5,27,7,42,2,10,15,0,36.,0,36,14,50,36,1,0,3,0,2,12,0,32,18,12,11,13,7,10,0,24,0,30,6,0,0,144,35,128,12,2,2,0,0,130,14,0,0,0,0,136,7,1,0,0,0
208.,143,1,0,0,0,0,0,36,3,6,27,9,40,1,11,15,0,36.,0,36,14,50,35,1,0,2,0,1,13,0,36,17,14,8,15,12,7,0,27,3,30,6,0,0,144,35,128,11,3,2,0,0,129,15,0,0,0,0,135,7,2,0,0,0
209.,144,0,0,0,0,0,0,36,5,6,25,9,40,6,7,15,0,36.,0,36,14,50,31,1,0,2,0,2,18,0,32,17,12,4,14,11,4,0,24,4,30,5,0,0,144,35,128,11,3,1,1,0,131,13,0,0,0,0,136,6,2,0,0,0
210.,144,0,0,0,0,0,0,36,6,7,23,9,40,3,10,15,0,36.,0,36,14,50,30,1,0,2,1,1,10,0,37,13,15,9,15,12,7,0,26,0,30,6,1,0,144,35,129,10,3,1,1,0,131,12,1,0,0,0,136,6,2,0,0,0
211.,143,1,0,0,0,0,0,36,6,6,24,10,39,4,10,15,0,36.,0,36,14,50,34,1,0,0,0,2,9,1,40,10,20,4,18,13,3,0,27,1,30,5,0,0,144,35,130,9,3,1,1,0,131,12,1,0,0,0,136,6,2,0,0,0
212.,144,0,0,0,0,0,0,36,4,7,25,11,38,2,12,15,0,36.,0,36,14,50,33,1,0,1,0,3,9,0,34,12,18,5,11,11,4,0,23,2,30,6,0,0,144,35,128,11,3,1,1,0,130,13,1,0,0,0,136,6,2,0,0,0
213.,144,0,0,0,0,0,0,36,4,7,25,12,37,1,13,15,0,36.,0,36,14,50,32,1,0,0,1,0,12,0,33,15,16,6,10,14,4,0,29,3,30,4,1,0,144,35,128,11,3,1,1,0,129,14,1,0,0,0,136,6,2,0,0,0
214.,144,0,0,0,0,0,0,36,4,7,25,14,35,2,12,15,0,36.,0,36,14,50,30,1,0,0,1,3,17,0,27,17,6,6,19,5,6,0,30,2,30,6,1,0,144,35,127,12,3,1,1,0,129,14,1,0,0,0,136,7,1,0,0,0
215.,143,1,0,0,0,0,0,36,2,8,26,13,36,3,10,15,0,36.,0,36,14,50,29,1,0,0,1,3,14,0,35,17,14,5,12,10,5,0,28,4,30,4,1,0,144,35,127,12,2,2,1,0,129,14,1,0,0,0,134,9,1,0,0,0
216.,144,0,0,0,0,0,0,36,2,8,26,9,40,2,10,15,0,36.,0,36,14,50,30,1,0,2,0,1,14,0,41,12,16,5,21,14,4,0,27,2,30,5,0,0,144,35,127,12,2,2,1,0,129,14,1,0,0,0,135,8,1,0,0,0
217.,143,1,0,0,0,0,0,35,2,8,25,9,40,2,12,15,0,35.,1,35,14,49,32,1,0,2,0,3,15,0,39,12,13,6,16,11,5,0,26,2,30,4,0,0,144,35,127,12,2,2,1,0,130,13,1,0,0,0,135,8,1,0,0,0
218.,142,2,0,0,0,0,0,35,2,8,25,10,39,2,12,15,0,35.,1,35,14,49,31,1,0,4,0,2,18,0,37,13,13,4,10,12,4,0,29,2,30,3,0,0,144,35,127,13,1,2,1,0,130,13,1,0,0,0,135,8,1,0,0,0
219.,143,1,0,0,0,0,0,35,2,8,25,12,37,1,13,15,0,35.,1,35,14,49,38,1,0,3,0,1,12,0,39,12,17,4,15,15,4,0,27,2,30,5,0,0,144,35,127,13,1,2,1,0,129,14,1,0,0,0,136,8,0,0,0,0
220.,144,0,0,0,0,0,0,35,4,8,23,13,36,2,11,15,0,35.,2,35,13,48,31,1,0,2,0,4,11,0,39,11,18,4,14,17,1,0,28,1,30,5,0,0,144,35,126,14,1,2,1,0,129,14,1,0,0,0,137,7,0,0,0,0
221.,144,0,0,0,0,0,0,35,4,8,23,18,31,4,11,15,0,35.,2,35,13,48,30,1,0,1,2,2,17,0,44,11,15,1,15,14,1,0,29,1,30,2,3,0,144,35,126,13,2,2,1,0,129,14,1,0,0,0,137,7,0,0,0,0
222.,144,0,0,0,0,0,0,35,3,9,23,15,34,6,10,15,0,35.,2,35,13,48,29,1,0,0,0,1,16,0,43,11,11,8,18,10,7,0,27,1,30,1,0,0,144,35,126,13,2,2,1,0,129,14,1,0,0,0,137,7,0,0,0,0
223.,142,2,0,0,0,0,0,35,1,9,25,18,31,5,11,15,0,35.,2,35,13,48,27,1,0,0,2,1,9,0,37,14,15,7,16,13,6,0,27,5,30,3,2,0,144,35,126,13,2,2,1,0,130,13,1,0,0,0,137,7,0,0,0,0
224.,143,1,0,0,0,0,0,35,2,9,24,19,30,4,10,15,0,35.,2,35,13,48,30,1,0,0,0,5,19,0,37,14,12,6,16,12,4,0,26,3,30,3,0,0,144,35,126,13,2,2,1,0,130,13,1,0,0,0,137,7,0,0,0,0
225.,143,1,0,0,0,0,0,35,2,9,24,16,33,3,12,15,0,35.,2,35,13,48,27,1,0,0,1,1,16,0,40,12,16,3,13,15,3,0,27,4,30,1,1,0,144,35,127,12,2,2,1,0,130,13,1,0,0,0,136,8,0,0,0,0
226.,143,1,0,0,0,0,0,35,3,9,23,13,36,4,12,15,0,35.,2,35,13,48,30,1,0,0,0,1,16,0,47,7,14,6,10,12,4,0,30,1,30,1,0,0,144,35,128,11,2,2,1,0,130,13,1,0,0,0,137,7,0,0,0,0
227.,142,2,0,0,0,0,0,35,5,9,21,16,33,4,10,15,0,35.,2,35,13,48,26,1,0,0,2,2,10,0,42,8,18,5,10,15,3,0,23,3,30,5,2,0,144,35,128,11,2,2,1,0,130,13,1,0,0,0,137,7,0,0,0,0
228.,144,0,0,0,0,0,0,36,3,11,22,17,32,2,12,15,0,36.,1,36,13,49,30,1,0,0,1,1,11,0,42,9,20,3,10,16,3,0,28,0,30,4,1,0,144,35,129,10,2,2,1,0,130,13,1,0,0,0,136,8,0,0,0,0
229.,144,0,0,0,0,0,0,36,2,11,23,18,31,2,12,15,0,36.,1,36,13,49,28,1,0,0,1,3,17,0,39,11,12,5,8,11,4,0,26,2,30,4,1,0,144,35,129,10,2,3,0,0,131,12,1,0,0,0,136,8,0,0,0,0
230.,143,1,0,0,0,0,0,36,2,11,23,17,32,1,13,15,0,36.,1,36,13,49,27,1,0,0,0,2,14,0,36,16,13,8,15,10,8,0,23,2,30,5,0,0,144,35,128,11,2,3,0,0,132,11,1,0,0,0,136,8,0,0,0,0
231.,144,0,0,0,0,0,0,36,4,11,21,20,29,2,12,15,0,36.,1,36,13,49,27,1,0,0,1,4,20,0,44,10,13,5,9,9,5,0,25,2,30,3,1,0,144,35,129,10,2,3,0,0,131,12,1,0,0,0,136,8,0,0,0,0
232.,144,0,0,0,0,0,0,36,4,11,21,16,33,3,10,15,0,36.,1,36,13,49,29,1,0,0,0,4,15,0,40,12,11,6,15,10,4,0,23,2,30,6,0,0,144,35,129,10,2,3,0,0,130,13,1,0,0,0,136,8,0,0,0,0
233.,144,0,0,0,0,0,0,36,4,11,21,15,34,2,11,15,0,36.,1,36,13,49,24,1,0,0,1,0,17,0,41,15,14,5,14,14,5,0,27,2,30,3,1,0,144,35,130,9,2,2,1,0,130,13,1,0,0,0,136,8,0,0,0,0
234.,144,0,0,0,0,0,0,36,4,11,21,16,33,3,13,15,0,36.,1,36,13,49,26,1,0,0,1,2,20,0,40,13,12,1,12,11,1,0,25,0,30,2,1,0,144,35,130,9,2,2,1,0,131,12,1,0,0,0,135,9,0,0,0,0
235.,143,1,0,0,0,0,0,36,5,11,20,14,35,3,13,15,0,36.,1,36,13,49,27,1,0,0,0,2,12,0,34,17,13,7,10,11,6,0,27,0,30,2,0,0,144,35,130,10,1,2,1,0,131,12,1,0,0,0,134,10,0,0,0,0
236.,144,0,0,0,0,0,0,36,5,11,20,12,37,4,11,15,0,36.,1,36,13,49,27,1,0,0,1,2,11,0,39,16,18,7,12,13,5,0,24,1,30,3,1,0,144,35,131,9,1,2,1,0,132,12,0,0,0,0,134,10,0,0,0,0
237.,142,2,0,0,0,0,0,36,4,11,21,13,36,9,7,15,0,36.,1,36,13,49,25,1,0,0,0,4,15,0,40,12,15,3,15,11,2,0,29,1,30,3,0,0,144,35,131,9,1,2,1,0,133,11,0,0,0,0,134,10,0,0,0,0
238.,142,2,0,0,0,0,0,36,5,12,19,11,38,5,11,15,0,36.,1,36,13,49,23,1,0,0,1,0,13,0,45,11,18,7,13,15,5,0,22,3,30,3,1,0,144,35,130,10,1,2,1,0,132,12,0,0,0,0,134,10,0,0,0,0
239.,144,0,0,0,0,0,0,36,6,12,18,9,40,3,13,15,0,36.,1,36,13,49,26,1,0,0,3,2,14,0,42,11,19,3,13,11,3,0,26,1,30,2,3,0,144,35,131,8,2,2,1,0,131,13,0,0,0,0,135,9,0,0,0,0
240.,144,0,0,0,0,0,0,36,6,12,18,9,40,5,11,15,0,36.,0,36,14,50,28,1,0,0,0,1,13,0,44,10,18,4,16,17,3,0,24,2,30,4,0,0,144,35,131,8,2,1,2,0,132,12,0,0,0,0,135,9,0,0,0,0
241.,144,0,0,0,0,0,0,36,6,12,18,10,39,3,13,15,0,36.,0,36,14,50,32,1,0,0,1,2,14,0,43,10,18,3,9,14,3,0,25,3,30,2,1,0,144,35,131,7,2,2,2,0,132,12,0,0,0,0,135,9,0,0,0,0
242.,144,0,0,0,0,0,0,36,5,12,19,12,37,4,12,15,0,36.,0,36,14,50,35,1,0,0,2,4,16,0,40,10,19,1,15,15,1,0,21,1,30,0,2,0,144,35,131,7,2,2,2,0,132,12,0,0,0,0,135,9,0,0,0,0
243.,144,0,0,0,0,0,0,36,3,12,21,10,39,4,12,15,0,36.,0,36,14,50,33,1,0,0,0,2,16,0,41,10,19,4,8,17,2,0,27,2,30,4,0,0,144,35,131,7,2,2,2,0,133,11,0,0,0,0,135,9,0,0,0,0
244.,142,2,0,0,0,0,0,36,4,12,20,10,39,4,12,15,0,36.,0,36,14,50,32,1,0,0,0,5,16,0,40,11,14,5,12,14,5,0,26,1,30,4,0,0,144,35,131,7,2,2,2,0,133,11,0,0,0,0,136,8,0,0,0,0
245.,144,0,0,0,0,0,0,36,4,12,20,10,39,4,12,15,0,36.,0,36,14,50,28,1,0,0,0,2,18,0,40,10,16,4,18,12,1,0,20,2,30,4,1,0,144,35,132,6,2,2,2,0,133,11,0,0,0,0,136,8,0,0,0,0
246.,143,1,0,0,0,0,0,36,3,12,21,10,39,3,12,15,0,36.,0,36,14,50,31,1,0,0,1,2,15,0,36,14,16,5,15,15,5,0,21,4,30,4,1,0,144,35,132,6,2,2,2,0,133,11,0,0,0,0,136,8,0,0,0,0
247.,144,0,0,0,0,0,0,36,3,12,21,13,36,5,11,15,0,36.,0,36,14,50,32,1,0,0,0,1,12,0,37,14,16,6,6,11,5,0,28,0,30,4,0,0,144,35,131,7,2,2,2,0,135,9,0,0,0,0,135,9,0,0,0,0
248.,143,1,0,0,0,0,0,36,2,12,22,13,36,7,9,15,0,36.,0,36,14,50,32,1,0,0,1,7,14,0,36,13,19,4,17,16,4,0,27,4,30,3,1,0,144,35,129,9,2,2,2,0,134,9,1,0,0,0,134,10,0,0,0,0
249.,143,1,0,0,0,0,0,36,2,12,22,16,33,3,13,15,0,36.,0,36,14,50,25,1,0,0,1,2,15,0,41,12,15,4,14,12,4,0,23,5,30,3,2,0,144,35,129,9,2,2,2,0,135,8,1,0,0,0,136,8,0,0,0,0
250.,143,1,0,0,0,0,0,36,2,12,22,16,33,5,11,15,0,36.,0,36,14,50,25,1,0,0,0,1,16,0,42,11,15,3,19,15,2,0,22,0,30,2,1,0,144,35,129,9,2,2,1,1,135,7,2,0,0,0,137,7,0,0,0,0
251.,144,0,0,0,0,0,0,36,5,12,19,13,36,6,10,15,0,36.,0,36,14,50,28,1,0,0,0,2,15,0,40,13,12,7,9,10,7,0,23,0,30,1,0,0,144,35,129,9,2,2,1,1,135,7,2,0,0,0,137,7,0,0,0,0
252.,144,0,0,0,0,0,0,36,5,12,19,14,35,4,12,15,0,36.,0,36,14,50,31,1,0,0,0,6,14,0,34,14,14,7,17,14,6,0,23,2,30,3,0,0,144,35,129,9,2,2,1,1,135,7,2,0,0,0,137,7,0,0,0,0
253.,145,0,0,0,0,0,0,36,5,12,19,12,37,2,14,15,0,36.,0,36,14,50,32,1,0,1,2,1,16,0,37,12,15,4,9,11,3,0,25,2,30,4,2,0,145,35,130,9,2,2,1,1,136,7,2,0,0,0,139,6,0,0,0,0
254.,145,0,0,0,0,0,0,36,6,14,16,14,35,3,13,15,0,36.,0,36,14,50,31,1,0,0,1,1,14,0,37,11,18,4,12,18,2,0,28,1,30,4,2,0,145,35,130,9,2,2,1,1,136,7,2,0,0,0,139,6,0,0,0,0
255.,143,2,0,0,0,0,0,36,4,14,18,17,32,4,12,15,0,36.,0,36,14,50,28,1,0,0,1,0,13,0,37,14,12,7,9,9,6,0,28,0,30,3,2,0,145,35,131,8,2,2,1,1,136,7,2,0,0,0,139,6,0,0,0,0
256.,145,0,0,0,0,0,0,36,5,14,17,15,34,4,12,15,0,36.,0,36,14,50,30,1,0,0,0,1,15,0,42,10,14,8,18,13,4,0,27,1,30,6,0,0,145,35,131,8,2,2,0,2,136,7,2,0,0,0,140,5,0,0,0,0
257.,145,0,0,0,0,0,0,36,5,14,17,16,33,4,11,15,0,36.,0,36,14,50,32,1,0,0,1,0,12,0,41,11,18,5,16,15,3,0,28,3,30,6,2,0,145,35,130,9,2,2,0,2,136,7,2,0,0,0,140,5,0,0,0,0
258.,144,1,0,0,0,0,0,36,2,15,19,16,33,3,12,15,0,36.,0,36,14,50,31,1,0,0,1,1,9,0,43,11,18,5,18,15,4,0,26,1,30,7,1,0,145,35,130,9,2,2,0,2,136,7,2,0,0,0,140,5,0,0,0,0
259.,144,1,0,0,0,0,0,36,2,15,19,13,36,5,11,15,0,36.,0,36,14,50,35,1,0,0,0,1,18,0,46,7,15,4,12,14,4,0,25,4,30,6,0,0,145,35,130,9,2,2,0,2,136,7,2,0,0,0,140,5,0,0,0,0
260.,144,1,0,0,0,0,0,36,2,15,19,11,38,3,13,15,0,36.,0,36,14,50,28,1,0,0,0,4,13,0,39,12,19,2,11,15,2,0,26,0,30,5,1,0,145,35,130,9,2,2,1,1,136,7,2,0,0,0,140,5,0,0,0,0
261.,144,1,0,0,0,0,0,36,2,15,19,11,38,4,11,15,0,36.,0,36,14,50,30,1,0,0,0,3,14,0,38,11,15,4,18,11,3,0,21,4,30,7,0,0,145,35,131,7,3,2,1,1,135,8,2,0,0,0,141,4,0,0,0,0
262.,145,0,0,0,0,0,0,36,3,15,18,11,38,6,10,15,0,36.,0,36,14,50,29,1,0,1,0,0,16,0,39,14,11,8,9,10,7,0,26,0,30,6,2,0,145,35,130,8,3,2,1,1,135,8,2,0,0,0,141,4,0,0,0,0
263.,144,1,0,0,0,0,0,36,3,15,18,13,36,3,13,15,0,36.,0,36,14,50,32,1,0,0,0,0,16,0,39,13,16,3,11,14,3,0,23,2,30,5,1,0,145,35,130,9,2,1,2,1,135,8,2,0,0,0,141,4,0,0,0,0
264.,143,2,0,0,0,0,0,36,3,15,18,12,37,3,12,15,0,36.,0,36,14,50,37,1,0,0,0,0,14,0,40,14,18,4,15,17,3,0,29,1,30,4,1,0,145,35,131,8,2,1,2,1,135,8,2,0,0,0,141,4,0,0,0,0
265.,145,0,0,0,0,0,0,36,2,17,17,10,39,4,10,15,0,36.,0,36,14,50,34,1,0,0,0,4,14,0,37,13,12,8,17,9,8,0,25,2,30,6,0,0,145,35,131,8,2,1,2,1,135,9,1,0,0,0,140,5,0,0,0,0
266.,144,1,0,0,0,1,0,35,2,17,17,10,39,2,12,15,0,36.5,0,36,14,50,38,1,0,1,0,1,15,0,40,15,11,6,14,11,6,0,19,1,30,5,0,0,145,35,132,7,2,1,2,1,135,9,1,0,0,0,140,5,0,0,0,0
267.,145,0,0,0,0,1,0,35,1,17,18,9,40,3,11,15,0,36.5,0,36,14,50,37,1,0,2,1,2,13,0,39,13,16,2,13,14,2,0,26,1,30,8,2,0,145,35,132,7,2,0,3,1,135,9,1,0,0,0,139,6,0,0,0,0
268.,144,1,0,0,0,1,0,35,1,17,18,7,42,3,11,15,0,36.5,0,36,14,50,32,1,0,0,0,1,19,0,40,14,13,4,15,13,4,0,23,1,30,6,1,0,145,35,132,7,2,0,3,1,135,9,1,0,0,0,139,6,0,0,0,0
269.,145,0,0,0,0,0,1,35,1,17,18,6,43,4,10,15,0,37.,0,36,14,50,31,1,0,2,0,1,16,0,42,12,12,6,9,11,6,0,27,2,30,9,1,0,145,35,132,7,2,0,3,1,135,9,1,0,0,0,139,6,0,0,0,0
270.,144,1,0,0,0,0,1,35,1,17,18,6,43,3,11,15,0,37.,0,36,14,50,35,1,0,3,0,1,16,0,41,13,15,4,14,14,4,0,25,0,30,5,1,0,145,35,132,7,2,0,3,1,134,10,1,0,0,0,139,6,0,0,0,0
271.,145,0,0,0,0,0,1,35,1,17,18,7,42,1,13,15,0,37.,0,36,14,50,36,1,0,1,0,5,15,0,37,13,18,2,12,15,2,0,21,2,30,5,1,0,145,35,132,7,2,0,3,1,133,11,1,0,0,0,138,7,0,0,0,0
272.,145,0,0,0,0,0,1,35,0,17,19,10,39,5,9,15,0,37.,0,36,14,50,36,1,0,0,0,3,13,0,44,8,20,3,14,20,2,0,27,4,30,9,1,0,145,35,132,7,2,0,3,1,133,11,1,0,0,0,139,6,0,0,0,0
273.,144,1,0,0,0,0,1,35,1,17,18,11,38,3,11,15,0,37.,0,36,14,50,36,1,0,0,1,4,16,0,38,8,16,5,18,15,4,0,29,2,30,8,2,0,145,35,131,8,2,0,3,1,133,11,1,0,0,0,139,6,0,0,0,0
274.,144,1,0,0,0,0,1,35,2,17,17,13,36,2,12,15,0,37.,0,36,14,50,36,1,0,1,0,1,20,0,40,8,12,2,13,11,1,0,25,0,30,8,0,0,145,35,131,8,2,0,3,1,133,11,1,0,0,0,139,6,0,0,0,0
275.,145,0,0,0,0,0,1,35,3,17,16,11,38,2,13,15,0,37.,0,36,14,50,37,1,0,1,1,1,13,0,42,9,17,4,14,13,3,0,22,1,30,5,1,0,145,35,131,7,3,0,3,1,133,11,1,0,0,0,139,6,0,0,0,0
276.,141,4,0,0,0,0,1,35,1,17,18,12,37,2,14,15,0,37.,0,36,14,50,32,1,0,0,0,5,19,0,39,10,11,6,8,11,5,0,23,2,30,6,1,0,145,35,132,6,3,0,3,1,132,13,0,0,0,0,141,4,0,0,0,0
277.,145,0,0,0,0,0,1,35,1,17,18,10,39,3,13,15,0,37.,0,36,14,50,34,1,0,0,0,2,19,0,37,15,15,2,14,13,1,0,25,3,30,5,1,0,145,35,132,6,3,0,3,1,133,12,0,0,0,0,140,5,0,0,0,0
278.,144,1,0,0,0,0,1,35,3,17,16,10,39,2,14,15,0,37.,0,36,14,50,35,1,0,0,0,1,13,0,42,13,16,6,11,14,6,0,26,2,30,3,0,0,145,35,132,6,3,0,3,1,133,12,0,0,0,0,140,5,0,0,0,0
279.,145,0,0,0,0,0,1,35,5,17,14,9,40,4,12,15,0,37.,0,36,14,50,34,1,0,0,0,0,13,0,40,14,15,7,10,14,6,0,28,0,30,4,0,0,145,35,132,6,3,0,3,1,133,12,0,0,0,0,140,5,0,0,0,0
280.,142,3,0,0,0,0,1,35,4,17,15,12,37,3,13,15,0,37.,0,36,14,50,34,1,0,0,0,4,11,0,37,17,15,10,16,13,10,0,26,4,30,4,1,0,145,35,132,6,3,1,2,1,134,11,0,0,0,0,140,5,0,0,0,0
281.,144,1,0,0,0,0,1,35,4,17,15,9,40,4,12,15,0,37.,0,36,14,50,33,1,0,0,1,0,14,0,42,16,13,5,15,12,4,0,26,1,30,7,2,0,145,35,133,5,3,1,2,1,134,11,0,0,0,0,140,5,0,0,0,0
282.,145,0,0,0,0,0,1,35,4,17,15,13,36,7,9,15,0,37.,0,36,14,50,34,1,0,0,0,2,13,1,40,14,18,4,13,15,3,0,28,0,30,4,2,0,145,35,131,7,3,1,2,1,134,11,0,0,0,0,139,6,0,0,0,0
283.,144,1,0,0,0,0,1,35,3,17,16,13,36,6,10,15,0,37.,0,36,14,50,34,1,0,0,0,3,16,0,38,9,15,4,13,12,3,0,27,2,30,3,0,0,145,35,131,7,3,1,2,1,134,11,0,0,0,0,138,7,0,0,0,0
284.,145,0,0,0,0,0,1,35,3,17,16,15,34,6,10,15,0,37.,0,36,14,50,34,1,0,0,1,4,12,0,35,9,18,1,17,15,0,0,26,1,30,7,1,0,145,35,131,7,3,1,2,1,134,11,0,0,0,0,138,7,0,0,0,0
285.,144,1,0,0,0,0,1,35,3,17,16,15,34,4,11,15,0,37.,0,36,14,50,36,1,0,0,0,2,22,0,39,11,9,4,13,7,2,0,27,2,30,5,0,0,145,35,130,8,2,1,3,1,134,11,0,0,0,0,137,8,0,0,0,0
286.,145,0,0,0,0,0,1,35,3,17,16,15,34,4,12,15,0,37.,0,36,14,50,36,1,0,0,0,1,13,0,41,11,17,1,22,15,1,0,29,1,30,8,0,0,145,35,130,8,2,2,2,1,134,11,0,0,0,0,137,8,0,0,0,0
287.,145,0,0,0,0,0,1,35,4,17,15,15,34,3,13,15,0,37.,0,36,14,50,34,1,0,0,0,1,17,0,38,12,14,5,14,13,3,0,22,1,30,3,1,0,145,35,130,7,3,2,2,1,134,11,0,0,0,0,138,7,0,0,0,0
288.,145,0,0,0,0,0,1,35,5,17,14,16,33,2,14,15,0,37.,0,36,14,50,33,1,0,0,1,2,13,0,37,16,12,9,11,12,9,0,26,2,30,3,2,0,145,35,130,6,4,2,2,1,135,10,0,0,0,0,137,8,0,0,0,0
289.,142,3,0,0,0,0,1,35,3,17,16,17,32,4,12,15,0,37.,0,36,14,50,31,1,0,0,0,1,17,0,38,17,13,8,11,12,8,0,26,1,30,4,2,0,145,35,130,6,4,2,2,1,136,9,0,0,0,0,137,8,0,0,0,0
290.,144,1,0,0,0,0,1,35,3,17,16,15,34,5,11,15,0,37.,0,36,14,50,32,1,0,0,0,4,14,0,37,15,12,7,16,10,6,0,26,2,30,3,1,0,145,35,130,6,4,2,2,1,135,10,0,0,0,0,138,7,0,0,0,0
291.,144,1,0,0,0,0,1,35,3,17,16,15,34,3,12,15,0,37.,0,36,14,50,31,1,0,0,0,4,12,0,33,15,19,3,12,16,2,0,30,1,30,2,0,0,145,35,130,6,4,2,2,1,137,8,0,0,0,0,138,7,0,0,0,0
292.,142,3,0,0,0,0,1,35,4,17,15,12,37,4,12,15,0,37.,0,36,14,50,35,1,0,0,0,2,15,0,38,13,15,3,18,11,3,0,20,3,30,5,0,0,145,35,130,6,4,1,3,1,135,10,0,0,0,0,139,6,0,0,0,0
293.,145,0,0,0,0,0,1,35,4,18,14,12,37,3,13,15,0,37.,0,36,14,50,31,1,0,0,0,1,16,0,37,15,11,6,12,11,6,0,24,2,30,6,1,0,145,35,130,6,4,2,2,1,135,10,0,0,0,0,139,6,0,0,0,0
294.,144,1,0,0,0,0,1,35,5,18,13,14,35,6,12,15,0,37.,0,36,14,50,32,1,0,0,0,4,13,0,38,14,16,6,11,13,4,0,29,0,30,3,1,0,145,35,129,7,4,2,2,1,136,9,0,0,0,0,139,6,0,0,0,0
295.,145,0,0,0,0,0,1,35,3,19,14,14,35,6,10,15,0,37.,0,36,14,50,28,1,0,0,0,2,16,0,41,14,13,6,11,11,4,0,27,1,30,5,3,0,145,35,130,6,4,2,2,1,136,9,0,0,0,0,139,6,0,0,0,0
296.,144,1,0,0,0,0,1,35,3,19,14,13,36,5,11,15,0,37.,0,36,14,50,30,1,0,0,0,0,11,0,44,13,18,5,12,17,5,0,27,1,30,6,1,0,145,35,130,6,4,2,2,1,136,9,0,0,0,0,139,6,0,0,0,0
297.,144,1,0,0,0,0,1,35,3,19,14,13,36,5,11,15,0,37.,0,36,14,50,29,1,0,0,0,2,16,0,39,14,13,4,16,10,3,0,24,1,30,6,0,0,145,35,130,6,4,2,3,0,136,9,0,0,0,0,139,6,0,0,0,0
