# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling100.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '100.ka' -seed 1044278549
# "uuid" : "311787475"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
197.,145,0,0,0,0,0,0,36,9,9,18,8,41,0,8,15,0,36.,1,36,13,49,3,0,0,5,0,1,13,0,38,13,16,7,13,15,5,0,30,0,30,2,0,0,145,36,140,3,0,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
198.,144,1,0,0,0,0,0,36,10,8,18,6,43,0,8,15,0,36.,1,36,13,49,1,0,0,8,0,2,13,0,38,13,17,6,10,16,5,0,25,0,30,5,0,0,145,36,140,2,1,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
199.,144,1,0,0,0,0,0,36,9,8,19,6,43,1,7,15,0,36.,1,36,13,49,1,0,0,6,0,1,14,0,41,15,18,5,16,15,5,0,26,0,30,4,0,0,145,36,140,2,1,2,0,0,144,1,0,0,0,0,140,5,0,0,0,0
200.,145,0,0,0,0,0,0,36,9,8,19,5,44,1,7,15,0,36.,1,36,13,49,1,0,0,7,0,3,15,0,37,15,17,4,12,13,3,0,29,1,30,6,0,0,145,36,139,3,1,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
201.,143,2,0,0,0,0,0,36,9,8,19,5,44,0,8,15,0,36.,1,36,13,49,2,0,0,3,0,2,17,0,40,14,11,6,20,7,5,0,25,0,30,5,0,0,145,36,139,2,2,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
202.,145,0,0,0,0,0,0,36,9,8,19,6,43,1,7,15,0,36.,1,36,13,49,3,0,0,6,0,1,17,0,42,13,15,4,6,12,4,0,25,0,30,3,0,0,145,36,139,2,2,2,0,0,143,2,0,0,0,0,142,3,0,0,0,0
203.,144,1,0,0,0,0,0,36,9,8,19,3,46,3,5,15,0,36.,1,36,13,49,3,0,0,7,0,2,18,0,37,16,12,6,14,9,6,0,22,0,30,3,0,0,145,36,139,2,2,2,0,0,143,2,0,0,0,0,141,4,0,0,0,0
204.,145,0,0,0,0,0,0,36,9,8,19,2,47,0,8,15,0,36.,1,36,13,49,3,0,0,6,0,3,17,0,38,15,13,4,10,10,4,0,28,2,30,3,0,0,145,36,139,2,2,2,0,0,142,3,0,0,0,0,141,4,0,0,0,0
205.,144,1,0,0,0,0,0,36,9,8,19,2,47,1,7,15,0,36.,1,36,13,49,2,0,0,5,0,2,21,0,41,13,12,3,12,9,3,0,28,1,30,4,0,0,145,36,138,3,2,2,0,0,142,3,0,0,0,0,141,4,0,0,0,0
206.,143,2,0,0,0,0,0,36,9,8,19,2,47,2,6,15,0,36.,1,36,13,49,2,0,0,5,0,2,16,0,43,12,16,4,13,13,4,0,24,1,30,3,0,0,145,36,138,3,2,2,0,0,142,3,0,0,0,0,140,5,0,0,0,0
207.,143,2,0,0,0,0,0,36,8,8,20,3,46,4,4,15,0,36.,1,36,13,49,3,0,0,5,0,4,16,0,41,12,17,4,12,17,4,0,22,1,30,1,0,0,145,36,138,3,2,2,0,0,142,3,0,0,0,0,140,5,0,0,0,0
208.,145,0,0,0,0,0,0,36,8,9,19,4,45,2,6,15,0,36.,1,36,13,49,2,0,0,3,0,2,16,0,44,12,18,3,12,18,3,0,26,1,30,3,0,0,145,36,137,4,2,2,0,0,142,3,0,0,0,0,139,6,0,0,0,0
209.,145,0,0,0,0,0,0,36,8,9,19,6,43,1,6,15,0,36.,1,36,13,49,3,0,0,2,0,1,14,0,49,7,18,5,11,15,4,0,27,2,30,4,0,0,145,36,137,5,1,2,0,0,142,3,0,0,0,0,139,6,0,0,0,0
210.,145,0,0,0,0,0,0,36,9,9,18,7,42,2,6,15,0,36.,1,36,13,49,2,0,0,1,0,1,19,0,44,9,11,5,18,10,4,0,26,1,30,4,0,0,145,36,138,3,2,1,1,0,142,3,0,0,0,0,140,5,0,0,0,0
211.,144,1,0,0,0,0,0,36,10,9,17,6,43,1,7,15,0,36.,1,36,13,49,2,0,0,4,0,1,15,0,38,13,16,5,17,14,5,0,27,1,30,3,0,0,145,36,138,3,2,1,1,0,141,4,0,0,0,0,140,5,0,0,0,0
212.,146,0,0,0,0,0,0,36,11,9,16,6,43,0,8,15,0,36.,1,36,13,49,0,0,0,3,1,1,15,0,38,12,15,6,14,10,6,0,27,0,30,2,1,0,146,36,137,5,2,1,1,0,142,4,0,0,0,0,142,4,0,0,0,0
213.,146,0,0,0,0,0,0,36,11,9,16,3,46,1,7,15,0,36.,1,36,13,49,1,0,0,4,0,1,18,0,39,13,12,2,10,10,2,0,29,1,30,3,0,0,146,36,137,5,2,1,1,0,140,6,0,0,0,0,142,4,0,0,0,0
214.,144,2,0,0,0,0,0,36,12,9,15,2,47,1,7,15,0,36.,1,36,13,49,0,0,0,3,0,1,15,0,42,8,17,5,15,15,2,0,21,2,30,2,0,0,146,36,137,5,2,2,0,0,139,7,0,0,0,0,142,4,0,0,0,0
215.,146,0,0,0,0,0,0,36,11,9,16,2,47,0,8,15,0,36.,1,36,13,49,1,0,0,3,0,2,14,0,45,9,19,5,10,17,4,0,24,2,30,1,0,0,146,36,137,5,1,3,0,0,140,6,0,0,0,0,142,4,0,0,0,0
216.,145,1,0,0,0,0,0,36,11,9,16,2,47,2,6,15,0,36.,1,36,13,49,1,0,0,3,0,1,19,0,43,11,14,3,13,13,3,0,25,1,30,2,0,0,146,36,137,5,1,3,0,0,140,6,0,0,0,0,142,4,0,0,0,0
217.,145,1,0,0,0,0,0,36,10,8,18,1,48,0,8,15,0,36.,1,36,13,49,1,0,0,3,0,6,15,0,41,7,17,3,13,14,1,0,31,1,30,2,0,0,146,36,137,5,1,3,0,0,141,5,0,0,0,0,142,4,0,0,0,0
218.,146,0,0,0,0,0,0,36,10,8,18,1,48,1,7,15,0,36.,1,36,13,49,2,0,0,2,0,1,9,0,46,9,22,4,15,18,4,0,28,0,30,2,0,0,146,36,138,4,1,3,0,0,142,4,0,0,0,0,142,4,0,0,0,0
219.,145,1,0,0,0,0,0,37,10,9,18,2,47,0,8,15,0,37.,0,37,13,50,2,0,0,1,0,5,20,0,39,12,11,5,13,9,4,0,30,0,30,3,0,0,146,36,138,4,1,3,0,0,142,4,0,0,0,0,142,4,0,0,0,0
220.,145,1,0,0,0,0,0,37,10,10,17,3,46,1,7,15,0,37.,0,37,13,50,2,0,0,3,0,4,12,0,41,9,18,5,20,16,3,0,26,2,30,1,0,0,146,36,139,3,2,2,0,0,143,3,0,0,0,0,142,4,0,0,0,0
221.,145,1,0,0,0,0,0,37,10,10,17,3,46,0,8,15,0,37.,0,37,13,50,2,0,0,5,0,0,16,0,43,11,20,1,12,18,0,0,26,0,30,2,0,0,146,36,140,2,2,2,0,0,143,3,0,0,0,0,142,4,0,0,0,0
222.,145,1,0,0,0,0,0,37,10,10,17,2,47,2,6,15,0,37.,0,37,13,50,2,0,0,1,0,0,12,0,40,14,16,9,11,13,7,0,18,2,30,3,0,0,146,36,141,1,2,2,0,0,143,3,0,0,0,0,142,4,0,0,0,0
223.,146,0,0,0,0,0,0,37,11,10,16,2,47,1,7,15,0,37.,0,37,13,50,2,0,0,1,0,1,20,0,44,12,13,2,6,12,2,0,27,0,30,4,0,0,146,36,140,2,2,1,1,0,141,5,0,0,0,0,142,4,0,0,0,0
224.,146,0,0,0,0,0,0,37,11,10,16,3,46,2,6,15,0,37.,0,37,13,50,2,0,0,2,0,0,13,0,39,18,16,8,18,13,8,0,30,2,30,2,0,0,146,36,140,2,2,1,1,0,142,4,0,0,0,0,142,4,0,0,0,0
225.,146,0,0,0,0,0,0,37,11,10,16,3,46,1,7,15,0,37.,0,37,13,50,0,0,0,4,0,6,19,0,35,15,10,8,13,9,7,0,27,1,30,4,0,0,146,36,140,2,2,1,1,0,142,4,0,0,0,0,141,5,0,0,0,0
226.,145,1,0,0,0,0,0,37,10,11,16,4,45,1,7,15,0,37.,0,37,13,50,0,0,0,3,0,2,20,0,37,14,11,5,8,9,5,0,26,0,30,4,0,0,146,36,140,2,2,1,1,0,142,4,0,0,0,0,139,7,0,0,0,0
227.,145,1,0,0,0,0,0,37,9,11,17,3,46,2,6,15,0,37.,0,37,13,50,0,0,0,6,0,0,22,0,40,16,8,6,14,7,6,0,31,1,30,2,0,0,146,36,140,2,2,2,0,0,142,4,0,0,0,0,139,7,0,0,0,0
228.,145,1,0,0,0,0,0,37,9,11,17,5,44,0,8,15,0,37.,0,37,13,50,0,0,0,3,0,0,11,0,37,17,18,8,14,16,7,0,29,1,30,3,0,0,146,36,140,2,2,2,0,0,141,5,0,0,0,0,139,7,0,0,0,0
229.,145,1,0,0,0,0,0,37,9,11,17,4,45,0,8,15,0,37.,0,37,13,50,0,0,0,5,0,5,19,0,35,14,12,5,13,11,5,0,27,0,30,6,0,0,146,36,140,2,2,2,0,0,141,5,0,0,0,0,139,7,0,0,0,0
230.,146,0,0,0,0,0,0,37,9,11,17,3,46,0,8,15,0,37.,0,37,13,50,0,0,0,6,0,5,15,0,34,15,16,5,14,10,3,0,24,0,30,7,0,0,146,36,140,2,3,1,0,0,142,4,0,0,0,0,139,7,0,0,0,0
231.,146,0,0,0,0,0,0,37,8,12,17,3,46,1,7,15,0,37.,0,37,13,50,0,0,0,7,0,2,15,0,38,15,16,5,17,14,5,0,30,1,30,5,0,0,146,36,140,2,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
232.,145,1,0,0,0,0,0,37,8,11,18,5,44,1,7,15,0,37.,0,37,13,50,1,0,0,3,0,0,14,0,40,17,15,7,10,15,5,0,26,0,30,7,0,0,146,36,140,2,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
233.,144,2,0,0,0,0,0,37,9,11,17,4,45,2,6,15,0,37.,0,37,13,50,2,0,0,6,0,2,13,0,38,16,16,8,15,15,8,0,27,0,30,5,0,0,146,36,137,5,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
234.,146,0,0,0,0,0,0,37,9,11,17,4,45,1,7,15,0,37.,0,37,13,50,2,0,0,3,0,1,12,0,37,15,14,6,13,13,6,0,28,1,30,5,0,0,146,36,138,4,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
235.,145,1,0,0,0,0,0,37,9,11,17,5,44,0,8,15,0,37.,0,37,13,50,3,0,0,5,0,0,17,0,35,14,13,6,7,11,4,0,26,0,30,6,0,0,146,36,139,3,3,1,0,0,142,4,0,0,0,0,140,6,0,0,0,0
236.,144,2,0,0,0,0,0,37,9,10,18,7,42,1,9,15,0,37.,0,37,13,50,3,0,0,4,0,2,13,0,36,16,11,9,9,10,8,0,28,0,30,5,0,0,146,36,138,4,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
237.,146,0,0,0,0,0,0,37,9,10,18,7,42,3,7,15,0,37.,0,37,13,50,2,0,0,2,1,4,14,0,37,18,16,8,15,15,6,0,23,3,30,4,1,0,146,36,137,5,3,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
238.,146,0,0,0,0,0,0,37,9,10,18,8,41,2,8,15,0,37.,0,37,13,50,2,0,0,1,0,3,19,0,37,16,15,3,16,11,2,0,23,2,30,2,0,0,146,36,138,3,4,1,0,0,142,4,0,0,0,0,141,5,0,0,0,0
239.,146,0,0,0,0,0,0,37,9,9,19,9,40,4,6,15,0,37.,0,37,13,50,2,0,0,3,0,1,11,0,38,15,19,7,9,16,7,0,21,1,30,3,0,0,146,36,138,3,4,1,0,0,141,5,0,0,0,0,140,6,0,0,0,0
240.,145,1,0,0,0,0,0,37,9,9,19,8,41,2,7,15,0,37.,0,37,13,50,3,0,0,1,0,3,15,0,37,15,16,4,14,15,4,0,26,0,30,5,0,0,146,36,137,5,3,1,0,0,141,5,0,0,0,0,141,5,0,0,0,0
241.,145,1,0,0,0,0,0,37,9,9,19,9,40,2,8,15,0,37.,0,37,13,50,3,0,0,4,0,1,11,0,39,16,18,9,13,13,6,0,28,2,30,5,0,0,146,36,136,6,2,2,0,0,141,5,0,0,0,0,141,5,0,0,0,0
242.,145,1,0,0,0,0,0,37,9,9,19,7,42,1,9,15,0,37.,0,37,13,50,3,0,0,2,0,1,14,0,35,17,11,7,11,9,7,0,27,0,30,2,0,0,146,36,136,6,2,2,0,0,142,4,0,0,0,0,140,6,0,0,0,0
243.,145,1,0,0,0,0,0,37,9,9,19,8,41,1,9,15,0,37.,0,37,13,50,3,0,0,4,0,0,22,0,35,16,12,5,10,10,4,0,26,0,30,8,0,0,146,36,136,6,2,2,0,0,142,4,0,0,0,0,140,6,0,0,0,0
244.,146,0,0,0,0,0,0,37,9,9,19,8,41,2,10,15,0,37.,0,37,13,50,4,0,0,5,0,0,10,0,34,16,14,6,18,14,6,0,25,1,30,4,0,0,146,36,136,5,4,1,0,0,141,5,0,0,0,0,140,6,0,0,0,0
245.,146,0,0,0,0,0,0,37,9,10,18,8,41,2,10,15,0,37.,0,37,13,50,4,0,0,2,0,1,13,0,36,13,15,6,10,11,5,0,23,1,30,6,0,0,146,36,136,5,5,0,0,0,139,7,0,0,0,0,140,6,0,0,0,0
246.,146,0,0,0,0,0,0,37,9,10,18,7,42,2,10,15,0,37.,0,37,13,50,3,0,0,6,0,6,13,0,34,10,13,4,16,7,4,0,23,1,30,4,0,0,146,36,136,5,5,0,0,0,138,8,0,0,0,0,140,6,0,0,0,0
247.,146,0,0,0,0,0,0,37,11,10,16,6,43,1,10,15,0,37.,0,37,13,50,2,0,0,6,0,0,17,0,41,10,14,2,14,13,2,0,23,1,30,2,0,0,146,36,137,5,4,0,0,0,139,7,0,0,0,0,139,7,0,0,0,0
248.,145,1,0,0,0,0,0,37,11,10,16,6,43,2,10,15,0,37.,0,37,13,50,2,0,0,5,0,1,15,0,39,9,19,2,8,18,2,0,25,0,30,5,0,0,146,36,137,5,4,0,0,0,140,6,0,0,0,0,139,7,0,0,0,0
249.,146,0,0,0,0,0,0,37,11,10,16,8,41,1,11,15,0,37.,0,37,13,50,1,0,0,3,0,4,11,0,37,8,17,4,21,14,2,0,20,1,30,6,0,0,146,36,137,5,4,0,0,0,140,6,0,0,0,0,138,8,0,0,0,0
250.,146,0,0,0,0,0,0,37,11,10,16,9,40,2,10,15,0,37.,0,37,13,50,3,0,0,5,0,0,13,0,41,8,17,2,16,14,2,0,23,1,30,4,0,0,146,36,137,5,4,0,0,0,140,6,0,0,0,0,138,8,0,0,0,0
251.,145,1,0,0,0,0,0,37,10,10,17,14,35,2,10,15,0,37.,0,37,13,50,3,0,0,1,0,3,13,0,37,11,16,3,10,13,2,0,24,0,30,1,0,0,146,36,137,5,4,0,0,0,139,7,0,0,0,0,137,9,0,0,0,0
252.,146,0,0,0,0,0,0,37,9,10,18,16,33,2,10,15,0,37.,0,37,13,50,4,0,0,0,0,0,18,0,36,15,11,7,12,10,7,0,23,2,30,4,0,0,146,36,137,5,3,1,0,0,139,7,0,0,0,0,137,9,0,0,0,0
253.,146,0,0,0,0,0,0,36,8,10,18,17,32,2,10,15,0,36.,1,36,13,49,3,0,0,0,0,2,10,0,30,16,14,9,18,11,7,0,25,0,30,4,0,0,146,36,137,5,3,1,0,0,139,7,0,0,0,0,137,9,0,0,0,0
254.,146,0,0,0,0,0,0,36,9,10,17,15,34,2,10,15,0,36.,1,36,13,49,3,0,0,0,0,0,13,0,32,19,17,5,10,12,5,0,27,0,30,3,0,0,146,36,137,6,2,1,0,0,139,7,0,0,0,0,137,9,0,0,0,0
255.,145,1,0,0,0,0,0,36,9,10,17,15,34,1,11,15,0,36.,1,36,13,49,3,0,0,0,1,2,14,0,30,20,15,6,7,11,6,0,28,0,30,1,1,0,146,36,138,5,2,1,0,0,139,7,0,0,0,0,137,9,0,0,0,0
256.,146,0,0,0,0,0,0,36,8,10,18,14,35,3,9,15,0,36.,1,36,13,49,5,0,0,2,0,2,12,0,33,16,17,5,13,16,3,0,25,1,30,2,0,0,146,36,138,6,1,1,0,0,139,7,0,0,0,0,137,9,0,0,0,0
257.,143,4,0,0,0,0,0,36,9,10,17,13,36,2,10,15,0,36.,1,36,13,49,6,0,0,1,0,3,11,0,36,13,17,6,19,10,5,0,27,0,30,2,0,0,147,36,139,5,2,1,0,0,141,6,0,0,0,0,138,9,0,0,0,0
258.,147,0,0,0,0,0,0,36,8,10,18,14,35,2,10,15,0,36.,0,36,14,50,7,0,0,1,0,1,17,0,39,14,14,4,12,13,4,0,24,2,30,2,0,0,147,36,139,4,3,1,0,0,140,7,0,0,0,0,138,9,0,0,0,0
259.,146,1,0,0,0,0,0,36,8,10,18,14,35,1,11,15,0,36.,0,36,14,50,6,0,0,0,0,2,14,0,39,14,14,8,11,14,7,0,25,3,30,4,0,0,147,36,138,5,3,1,0,0,141,6,0,0,0,0,138,9,0,0,0,0
260.,147,0,0,0,0,0,0,36,8,11,17,13,36,1,11,15,0,36.,0,36,14,50,4,0,0,0,0,3,11,0,35,14,18,5,19,16,4,0,24,2,30,3,0,0,147,36,137,6,3,1,0,0,141,6,0,0,0,0,137,10,0,0,0,0
261.,147,0,0,0,0,0,0,36,9,11,16,14,35,3,9,15,0,36.,0,36,14,50,4,0,0,0,0,5,24,0,32,14,8,5,15,6,5,0,27,2,30,2,0,0,147,36,136,7,3,1,0,0,141,6,0,0,0,0,136,11,0,0,0,0
262.,146,1,0,0,0,0,0,36,9,11,16,12,37,2,10,15,0,36.,0,36,14,50,5,0,0,1,0,1,21,0,32,14,11,4,11,7,4,0,27,1,30,6,0,0,147,36,136,7,3,1,0,0,142,5,0,0,0,0,136,11,0,0,0,0
263.,146,1,0,0,0,0,0,36,9,11,16,15,34,3,9,15,0,36.,0,36,14,50,7,0,0,0,0,3,20,0,33,11,9,3,19,8,3,0,28,1,30,3,0,0,147,36,137,7,2,1,0,0,142,5,0,0,0,0,136,11,0,0,0,0
264.,147,0,0,0,0,0,0,36,10,11,15,15,34,4,8,15,0,36.,0,36,14,50,8,0,0,0,0,2,17,0,33,14,19,1,13,13,1,0,27,1,30,3,0,0,147,36,137,6,3,1,0,0,142,5,0,0,0,0,136,11,0,0,0,0
265.,147,1,0,0,0,0,0,36,10,11,15,13,36,2,12,15,0,36.,0,36,14,50,8,0,0,1,1,1,18,0,43,11,14,3,13,11,1,0,25,1,30,3,1,0,148,36,138,6,3,1,0,0,143,5,0,0,0,0,137,11,0,0,0,0
266.,148,0,0,0,0,0,0,36,10,11,15,11,38,1,13,15,0,36.,0,36,14,50,8,0,0,3,2,3,18,0,41,11,16,1,17,14,1,0,25,0,30,1,2,0,148,36,137,8,2,1,0,0,144,4,0,0,0,0,138,10,0,0,0,0
267.,148,0,0,0,0,0,0,36,11,11,14,12,37,4,10,15,0,36.,0,36,14,50,8,0,0,2,0,3,11,0,41,8,15,5,12,13,4,0,24,2,30,1,0,0,148,36,137,8,2,1,0,0,145,3,0,0,0,0,139,9,0,0,0,0
268.,147,1,0,0,0,0,0,36,10,11,15,13,36,4,10,15,0,36.,0,36,14,50,5,0,0,2,1,1,12,0,40,11,18,5,10,14,5,0,24,0,30,4,1,0,148,36,137,8,2,1,0,0,145,3,0,0,0,0,139,9,0,0,0,0
269.,147,1,0,0,0,0,0,36,10,11,15,15,34,3,11,15,0,36.,0,36,14,50,7,0,0,0,0,1,14,0,42,9,14,5,13,12,3,0,26,0,30,2,0,0,148,36,136,9,2,1,0,0,145,3,0,0,0,0,139,9,0,0,0,0
270.,147,1,0,0,0,0,0,36,10,11,15,14,35,3,11,15,0,36.,0,36,14,50,7,0,0,0,0,2,21,0,40,12,15,0,11,12,0,0,27,3,30,5,0,0,148,36,136,9,2,1,0,0,145,3,0,0,0,0,139,9,0,0,0,0
271.,147,1,0,0,0,0,0,36,10,11,15,14,35,2,12,15,0,36.,0,36,14,50,4,0,0,0,1,3,10,0,38,14,18,8,13,15,7,0,27,2,30,4,1,0,148,36,136,9,2,1,0,0,144,4,0,0,0,0,139,9,0,0,0,0
272.,148,0,0,0,0,0,0,36,10,11,15,13,36,2,12,15,0,36.,0,36,14,50,4,0,0,0,0,2,16,0,37,15,15,4,17,13,3,0,23,2,30,6,0,0,148,36,137,8,2,0,1,0,143,5,0,0,0,0,139,9,0,0,0,0
273.,148,0,0,0,0,0,0,36,10,11,15,12,37,3,11,15,0,36.,0,36,14,50,4,0,0,0,0,2,20,0,41,11,14,2,18,13,2,0,23,1,30,6,0,0,148,36,138,7,2,0,1,0,143,5,0,0,0,0,139,9,0,0,0,0
274.,147,1,0,0,0,0,0,36,9,11,16,11,38,2,12,15,0,36.,0,36,14,50,4,0,0,1,0,2,13,0,43,9,19,3,16,16,3,0,27,4,30,4,0,0,148,36,138,7,2,0,1,0,143,5,0,0,0,0,138,10,0,0,0,0
275.,148,0,0,0,0,0,0,36,9,11,16,8,41,4,10,15,0,36.,0,36,14,50,4,0,0,2,0,1,16,0,42,9,14,4,14,14,4,0,25,0,30,7,0,0,148,36,138,7,2,0,1,0,143,5,0,0,0,0,138,10,0,0,0,0
276.,148,0,0,0,0,0,0,36,10,11,15,7,42,4,10,15,0,36.,0,36,14,50,4,0,0,1,0,3,19,0,38,13,14,4,14,12,4,0,28,0,30,4,0,0,148,36,138,7,2,0,1,0,143,5,0,0,0,0,138,10,0,0,0,0
277.,145,3,0,0,0,0,0,36,11,11,14,7,42,3,11,15,0,36.,0,36,14,50,3,0,0,4,0,2,12,0,39,12,19,6,10,12,6,0,27,0,30,6,0,0,148,36,137,8,2,0,1,0,143,5,0,0,0,0,139,9,0,0,0,0
278.,147,1,0,0,0,0,0,36,10,12,14,7,42,4,10,15,0,36.,0,36,14,50,3,0,0,4,0,3,15,0,41,10,16,4,15,15,3,0,27,0,30,5,0,0,148,36,137,9,1,0,1,0,143,5,0,0,0,0,140,8,0,0,0,0
279.,148,0,0,0,0,0,0,36,10,12,14,9,40,3,11,15,0,36.,0,36,14,50,2,0,0,4,0,0,15,0,41,12,16,5,20,11,3,0,29,0,30,7,0,0,148,36,137,9,1,0,1,0,143,5,0,0,0,0,140,8,0,0,0,0
280.,147,1,0,0,0,0,0,36,10,12,14,11,38,3,11,15,0,36.,0,36,14,50,3,0,0,2,0,0,19,0,46,10,14,5,9,13,4,0,21,0,30,5,0,0,148,36,137,9,1,0,1,0,143,5,0,0,0,0,140,8,0,0,0,0
281.,148,0,0,0,0,0,0,36,10,13,13,10,39,4,10,15,0,36.,0,36,14,50,2,0,0,3,0,0,14,0,45,10,19,3,12,19,3,0,23,0,30,7,0,0,148,36,137,7,3,0,1,0,144,4,0,0,0,0,141,7,0,0,0,0
282.,148,0,0,0,0,0,0,36,10,13,13,6,43,1,13,15,0,36.,0,36,14,50,1,0,0,1,0,0,18,0,44,10,15,3,16,14,3,0,24,1,30,4,0,0,148,36,136,8,3,0,1,0,145,3,0,0,0,0,141,7,0,0,0,0
283.,148,0,0,0,0,0,0,36,10,14,12,6,43,4,10,15,0,36.,0,36,14,50,2,0,0,2,0,1,15,0,41,14,14,6,8,12,5,0,26,1,30,9,0,0,148,36,136,9,2,0,1,0,145,3,0,0,0,0,141,7,0,0,0,0
284.,148,0,0,0,0,0,0,36,10,14,12,7,42,5,9,15,0,36.,0,36,14,50,2,0,0,1,0,3,21,0,38,12,14,3,7,13,3,0,25,2,30,8,0,0,148,36,137,8,2,0,1,0,145,3,0,0,0,0,142,6,0,0,0,0
285.,147,1,0,0,0,0,0,36,9,15,12,10,39,4,10,15,0,36.,0,36,14,50,2,0,0,2,0,0,14,0,40,13,13,5,18,12,5,0,24,2,30,4,0,0,148,36,137,7,3,0,1,0,144,4,0,0,0,0,142,6,0,0,0,0
286.,146,2,0,0,0,0,0,36,9,15,12,9,40,4,10,15,0,36.,0,36,14,50,3,0,0,2,0,2,14,0,40,13,16,4,18,12,4,0,26,0,30,2,0,0,148,36,138,6,3,0,1,0,144,4,0,0,0,0,142,6,0,0,0,0
287.,147,1,0,0,0,0,0,36,11,15,10,8,41,1,13,15,0,36.,0,36,14,50,3,0,0,1,0,1,17,0,40,11,15,5,19,15,5,0,26,1,30,3,0,0,148,36,139,5,3,0,1,0,145,3,0,0,0,0,143,5,0,0,0,0
288.,147,1,0,0,0,0,0,36,10,16,10,8,41,3,11,15,0,36.,0,36,14,50,3,0,0,2,0,0,11,0,41,9,22,2,17,18,2,0,24,1,30,4,0,0,148,36,139,5,3,0,1,0,145,3,0,0,0,0,142,6,0,0,0,0
289.,148,0,0,0,0,0,0,36,10,16,10,9,40,1,13,15,0,36.,0,36,14,50,2,0,0,0,0,2,20,0,40,9,13,4,9,11,4,0,28,0,30,5,0,0,148,36,139,5,3,0,1,0,145,3,0,0,0,0,141,7,0,0,0,0
290.,147,1,0,0,0,0,0,36,9,17,10,10,39,4,10,15,0,36.,0,36,14,50,0,0,0,0,0,3,10,0,36,12,17,7,13,15,6,0,27,1,30,5,0,0,148,36,138,6,3,0,1,0,145,3,0,0,0,0,140,8,0,0,0,0
291.,148,0,0,0,0,0,0,36,9,17,10,12,37,1,13,15,0,36.,0,36,14,50,0,0,0,0,0,3,18,0,34,11,13,4,17,10,4,0,28,0,30,5,0,0,148,36,137,7,3,0,1,0,144,4,0,0,0,0,140,8,0,0,0,0
292.,145,3,0,0,0,0,0,36,9,17,10,10,39,3,11,15,0,36.,0,36,14,50,0,0,0,0,0,1,14,0,39,12,15,5,12,12,4,0,23,0,30,3,0,0,148,36,137,7,3,0,1,0,144,4,0,0,0,0,140,8,0,0,0,0
293.,148,0,0,0,0,0,0,36,9,17,10,13,36,3,11,15,0,36.,0,36,14,50,2,0,0,0,0,1,14,0,38,14,15,7,19,11,6,0,23,0,30,4,0,0,148,36,138,5,4,0,1,0,143,5,0,0,0,0,140,8,0,0,0,0
294.,148,0,0,0,0,0,0,36,9,17,10,13,36,1,13,15,0,36.,0,36,14,50,4,0,0,0,0,4,13,0,36,13,13,8,14,12,8,0,25,1,30,6,0,0,148,36,139,4,4,0,1,0,142,6,0,0,0,0,140,8,0,0,0,0
295.,147,1,0,0,0,0,0,36,7,18,11,14,35,5,9,15,0,36.,0,36,14,50,5,0,0,0,0,4,16,0,36,14,13,8,10,12,6,0,20,0,30,5,0,0,148,36,140,3,4,0,1,0,143,5,0,0,0,0,140,8,0,0,0,0
296.,148,0,0,0,0,0,0,36,7,18,11,16,33,3,11,15,0,36.,0,36,14,50,4,0,0,0,1,2,22,0,37,14,10,4,15,8,4,0,22,1,30,4,1,0,148,36,142,1,4,0,1,0,144,4,0,0,0,0,141,7,0,0,0,0
297.,148,0,0,0,0,0,0,36,7,18,11,15,34,1,13,15,0,36.,0,36,14,50,4,0,0,0,0,3,18,0,32,14,14,3,18,9,3,0,22,0,30,6,0,0,148,36,141,2,4,0,1,0,143,5,0,0,0,0,142,6,0,0,0,0
