# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling3000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '3000.ka' -seed 458609736
# "uuid" : "822653674"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,144,1,0,0,0,0,0,39,11,5,23,9,40,2,8,15,0,39.,0,39,11,50,0,0,0,3,0,3,20,0,36,14,12,3,7,10,3,0,27,0,30,5,0,0,145,35,137,4,1,2,1,0,142,2,1,0,0,0,143,2,0,0,0,0
97.,145,0,0,0,0,0,0,39,11,5,23,10,39,0,10,15,0,39.,0,39,11,50,0,0,0,2,0,1,12,0,41,13,17,7,13,15,6,0,29,1,30,6,0,0,145,35,137,4,2,1,1,0,142,2,1,0,0,0,143,2,0,0,0,0
98.,145,0,0,0,0,0,0,39,11,5,23,10,39,0,10,15,0,39.,0,39,11,50,0,0,0,2,0,3,16,0,40,13,15,5,8,13,5,0,29,0,30,5,0,0,145,35,137,4,2,1,1,0,142,2,1,0,0,0,143,2,0,0,0,0
99.,143,2,0,0,0,0,0,39,11,5,23,10,39,1,9,15,0,39.,0,39,11,50,0,0,0,2,0,1,11,0,40,13,20,5,15,16,4,0,29,0,30,6,0,0,145,35,137,4,2,1,1,0,141,3,1,0,0,0,143,2,0,0,0,0
100.,144,1,0,0,0,0,0,39,11,5,23,11,38,1,9,15,0,39.,0,39,11,50,0,0,0,0,0,4,13,0,35,14,19,3,17,19,2,0,28,0,30,6,0,0,145,35,136,5,2,1,1,0,141,3,1,0,0,0,143,2,0,0,0,0
101.,144,1,0,0,0,0,0,39,9,5,25,11,38,1,9,15,0,39.,0,39,11,50,38,1,0,0,8,2,18,0,38,14,10,7,8,9,7,0,30,5,30,12,8,0,145,35,136,5,2,0,2,0,141,3,1,0,0,0,143,2,0,0,0,0
102.,143,2,0,0,0,0,0,39,7,5,27,8,41,1,11,15,0,39.,0,39,11,50,51,5,0,3,10,3,15,0,38,12,15,6,14,12,6,0,31,2,30,6,10,0,145,35,136,5,2,0,2,0,141,3,0,1,0,0,143,2,0,0,0,0
103.,144,1,0,0,0,0,0,39,3,5,31,5,44,5,9,15,0,39.,0,39,11,50,54,7,0,6,10,0,14,0,37,11,16,4,10,10,3,0,30,6,30,8,10,0,145,35,136,5,2,0,2,0,141,3,0,1,0,0,143,2,0,0,0,0
104.,145,0,0,0,0,0,0,39,4,5,30,5,44,5,9,15,0,39.,0,39,11,50,55,7,0,6,7,2,14,1,37,12,13,8,16,10,8,0,27,2,30,13,7,0,145,35,136,5,2,0,2,0,141,3,0,1,0,0,142,3,0,0,0,0
105.,144,1,0,0,0,0,0,39,4,5,30,6,43,4,12,15,0,39.,0,39,11,50,56,7,0,2,7,3,17,1,38,12,14,5,15,12,3,0,24,5,30,11,7,0,145,35,135,6,2,1,1,0,141,3,0,1,0,0,140,5,0,0,0,0
106.,143,2,0,0,0,0,0,39,5,5,29,9,40,6,14,15,0,39.,0,39,11,50,58,8,0,3,3,1,13,2,37,14,17,4,17,14,4,0,29,3,30,7,3,0,145,35,134,7,2,0,2,0,141,3,0,1,0,0,140,5,0,0,0,0
107.,146,0,0,0,0,0,0,39,5,5,29,15,34,5,13,15,0,39.,0,39,11,50,58,8,0,1,2,3,23,1,37,15,10,4,12,7,4,0,25,2,30,6,2,0,146,35,135,7,2,0,2,0,143,2,0,1,0,0,141,5,0,0,0,0
108.,145,1,0,0,0,0,0,38,5,5,28,14,35,5,13,15,0,38.,1,38,11,49,58,10,0,0,3,6,14,2,37,13,16,6,12,13,5,0,27,3,30,11,3,0,146,35,135,7,2,0,2,0,143,2,0,1,0,0,140,6,0,0,0,0
109.,146,0,0,0,0,0,0,38,7,5,26,17,32,5,13,15,0,38.,1,38,11,49,59,10,0,0,4,0,12,2,38,16,18,7,16,13,7,0,28,3,30,7,4,0,146,35,135,6,3,0,2,0,142,3,0,1,0,0,140,5,1,0,0,0
110.,146,0,0,0,0,0,0,38,4,5,29,16,33,7,12,15,0,38.,1,38,11,49,58,11,0,0,1,0,15,1,41,13,13,6,15,10,6,0,28,1,30,7,1,0,146,35,135,6,3,1,1,0,142,3,0,1,0,0,140,5,1,0,0,0
111.,143,3,0,0,0,0,0,38,7,6,25,21,28,5,14,15,0,38.,1,38,11,49,58,13,0,0,2,2,14,2,42,11,16,4,17,13,4,0,28,2,30,9,2,0,146,35,134,6,4,2,0,0,141,4,1,0,0,0,140,5,1,0,0,0
112.,142,4,0,0,0,0,0,38,5,7,26,22,27,7,12,15,0,38.,1,38,11,49,60,15,0,0,3,3,11,2,38,12,16,5,14,16,5,0,29,1,30,10,3,0,146,35,133,7,4,2,0,0,141,4,1,0,0,0,140,5,1,0,0,0
113.,146,0,0,0,0,0,0,38,4,7,27,22,27,11,11,15,0,38.,1,38,11,49,58,15,0,0,4,2,15,2,40,11,15,5,11,9,4,0,32,1,30,11,4,0,146,35,134,6,4,2,0,0,141,4,1,0,0,0,141,4,1,0,0,0
114.,146,0,0,0,0,0,0,38,2,9,27,21,28,8,13,15,0,38.,1,38,11,49,56,15,0,0,4,0,11,1,39,15,16,7,19,15,6,0,28,3,30,11,4,0,146,35,134,6,4,2,0,0,141,4,1,0,0,0,141,4,1,0,0,0
115.,145,1,0,0,0,0,0,38,3,9,26,21,28,10,12,15,0,38.,1,38,11,49,56,15,0,0,1,5,16,1,36,14,16,3,15,14,3,0,28,7,30,11,1,0,146,35,134,7,3,2,0,0,141,4,1,0,0,0,141,5,0,0,0,0
116.,145,1,0,0,0,0,0,38,2,10,26,22,27,8,12,15,0,38.,1,38,11,49,57,15,0,0,5,1,20,1,35,15,12,3,15,12,3,0,28,4,30,10,5,0,146,35,134,7,3,2,0,0,141,4,1,0,0,0,141,5,0,0,0,0
117.,146,0,0,0,0,0,0,38,2,10,26,19,30,8,12,15,0,38.,1,38,11,49,55,15,0,0,2,2,14,1,33,17,7,9,19,6,8,0,28,4,30,11,2,0,146,35,133,7,4,2,0,0,141,4,1,0,0,0,141,5,0,0,0,0
118.,146,0,0,0,0,0,0,38,3,10,25,19,30,7,13,15,0,38.,1,38,11,49,53,15,0,0,4,1,11,0,36,16,14,6,13,13,6,0,27,2,30,17,4,0,146,35,132,7,4,3,0,0,143,2,1,0,0,0,140,6,0,0,0,0
119.,146,0,0,0,0,0,0,38,2,10,26,18,31,12,12,15,0,38.,1,38,11,49,55,15,0,0,3,1,14,0,37,17,18,5,19,14,5,0,33,2,30,9,3,0,146,35,132,7,4,3,0,0,143,2,1,0,0,0,140,6,0,0,0,0
120.,146,0,0,0,0,0,0,38,5,12,21,23,26,9,15,15,0,38.,1,38,11,49,54,15,0,0,1,0,9,0,41,15,22,6,4,19,6,0,26,2,30,8,4,0,146,35,132,7,4,3,0,0,143,2,1,0,0,0,140,6,0,0,0,0
121.,145,1,0,0,0,0,0,38,7,12,19,21,28,11,13,15,0,38.,1,38,11,49,57,15,0,0,0,3,12,0,37,15,17,4,15,15,4,0,32,5,30,7,2,0,146,35,133,6,5,2,0,0,143,2,1,0,0,0,140,6,0,0,0,0
122.,146,0,0,0,0,0,0,38,7,12,19,19,30,11,12,15,0,38.,1,38,11,49,58,15,0,0,1,6,12,0,36,14,15,7,14,13,6,0,24,4,30,9,3,0,146,35,133,6,5,2,0,0,143,2,1,0,0,0,141,5,0,0,0,0
123.,146,0,0,0,0,0,0,38,6,12,20,20,29,10,14,15,0,38.,1,38,11,49,56,15,0,0,1,4,12,0,40,12,16,5,9,15,5,0,28,3,30,10,2,0,146,35,133,7,4,2,0,0,142,3,1,0,0,0,140,6,0,0,0,0
124.,146,0,0,0,0,0,0,38,8,12,18,19,30,12,12,15,0,38.,1,38,11,49,54,15,0,0,1,2,13,0,40,14,14,7,9,12,6,0,24,4,30,8,1,0,146,35,133,7,4,2,0,0,141,4,1,0,0,0,140,6,0,0,0,0
125.,145,1,0,0,0,0,0,38,6,14,18,20,29,9,13,15,0,38.,1,38,11,49,57,15,0,0,3,1,13,0,41,13,14,6,11,13,5,0,27,1,30,10,4,0,146,35,136,4,4,2,0,0,140,5,1,0,0,0,140,6,0,0,0,0
126.,145,1,0,0,0,0,0,38,6,14,18,21,28,10,12,15,0,38.,1,38,11,49,56,15,0,0,1,1,14,1,41,11,16,6,13,14,4,0,25,1,30,17,2,0,146,35,135,4,5,2,0,0,140,5,1,0,0,0,140,6,0,0,0,0
127.,145,1,0,0,0,0,0,38,3,14,21,21,28,11,14,15,0,38.,1,38,11,49,55,15,0,0,1,2,9,0,38,10,16,5,15,15,4,0,21,4,30,10,3,0,146,35,135,4,5,2,0,0,140,5,1,0,0,0,139,7,0,0,0,0
128.,143,3,0,0,0,0,0,38,7,14,17,17,32,15,12,15,0,38.,1,38,11,49,51,15,0,0,1,2,12,0,36,9,20,3,12,17,1,0,24,4,30,7,3,0,146,35,135,4,5,2,0,0,140,5,1,0,0,0,138,8,0,0,0,0
129.,144,2,0,0,0,0,0,38,8,14,16,20,29,13,13,15,0,38.,1,38,11,49,52,15,0,0,2,0,15,0,38,12,14,5,11,12,4,0,25,2,30,8,5,0,146,35,134,5,5,2,0,0,139,6,1,0,0,0,138,8,0,0,0,0
130.,146,0,0,0,0,0,0,38,7,14,17,17,32,11,14,15,0,38.,1,38,11,49,56,15,0,0,1,2,9,0,38,12,14,5,12,13,4,0,27,2,30,7,1,0,146,35,134,5,5,2,0,0,139,6,1,0,0,0,138,8,0,0,0,0
131.,146,0,0,0,0,0,0,38,7,15,16,18,31,8,12,15,0,38.,1,38,11,49,53,15,0,0,0,5,15,0,32,12,12,5,10,7,4,0,30,1,30,10,0,0,146,35,134,5,5,2,0,0,139,6,1,0,0,0,138,8,0,0,0,0
132.,146,0,0,0,0,1,0,37,8,15,15,22,27,6,15,15,0,38.5,1,38,11,49,56,15,0,0,0,4,17,1,33,14,9,5,13,8,4,0,29,2,30,12,1,0,146,35,134,5,5,2,0,0,139,6,1,0,0,0,138,8,0,0,0,0
133.,144,2,0,0,0,1,0,37,8,16,14,22,27,9,15,15,0,38.5,1,38,11,49,53,15,0,0,0,6,8,0,34,14,19,6,14,16,5,0,25,4,30,7,2,0,146,35,134,5,6,1,0,0,139,6,1,0,0,0,140,6,0,0,0,0
134.,145,1,0,0,0,1,0,37,6,17,15,22,27,11,15,15,0,38.5,1,38,11,49,53,15,0,0,1,4,13,1,35,14,12,6,12,10,6,0,31,4,30,6,7,0,146,35,134,5,6,1,0,0,137,8,1,0,0,0,140,6,0,0,0,0
135.,144,2,0,0,0,2,0,36,6,18,14,26,23,14,12,15,0,39.,1,38,11,49,52,15,0,0,1,4,17,1,40,11,11,6,10,10,5,0,31,0,30,7,3,0,146,35,134,5,6,1,0,0,138,7,1,0,0,0,141,5,0,0,0,0
136.,146,0,0,0,0,2,0,36,6,18,14,21,28,11,15,15,0,39.,1,38,11,49,49,15,0,0,0,3,13,0,41,10,14,5,11,11,4,0,30,3,30,6,2,0,146,35,134,5,7,0,0,0,138,7,1,0,0,0,141,5,0,0,0,0
137.,146,1,0,0,0,2,0,36,6,18,14,21,28,11,15,15,0,39.,1,38,11,49,54,15,0,0,0,1,16,0,42,10,16,1,20,15,1,0,30,5,30,3,1,0,147,35,135,7,5,0,0,0,139,8,0,0,0,0,141,6,0,0,0,0
138.,147,0,0,0,0,2,0,36,5,18,15,18,31,10,14,15,0,39.,1,38,11,49,51,15,0,0,1,4,14,0,39,10,12,5,14,11,3,0,24,2,30,3,1,0,147,35,135,7,5,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
139.,147,0,0,0,0,2,0,36,5,19,14,19,30,9,13,15,0,39.,1,38,11,49,52,15,0,0,0,2,14,0,39,13,14,3,16,12,3,0,23,2,30,7,1,0,147,35,136,6,5,0,0,0,141,6,0,0,0,0,141,6,0,0,0,0
140.,147,0,0,0,0,2,0,36,4,20,14,20,29,9,13,15,0,39.,1,38,11,49,51,15,0,0,3,3,12,0,39,15,17,3,11,13,2,0,23,1,30,10,4,0,147,35,136,6,5,0,0,0,141,6,0,0,0,0,142,5,0,0,0,0
141.,145,2,0,0,0,2,0,36,4,20,14,20,29,9,12,15,0,39.,1,38,11,49,54,15,0,0,0,4,8,0,40,15,17,7,12,12,5,0,28,2,30,8,1,0,147,35,135,7,5,0,0,0,142,5,0,0,0,0,142,5,0,0,0,0
142.,146,1,0,0,0,2,0,36,3,22,13,21,28,8,11,15,0,39.,1,38,11,49,54,15,0,0,1,1,11,0,46,11,17,5,11,13,4,0,26,1,30,8,1,0,147,35,135,7,5,0,0,0,143,4,0,0,0,0,142,5,0,0,0,0
143.,146,1,0,0,0,2,0,36,3,22,13,22,27,6,14,15,0,39.,1,38,11,49,54,15,0,0,0,1,13,0,47,11,16,6,11,13,6,0,26,4,30,13,1,0,147,35,135,7,5,0,0,0,143,4,0,0,0,0,142,5,0,0,0,0
144.,146,1,0,0,0,2,0,36,4,22,12,21,28,4,15,15,0,39.,1,38,11,49,54,15,0,0,0,4,11,0,41,9,14,6,14,14,4,0,27,2,30,14,1,0,147,35,136,6,5,0,0,0,143,4,0,0,0,0,142,5,0,0,0,0
145.,147,0,0,0,0,2,0,36,4,22,12,23,26,7,14,15,0,39.,1,38,11,49,56,15,0,0,1,2,8,0,42,9,19,3,11,16,2,0,25,1,30,8,2,0,147,35,136,7,4,0,0,0,144,3,0,0,0,0,142,5,0,0,0,0
146.,143,4,0,0,0,3,0,35,3,23,12,19,30,7,15,15,0,39.5,1,38,11,49,52,15,0,0,1,4,15,0,39,11,17,3,14,13,3,0,28,3,30,7,1,0,147,35,136,7,4,0,0,0,144,3,0,0,0,0,142,5,0,0,0,0
147.,147,0,0,0,0,3,0,35,3,23,12,18,31,8,13,15,0,39.5,1,38,11,49,50,15,0,0,1,0,8,0,41,11,14,8,20,13,7,0,25,3,30,7,2,0,147,35,136,7,4,0,0,0,143,4,0,0,0,0,143,4,0,0,0,0
148.,146,1,0,0,0,3,0,35,3,23,12,17,32,9,13,15,0,39.5,1,38,11,49,48,15,0,0,2,0,14,0,42,12,16,3,10,16,3,0,26,1,30,8,3,0,147,35,135,8,4,0,0,0,142,5,0,0,0,0,143,4,0,0,0,0
149.,147,0,0,0,0,3,0,35,4,24,10,21,28,10,12,15,0,39.5,1,38,11,49,48,15,0,0,1,1,8,0,42,13,15,9,14,14,7,0,26,2,30,7,3,0,147,35,136,7,4,0,0,0,141,6,0,0,0,0,143,4,0,0,0,0
150.,147,0,0,0,0,3,0,35,2,24,12,22,27,9,13,15,0,39.5,1,38,11,49,50,15,0,0,1,1,13,0,42,14,16,8,8,14,8,0,26,1,30,9,1,0,147,35,136,7,4,0,0,0,140,7,0,0,0,0,143,4,0,0,0,0
151.,147,0,0,0,0,3,0,35,3,24,11,22,27,9,13,15,0,39.5,1,38,11,49,45,15,0,0,1,2,12,0,42,12,16,5,11,13,5,0,29,3,30,9,4,0,147,35,136,7,4,0,0,0,140,7,0,0,0,0,143,4,0,0,0,0
152.,147,0,0,0,0,3,0,36,4,25,10,21,28,7,15,15,0,40.5,0,39,11,50,47,15,0,0,2,2,12,0,42,12,15,3,18,10,2,0,29,0,30,11,2,0,147,35,136,7,4,0,0,0,141,6,0,0,0,0,143,4,0,0,0,0
153.,145,2,0,0,0,3,0,36,6,25,8,24,25,12,14,15,0,40.5,0,39,11,50,52,15,0,0,0,1,20,0,41,14,11,1,11,9,1,0,31,2,30,4,2,0,147,35,136,7,4,0,0,0,142,5,0,0,0,0,140,7,0,0,0,0
154.,146,1,0,0,0,3,0,36,6,25,8,26,23,11,15,15,0,40.5,0,39,11,50,54,15,0,0,2,1,9,0,39,16,16,8,13,13,7,0,28,1,30,7,4,0,147,35,137,6,4,0,0,0,142,5,0,0,0,0,140,7,0,0,0,0
155.,147,0,0,0,0,3,0,36,2,25,12,30,19,10,14,15,0,40.5,0,39,11,50,50,15,0,0,1,5,10,0,34,15,16,6,11,12,5,0,25,0,30,8,2,0,147,35,137,6,4,0,0,0,142,5,0,0,0,0,140,7,0,0,0,0
156.,147,0,0,0,0,3,0,36,3,25,11,27,22,10,15,15,0,40.5,0,39,11,50,50,15,0,0,1,0,12,0,39,17,10,7,11,9,7,0,33,0,30,8,5,0,147,35,138,5,4,0,0,0,143,4,0,0,0,0,141,6,0,0,0,0
157.,147,0,0,0,0,3,0,36,4,26,9,25,24,14,14,15,0,40.5,0,39,11,50,48,15,0,0,1,3,10,0,40,14,15,7,14,14,5,0,28,3,30,6,1,0,147,35,138,4,5,0,0,0,143,4,0,0,0,0,142,5,0,0,0,0
158.,147,0,0,0,0,3,0,36,3,27,9,26,23,13,15,15,0,40.5,0,39,11,50,46,15,0,0,0,5,9,0,38,13,13,9,10,11,6,0,26,4,30,6,0,0,147,35,137,5,5,0,0,0,143,4,0,0,0,0,142,5,0,0,0,0
159.,145,2,0,0,0,3,0,36,2,27,10,22,27,9,14,15,0,40.5,0,39,11,50,46,15,0,0,1,2,14,0,40,14,11,6,17,11,4,0,23,2,30,10,3,0,147,35,136,6,5,0,0,0,143,4,0,0,0,0,141,6,0,0,0,0
160.,144,3,0,0,0,3,0,36,3,27,9,21,28,9,14,15,0,40.5,0,39,11,50,52,15,0,0,1,2,13,0,38,17,13,8,11,13,6,0,23,2,30,11,2,0,147,35,136,6,5,0,0,0,141,6,0,0,0,0,141,6,0,0,0,0
161.,146,1,0,0,0,3,0,36,4,27,8,19,30,8,14,15,0,40.5,0,39,11,50,52,15,0,0,0,1,8,0,38,17,17,7,18,12,7,0,34,4,30,13,1,0,147,35,136,6,5,0,0,0,141,6,0,0,0,0,141,6,0,0,0,0
162.,147,0,0,0,0,3,0,36,2,28,9,19,30,12,14,15,0,40.5,0,39,11,50,54,15,0,0,0,5,13,0,37,13,9,7,16,7,6,0,30,2,30,7,2,0,147,35,137,5,5,0,0,0,140,7,0,0,0,0,141,6,0,0,0,0
163.,147,0,0,0,0,3,0,36,2,29,8,22,27,8,15,15,0,40.5,0,39,11,50,53,16,0,0,1,0,11,0,43,12,20,3,8,16,2,0,32,3,30,8,1,0,147,35,136,6,5,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
164.,147,0,0,0,0,3,0,36,1,29,9,24,25,10,13,15,0,40.5,0,39,11,50,51,16,0,0,0,3,10,0,36,15,16,5,14,12,5,0,28,1,30,12,2,0,147,35,136,6,5,0,0,0,139,8,0,0,0,0,140,7,0,0,0,0
165.,145,2,0,0,0,3,0,36,1,29,9,22,27,11,15,15,0,40.5,0,39,11,50,50,16,0,0,1,2,13,0,43,14,18,3,7,18,3,0,30,3,30,9,3,0,147,35,137,6,4,0,0,0,139,8,0,0,0,0,139,8,0,0,0,0
166.,146,1,0,0,0,3,0,36,1,29,9,20,29,13,13,15,0,40.5,0,39,11,50,47,16,0,0,0,1,10,0,42,16,14,7,9,14,5,0,30,2,30,10,3,0,147,35,137,6,4,0,0,0,140,7,0,0,0,0,139,8,0,0,0,0
167.,147,0,0,0,0,3,0,36,2,29,8,22,27,11,13,15,0,40.5,0,39,11,50,50,16,0,0,0,2,8,0,41,14,21,3,18,19,2,0,30,5,30,11,0,0,147,35,137,6,4,0,0,0,140,7,0,0,0,0,139,8,0,0,0,0
168.,145,2,0,0,0,3,0,36,1,30,8,20,29,9,15,15,0,40.5,0,39,11,50,48,16,0,0,0,2,12,0,37,16,14,4,15,12,4,0,28,1,30,13,1,0,147,35,136,7,4,0,0,0,139,8,0,0,0,0,139,8,0,0,0,0
169.,147,0,0,0,0,3,0,36,3,30,6,24,25,10,14,15,0,40.5,0,39,11,50,49,16,0,0,0,1,13,0,37,19,11,6,8,11,6,0,26,0,30,9,1,0,147,35,135,8,3,1,0,0,139,8,0,0,0,0,140,7,0,0,0,0
170.,147,0,0,0,0,3,0,36,2,30,7,21,28,10,13,15,0,40.5,0,39,11,50,50,17,0,0,1,1,13,0,36,17,10,9,18,9,8,0,26,2,30,8,1,0,147,35,135,8,3,1,0,0,139,8,0,0,0,0,141,6,0,0,0,0
171.,146,1,0,0,0,3,0,35,2,29,7,20,29,9,15,15,0,39.5,1,38,11,49,47,17,0,0,0,1,14,0,37,13,10,7,12,9,6,0,22,4,30,6,3,0,147,35,135,8,3,1,0,0,139,8,0,0,0,0,141,6,0,0,0,0
172.,147,0,0,0,0,3,0,35,1,29,8,22,27,7,13,15,0,39.5,1,38,11,49,52,17,0,0,0,0,9,1,38,15,13,9,13,10,8,0,26,1,30,14,2,0,147,35,136,7,3,1,0,0,139,8,0,0,0,0,141,6,0,0,0,0
173.,146,1,0,0,0,3,0,35,1,29,8,22,27,7,14,15,0,39.5,0,38,12,50,53,17,0,0,2,1,13,1,36,16,12,8,14,12,8,0,23,2,30,9,4,0,147,35,135,8,3,1,0,0,139,8,0,0,0,0,141,6,0,0,0,0
174.,147,0,0,0,0,3,0,35,1,30,7,23,26,11,13,15,0,39.5,0,38,12,50,51,17,0,0,1,2,18,0,39,13,7,4,12,7,4,0,25,2,30,4,1,0,147,35,134,9,3,1,0,0,140,7,0,0,0,0,141,6,0,0,0,0
175.,147,0,0,0,0,3,0,35,3,30,5,21,28,8,15,15,0,39.5,0,38,12,50,52,17,0,0,2,2,14,0,40,13,17,5,18,16,5,0,27,1,30,13,2,0,147,35,134,9,3,1,0,0,140,7,0,0,0,0,141,6,0,0,0,0
176.,146,1,0,0,0,3,0,35,4,30,4,19,30,10,14,15,0,39.5,0,38,12,50,51,17,0,0,0,3,13,0,41,13,13,7,12,11,6,0,31,3,30,10,1,0,147,35,134,9,3,1,0,0,140,7,0,0,0,0,141,6,0,0,0,0
177.,147,0,0,0,0,3,0,35,3,30,5,19,30,9,12,15,0,39.5,0,38,12,50,51,17,0,0,0,2,14,0,43,10,14,3,15,14,3,0,28,1,30,16,0,0,147,35,134,9,4,0,0,0,140,7,0,0,0,0,141,6,0,0,0,0
178.,145,2,0,0,0,3,0,35,3,30,5,18,31,7,14,15,0,39.5,0,38,12,50,47,17,0,0,0,6,11,0,35,14,12,8,13,11,7,0,27,2,30,10,1,0,147,35,133,11,3,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
179.,147,0,0,0,0,3,0,35,3,30,5,16,33,10,13,15,0,39.5,0,38,12,50,48,17,0,0,2,3,7,0,36,17,15,6,13,13,5,0,27,4,30,11,3,0,147,35,133,11,3,0,0,0,139,8,0,0,0,0,141,6,0,0,0,0
180.,146,1,0,0,0,3,0,35,3,30,5,19,30,8,13,15,0,39.5,0,38,12,50,48,17,0,0,0,2,12,0,37,18,13,5,18,10,4,0,24,0,30,12,0,0,147,35,134,10,3,0,0,0,140,7,0,0,0,0,142,5,0,0,0,0
181.,146,1,0,0,0,3,0,35,3,30,5,19,30,9,14,15,0,39.5,0,38,12,50,49,17,0,0,1,3,13,0,40,15,16,4,9,13,3,0,26,1,30,9,2,0,147,35,134,11,2,0,0,0,140,7,0,0,0,0,142,5,0,0,0,0
182.,147,0,0,0,0,3,0,35,2,31,5,24,25,9,15,15,0,39.5,0,38,12,50,50,17,0,0,0,2,12,0,40,13,13,6,14,10,6,0,27,4,30,13,0,0,147,35,134,11,2,0,0,0,141,6,0,0,0,0,142,5,0,0,0,0
183.,146,1,0,0,0,3,0,35,2,31,5,26,23,9,14,15,0,39.5,0,38,12,50,55,17,0,0,0,2,14,0,36,17,15,5,11,13,5,0,29,2,30,11,0,0,147,35,133,12,2,0,0,0,140,7,0,0,0,0,142,5,0,0,0,0
184.,147,0,0,0,0,3,0,35,3,31,4,25,24,10,12,15,0,39.5,0,38,12,50,55,17,0,0,0,4,13,1,39,13,15,2,15,13,2,0,27,5,30,13,1,0,147,35,134,11,2,0,0,0,140,7,0,0,0,0,141,6,0,0,0,0
185.,146,1,0,0,0,3,0,35,2,31,5,24,25,5,13,15,0,39.5,0,38,12,50,53,17,0,0,0,1,10,1,42,11,14,8,21,14,6,0,23,1,30,12,0,0,147,35,134,11,2,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
186.,147,0,0,0,0,3,0,35,4,31,3,22,27,6,14,15,0,39.5,0,38,12,50,54,17,0,0,1,0,12,0,42,7,10,3,14,9,3,0,21,5,30,15,3,0,147,35,134,11,2,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
187.,146,1,0,0,0,3,0,35,3,32,3,22,27,8,14,15,0,39.5,0,38,12,50,49,18,0,0,0,4,13,0,37,8,14,4,14,13,4,0,32,2,30,16,3,0,147,35,134,12,1,0,0,0,140,7,0,0,0,0,140,7,0,0,0,0
188.,146,1,0,0,0,3,0,35,2,33,3,24,25,10,14,15,0,39.5,0,38,12,50,48,18,0,0,1,0,8,0,36,13,15,4,14,11,4,0,26,3,30,6,1,0,147,35,134,12,1,0,0,0,140,7,0,0,0,0,141,6,0,0,0,0
189.,147,0,0,0,0,3,0,35,3,33,2,23,26,10,13,15,0,39.5,0,38,12,50,49,18,0,0,0,3,9,0,33,14,17,4,14,14,3,0,29,2,30,6,3,0,147,35,134,11,2,0,0,0,141,6,0,0,0,0,141,6,0,0,0,0
190.,147,0,0,0,0,3,0,35,2,33,3,23,26,11,13,15,0,39.5,0,38,12,50,51,18,0,0,1,2,13,1,35,14,12,4,16,8,4,0,28,0,30,6,1,0,147,35,134,11,2,0,0,0,142,5,0,0,0,0,141,6,0,0,0,0
191.,146,1,0,0,0,3,0,35,1,33,4,26,23,9,14,15,0,39.5,0,38,12,50,47,18,0,0,0,5,13,1,35,14,16,4,9,15,4,0,23,2,30,2,0,0,147,35,134,11,2,0,0,0,142,5,0,0,0,0,141,6,0,0,0,0
192.,145,2,0,0,0,3,0,35,1,33,4,24,25,8,13,15,0,39.5,0,38,12,50,49,19,0,0,4,0,10,0,37,16,16,7,10,10,5,0,29,1,30,8,4,0,147,35,134,11,2,0,0,0,142,5,0,0,0,0,140,7,0,0,0,0
193.,146,1,0,0,0,3,0,35,1,33,4,18,31,6,15,15,0,39.5,0,38,12,50,47,19,0,0,1,3,10,0,36,15,11,9,14,9,8,0,25,2,30,9,3,0,147,35,134,10,3,0,0,0,142,5,0,0,0,0,140,7,0,0,0,0
194.,147,0,0,0,0,2,1,35,0,33,5,21,28,7,15,15,0,40.,0,38,12,50,52,19,0,0,1,1,16,0,36,15,14,1,16,13,1,0,27,2,30,7,1,0,147,35,134,9,4,0,0,0,143,4,0,0,0,0,140,7,0,0,0,0
195.,147,0,0,0,0,2,1,35,0,33,5,20,29,8,14,15,0,40.,0,38,12,50,48,19,0,0,0,2,9,0,36,15,18,1,12,16,1,0,27,2,30,10,3,0,147,35,134,9,4,0,0,0,144,3,0,0,0,0,140,7,0,0,0,0
196.,147,0,0,0,0,2,1,35,1,33,4,22,27,11,13,15,0,40.,0,38,12,50,48,19,0,0,0,3,14,0,39,13,12,3,15,10,3,0,26,1,30,6,2,0,147,35,133,10,4,0,0,0,143,4,0,0,0,0,140,7,0,0,0,0
