# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling500.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '500.ka' -seed 131919287
# "uuid" : "776261346"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,142,1,0,0,0,0,0,40,14,3,23,9,40,3,7,15,0,40.,0,40,10,50,0,0,0,5,0,3,20,0,33,15,12,5,9,8,5,0,26,0,30,6,0,0,143,35,141,1,1,0,0,0,138,4,1,0,0,0,140,3,0,0,0,0
97.,143,0,0,0,0,0,0,40,14,3,23,9,40,0,10,15,0,40.,0,40,10,50,0,0,0,5,0,3,16,0,37,13,11,6,21,10,4,0,32,1,30,4,0,0,143,35,141,1,1,0,0,0,137,5,1,0,0,0,140,3,0,0,0,0
98.,143,0,0,0,0,0,0,40,14,3,23,8,41,2,8,15,0,40.,0,40,10,50,0,0,0,4,0,1,16,0,36,15,14,5,19,12,4,0,26,0,30,7,0,0,143,35,142,0,1,0,0,0,137,5,1,0,0,0,138,5,0,0,0,0
99.,142,1,0,0,0,0,0,40,14,3,23,7,42,3,7,15,0,40.,0,40,10,50,0,0,0,4,0,6,17,0,38,12,14,5,10,12,4,0,33,0,30,5,0,0,143,35,142,0,1,0,0,0,138,4,1,0,0,0,139,4,0,0,0,0
100.,142,1,0,0,0,0,0,40,15,3,22,5,44,1,9,15,0,40.,0,40,10,50,0,0,0,7,0,2,17,0,39,13,15,3,19,9,2,0,29,0,30,4,0,0,143,35,142,0,1,0,0,0,138,4,1,0,0,0,137,6,0,0,0,0
101.,142,1,0,0,0,0,0,40,15,3,22,5,44,0,10,15,0,40.,0,40,10,50,1,0,0,7,0,2,16,0,36,14,13,7,17,11,5,0,33,0,30,4,0,0,143,35,142,0,1,0,0,0,137,5,1,0,0,0,137,6,0,0,0,0
102.,143,0,0,0,0,0,0,40,15,3,22,4,45,1,9,15,0,40.,0,40,10,50,1,0,0,2,0,3,16,0,36,12,12,7,8,10,4,0,27,0,30,6,0,0,143,35,142,0,1,0,0,0,137,5,1,0,0,0,137,6,0,0,0,0
103.,143,0,0,0,0,0,0,40,16,3,21,2,47,3,7,15,0,40.,0,40,10,50,1,0,0,3,0,2,11,0,40,11,20,6,17,17,6,0,26,0,30,4,0,0,143,35,141,1,1,0,0,0,137,6,0,0,0,0,137,6,0,0,0,0
104.,144,0,0,0,0,0,0,40,16,2,22,5,44,1,9,15,0,40.,0,40,10,50,2,0,0,4,0,3,16,0,35,17,11,9,21,7,8,0,31,2,30,3,0,0,144,35,142,1,0,1,0,0,138,6,0,0,0,0,138,6,0,0,0,0
105.,144,0,0,0,0,0,0,40,15,2,23,6,43,1,9,15,0,40.,0,40,10,50,1,0,0,6,0,2,16,0,37,20,13,9,15,13,9,0,35,2,30,5,0,0,144,35,141,2,0,1,0,0,141,3,0,0,0,0,138,6,0,0,0,0
106.,143,1,0,0,0,0,0,40,14,3,23,8,41,4,8,15,0,40.,0,40,10,50,3,0,0,3,0,1,14,0,36,18,14,7,12,12,6,0,28,3,30,2,0,0,144,35,140,3,0,1,0,0,140,4,0,0,0,0,138,6,0,0,0,0
107.,143,1,0,0,0,0,0,40,14,3,23,9,40,2,10,15,0,40.,0,40,10,50,4,0,0,2,0,2,8,0,38,13,19,7,12,15,6,0,29,0,30,3,0,0,144,35,140,3,0,1,0,0,140,4,0,0,0,0,139,5,0,0,0,0
108.,142,2,0,0,0,0,0,40,15,3,22,10,39,5,7,15,0,40.,0,40,10,50,3,0,0,2,1,1,18,0,36,19,16,4,16,13,3,0,31,0,30,1,1,0,144,35,139,4,0,1,0,0,140,4,0,0,0,0,139,5,0,0,0,0
109.,144,0,0,0,0,0,0,40,15,3,22,10,39,1,11,15,0,40.,0,40,10,50,4,0,0,1,0,1,18,0,35,19,14,5,9,9,5,0,29,2,30,2,0,0,144,35,139,4,0,1,0,0,140,4,0,0,0,0,139,5,0,0,0,0
110.,143,1,0,0,0,0,0,40,16,3,21,8,41,1,11,15,0,40.,0,40,10,50,3,0,0,4,0,2,11,0,37,17,15,8,15,14,7,0,30,1,30,2,0,0,144,35,139,4,0,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
111.,144,0,0,0,0,0,0,40,16,3,21,8,41,2,10,15,0,40.,0,40,10,50,6,0,0,4,0,1,15,0,39,17,17,6,9,15,6,0,34,0,30,3,0,0,144,35,139,3,1,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
112.,143,1,0,0,0,0,0,40,15,3,22,7,42,1,11,15,0,40.,0,40,10,50,8,0,0,3,0,2,13,0,37,16,14,9,17,10,8,0,31,3,30,4,0,0,144,35,139,3,1,1,0,0,137,7,0,0,0,0,139,5,0,0,0,0
113.,143,1,0,0,0,0,0,40,15,3,22,7,42,2,10,15,0,40.,0,40,10,50,7,0,0,4,0,3,17,0,36,16,12,7,12,10,6,0,29,0,30,1,0,0,144,35,138,4,1,1,0,0,137,7,0,0,0,0,139,5,0,0,0,0
114.,142,2,0,0,0,0,0,40,13,4,23,7,42,3,9,15,0,40.,0,40,10,50,9,0,0,1,0,3,19,0,36,16,13,5,13,12,3,0,25,1,30,5,0,0,144,35,137,5,1,1,0,0,137,7,0,0,0,0,139,5,0,0,0,0
115.,144,0,0,0,0,0,0,40,12,5,23,5,44,1,11,15,0,40.,0,40,10,50,7,0,0,1,0,3,18,0,33,16,15,2,14,14,1,0,28,0,30,6,1,0,144,35,136,7,0,1,0,0,137,7,0,0,0,0,139,5,0,0,0,0
116.,144,0,0,0,0,0,0,40,13,5,22,6,43,1,11,15,0,40.,0,40,10,50,5,0,0,4,1,2,16,0,38,15,17,3,9,13,2,0,29,0,30,5,1,0,144,35,136,7,1,0,0,0,137,7,0,0,0,0,139,5,0,0,0,0
117.,143,1,0,0,0,0,0,40,13,5,22,6,43,2,10,15,0,40.,0,40,10,50,6,0,0,7,0,4,14,0,38,14,14,5,16,13,4,0,28,1,30,5,0,0,144,35,137,6,1,0,0,0,137,7,0,0,0,0,137,7,0,0,0,0
118.,144,0,0,0,0,0,0,40,13,5,22,5,44,1,11,15,0,40.,0,40,10,50,6,0,0,4,0,1,14,0,37,15,13,7,14,12,7,0,31,1,30,4,0,0,144,35,137,6,1,0,0,0,137,7,0,0,0,0,136,8,0,0,0,0
119.,144,0,0,0,0,0,0,40,11,6,23,4,45,1,11,15,0,40.,1,40,9,49,5,0,0,6,0,1,15,0,38,16,16,4,22,15,2,0,31,0,30,5,0,0,144,35,136,7,1,0,0,0,139,5,0,0,0,0,136,8,0,0,0,0
120.,144,0,0,0,0,0,0,40,11,6,23,5,44,0,12,15,0,40.,0,40,10,50,4,0,0,4,0,2,12,0,34,16,20,3,19,15,3,0,24,3,30,4,0,0,144,35,134,9,1,0,0,0,139,5,0,0,0,0,136,8,0,0,0,0
121.,144,0,0,0,0,0,0,40,11,6,23,5,44,2,10,15,0,40.,0,40,10,50,4,0,0,4,1,3,19,0,37,15,14,4,12,13,3,0,29,2,30,4,1,0,144,35,135,8,1,0,0,0,140,4,0,0,0,0,136,8,0,0,0,0
122.,143,1,0,0,0,0,0,40,11,6,23,6,43,0,12,15,0,40.,0,40,10,50,5,0,0,6,0,2,21,0,36,18,12,3,16,11,2,0,32,0,30,3,0,0,144,35,135,8,1,0,0,0,139,5,0,0,0,0,136,8,0,0,0,0
123.,143,1,0,0,0,0,0,40,13,5,22,9,40,4,7,15,0,40.,0,40,10,50,5,0,0,4,0,4,16,0,33,18,16,3,6,14,2,0,35,0,30,5,0,0,144,35,135,7,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
124.,144,0,0,0,0,0,0,40,13,5,22,10,39,1,11,15,0,40.,0,40,10,50,5,0,0,4,0,5,12,0,33,16,17,8,12,15,7,0,30,2,30,2,0,0,144,35,136,6,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
125.,143,1,0,0,0,0,0,40,13,5,22,11,38,0,12,15,0,40.,0,40,10,50,4,0,0,6,0,1,19,0,35,18,9,6,12,8,6,0,27,0,30,2,0,0,144,35,135,7,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
126.,143,1,0,0,0,0,0,40,13,5,22,11,38,2,10,15,0,40.,0,40,10,50,4,0,0,3,0,3,12,0,34,15,17,5,15,17,5,0,20,1,30,4,0,0,144,35,135,7,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
127.,144,0,0,0,0,0,0,40,12,6,22,11,38,0,12,15,0,40.,0,40,10,50,3,0,0,1,0,1,17,0,38,14,14,3,16,11,3,0,25,2,30,3,0,0,144,35,135,7,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
128.,144,0,0,0,0,0,0,40,12,6,22,12,37,2,10,15,0,40.,0,40,10,50,3,0,0,3,0,1,13,0,38,11,16,6,15,15,5,0,30,1,30,5,0,0,144,35,135,7,2,0,0,0,139,5,0,0,0,0,137,7,0,0,0,0
129.,144,0,0,0,0,0,0,40,11,7,22,12,37,5,7,15,0,40.,0,40,10,50,5,0,0,4,0,0,15,0,39,11,13,5,9,12,4,0,27,0,30,2,0,0,144,35,135,7,1,1,0,0,139,5,0,0,0,0,138,6,0,0,0,0
130.,144,0,0,0,0,0,0,40,11,7,22,10,39,3,8,15,0,40.,0,40,10,50,5,0,0,1,1,2,14,0,40,9,15,4,15,13,4,0,28,2,30,4,1,0,144,35,135,7,1,1,0,0,139,4,1,0,0,0,138,6,0,0,0,0
131.,144,0,0,0,0,0,0,40,13,7,20,12,37,1,11,15,0,40.,0,40,10,50,3,0,0,1,0,3,18,0,37,8,11,6,19,11,6,0,27,3,30,4,0,0,144,35,135,7,1,1,0,0,139,4,1,0,0,0,138,6,0,0,0,0
132.,143,1,0,0,0,0,0,40,12,7,21,13,36,0,11,15,0,40.,0,40,10,50,6,0,0,1,0,3,14,0,35,11,19,2,15,16,2,0,29,0,30,5,0,0,144,35,134,8,1,1,0,0,138,5,1,0,0,0,136,8,0,0,0,0
133.,144,0,0,0,0,0,0,40,12,7,21,12,37,2,10,15,0,40.,0,40,10,50,7,0,0,0,1,1,18,0,39,12,12,5,12,11,5,0,28,2,30,4,1,0,144,35,134,8,1,1,0,0,138,5,1,0,0,0,136,8,0,0,0,0
134.,142,2,0,0,0,0,0,40,12,7,21,10,39,0,12,15,0,40.,0,40,10,50,7,0,0,0,0,4,10,0,35,11,13,8,8,10,5,0,26,0,30,3,0,0,144,35,134,8,1,1,0,0,138,5,1,0,0,0,136,8,0,0,0,0
135.,143,1,0,0,0,0,0,40,12,7,21,9,40,2,10,15,0,40.,0,40,10,50,5,0,0,1,0,2,17,0,37,12,13,4,14,11,2,0,23,1,30,6,0,0,144,35,134,8,1,1,0,0,138,5,1,0,0,0,137,7,0,0,0,0
136.,143,1,0,0,0,0,0,40,11,7,22,11,38,2,10,15,0,40.,0,40,10,50,6,0,0,1,0,1,16,0,37,14,16,3,15,13,2,0,30,1,30,3,0,0,144,35,134,7,2,1,0,0,138,5,1,0,0,0,137,7,0,0,0,0
137.,143,1,0,0,0,0,0,40,11,7,22,11,38,2,10,15,0,40.,0,40,10,50,7,0,0,1,0,2,15,0,38,15,20,3,11,18,3,0,29,1,30,3,0,0,144,35,133,8,2,0,1,0,138,5,1,0,0,0,137,7,0,0,0,0
138.,142,2,0,0,0,0,0,40,10,7,23,10,39,1,11,15,0,40.,0,40,10,50,7,0,0,2,1,1,15,0,37,17,12,7,8,11,5,0,29,4,30,5,1,0,144,35,133,8,2,0,1,0,137,6,1,0,0,0,138,6,0,0,0,0
139.,144,0,0,0,0,0,0,40,10,7,23,11,38,1,11,15,0,40.,0,40,10,50,9,0,0,0,1,1,20,0,39,15,10,6,11,9,6,0,29,1,30,6,1,0,144,35,133,8,2,0,1,0,137,6,1,0,0,0,137,7,0,0,0,0
140.,144,0,0,0,0,0,0,40,8,7,25,10,39,2,10,15,0,40.,0,40,10,50,8,0,0,1,0,4,17,0,32,18,16,2,21,11,2,0,32,3,30,6,0,0,144,35,133,8,2,0,1,0,137,6,1,0,0,0,137,7,0,0,0,0
141.,143,1,0,0,0,0,0,40,9,8,23,10,39,1,11,15,0,40.,0,40,10,50,7,0,0,1,0,4,15,0,36,17,13,9,15,11,9,0,30,2,30,5,0,0,144,35,134,7,2,0,1,0,137,6,1,0,0,0,137,7,0,0,0,0
142.,143,1,0,0,0,0,0,40,7,8,25,8,41,4,7,15,0,40.,0,40,10,50,6,0,0,2,0,4,17,0,34,18,19,2,18,17,2,0,31,0,30,10,0,0,144,35,134,8,1,0,1,0,138,5,1,0,0,0,136,8,0,0,0,0
143.,142,2,0,0,0,0,0,40,9,8,23,8,41,2,10,15,0,40.,0,40,10,50,8,0,0,2,0,5,14,0,38,13,15,6,15,11,5,0,34,2,30,6,0,0,144,35,135,6,2,0,1,0,138,5,1,0,0,0,136,8,0,0,0,0
144.,142,2,0,0,0,0,0,40,9,8,23,6,43,3,9,15,0,40.,0,40,10,50,8,0,0,4,0,3,19,0,37,17,16,3,17,15,3,0,31,0,30,6,0,0,144,35,136,6,1,0,1,0,139,5,0,0,0,0,136,8,0,0,0,0
145.,144,0,0,0,0,0,0,40,9,8,23,9,40,0,12,15,0,40.,0,40,10,50,8,0,0,0,0,2,13,0,42,13,20,3,12,16,3,0,30,1,30,11,0,0,144,35,137,5,0,1,1,0,139,5,0,0,0,0,136,8,0,0,0,0
146.,143,1,0,0,0,0,0,40,8,9,23,7,42,5,6,15,0,40.,0,40,10,50,8,0,0,2,0,2,15,0,36,17,14,7,14,14,6,0,31,3,30,3,0,0,144,35,137,5,0,1,1,0,139,5,0,0,0,0,135,9,0,0,0,0
147.,142,2,0,0,0,0,0,40,8,9,23,7,42,1,11,15,0,40.,0,40,10,50,8,0,0,3,0,3,11,0,33,16,19,5,18,15,3,0,26,0,30,6,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,136,8,0,0,0,0
148.,144,0,0,0,0,0,0,40,9,9,22,9,40,2,10,15,0,40.,0,40,10,50,8,0,0,0,0,1,14,0,33,17,15,6,11,13,6,0,30,0,30,8,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,136,8,0,0,0,0
149.,144,0,0,0,0,0,0,40,9,9,22,8,41,1,11,15,0,40.,0,40,10,50,9,0,0,1,0,2,14,0,33,17,10,10,11,10,9,0,30,1,30,5,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,136,8,0,0,0,0
150.,144,0,0,0,0,0,0,40,8,10,22,7,42,3,9,15,0,40.,0,40,10,50,8,0,0,2,0,1,11,0,38,17,17,7,9,13,7,0,28,1,30,5,0,0,144,35,136,6,1,1,0,0,140,4,0,0,0,0,136,8,0,0,0,0
151.,144,0,0,0,0,0,0,40,8,10,22,8,41,2,10,15,0,40.,0,40,10,50,7,0,0,1,0,4,17,0,41,13,14,7,13,12,6,0,31,1,30,4,0,0,144,35,136,6,1,1,0,0,140,4,0,0,0,0,137,7,0,0,0,0
152.,144,0,0,0,0,0,0,40,8,9,23,8,41,2,9,15,0,40.,0,40,10,50,5,0,0,3,0,3,20,0,41,13,11,5,11,9,4,0,30,1,30,6,0,0,144,35,137,5,1,1,0,0,139,5,0,0,0,0,136,8,0,0,0,0
153.,143,1,0,0,0,0,0,40,8,9,23,8,41,3,9,15,0,40.,0,40,10,50,6,0,0,2,0,1,12,0,44,14,13,8,13,9,7,0,30,1,30,5,0,0,144,35,138,4,1,1,0,0,139,5,0,0,0,0,137,7,0,0,0,0
154.,142,2,0,0,0,0,0,40,10,9,21,12,37,1,11,15,0,40.,0,40,10,50,4,0,0,0,0,1,18,0,42,15,13,6,17,11,4,0,31,2,30,4,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,138,6,0,0,0,0
155.,144,0,0,0,0,0,0,40,11,9,20,11,38,1,11,15,0,40.,0,40,10,50,5,0,0,0,0,2,16,0,33,15,14,3,19,13,3,0,30,0,30,4,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,138,6,0,0,0,0
156.,143,1,0,0,0,0,0,40,10,10,20,11,38,5,7,15,0,40.,0,40,10,50,5,0,0,0,0,2,15,0,38,12,18,5,7,16,4,0,24,4,30,4,0,0,144,35,138,4,1,1,0,0,140,4,0,0,0,0,138,6,0,0,0,0
157.,144,0,0,0,0,0,0,40,9,11,20,12,37,0,12,15,0,40.,0,40,10,50,5,0,0,0,0,2,18,0,37,15,12,6,12,10,4,0,27,2,30,4,0,0,144,35,139,3,1,1,0,0,140,4,0,0,0,0,138,6,0,0,0,0
158.,143,1,0,0,0,0,0,40,8,11,21,11,38,3,9,15,0,40.,0,40,10,50,5,0,0,1,0,3,16,0,36,17,17,6,13,15,5,0,26,0,30,5,0,0,144,35,139,2,2,1,0,0,140,4,0,0,0,0,139,5,0,0,0,0
159.,144,0,0,0,0,0,0,40,8,11,21,10,39,3,9,15,0,40.,0,40,10,50,7,0,0,1,0,2,14,0,40,15,11,9,12,11,6,0,29,2,30,9,0,0,144,35,139,2,2,1,0,0,140,4,0,0,0,0,139,5,0,0,0,0
160.,144,0,0,0,0,0,0,40,8,11,21,10,39,3,9,15,0,40.,0,40,10,50,7,0,0,1,0,0,12,0,35,18,15,6,10,13,6,0,31,3,30,6,0,0,144,35,139,2,2,1,0,0,139,5,0,0,0,0,139,5,0,0,0,0
161.,144,0,0,0,0,0,0,40,8,11,21,10,39,1,11,15,0,40.,0,40,10,50,8,0,0,4,0,2,18,0,31,19,14,4,17,10,4,0,29,2,30,5,0,0,144,35,139,2,2,1,0,0,139,5,0,0,0,0,139,5,0,0,0,0
162.,144,0,0,0,0,0,0,40,6,13,21,11,38,2,10,15,0,40.,0,40,10,50,10,0,0,2,0,4,15,0,28,20,9,11,14,7,10,0,28,1,30,4,0,0,144,35,139,2,2,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
163.,143,1,0,0,0,0,0,40,7,13,20,9,40,2,10,15,0,40.,0,40,10,50,9,0,0,1,0,2,20,0,29,20,9,5,13,8,4,0,20,0,30,6,0,0,144,35,139,2,2,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
164.,142,2,0,0,0,0,0,40,7,13,20,11,38,3,9,15,0,40.,0,40,10,50,8,0,0,3,0,0,18,0,36,17,14,6,14,13,6,0,25,1,30,4,0,0,144,36,139,2,2,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
165.,144,0,0,0,0,0,0,40,8,13,19,11,38,2,10,15,0,40.,0,40,10,50,7,0,0,1,0,1,13,0,41,13,18,3,12,16,3,0,19,1,30,6,0,0,144,36,139,2,2,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
166.,143,1,0,0,0,0,0,40,8,13,19,11,38,4,8,15,0,40.,0,40,10,50,8,0,0,3,0,2,18,0,40,12,11,7,8,9,6,0,33,0,30,3,0,0,144,36,139,2,2,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
167.,144,0,0,0,0,0,0,40,8,13,19,12,37,0,12,15,0,40.,0,40,10,50,5,0,0,1,1,3,18,0,42,11,12,2,12,11,2,0,33,4,30,3,1,0,144,36,140,1,2,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
168.,143,1,0,0,0,0,0,40,9,13,18,14,35,0,12,15,0,40.,0,40,10,50,6,0,0,0,0,1,14,0,41,15,18,6,9,15,4,0,29,1,30,4,0,0,144,36,140,0,3,1,0,0,139,5,0,0,0,0,139,5,0,0,0,0
169.,143,1,0,0,0,0,0,40,9,13,18,13,36,2,10,15,0,40.,0,40,10,50,5,0,0,1,0,5,16,0,37,14,15,7,16,13,5,0,28,1,30,4,0,0,144,36,140,0,3,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
170.,142,2,0,0,0,0,0,40,8,14,18,14,35,2,8,15,0,40.,0,40,10,50,4,0,0,0,0,2,21,0,39,15,9,9,8,8,9,0,26,0,30,3,0,0,144,36,140,0,3,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
171.,144,0,0,0,0,0,0,40,8,14,18,12,37,0,10,15,0,40.,0,40,10,50,4,0,0,2,0,3,18,0,41,15,14,6,12,11,6,0,28,2,30,4,0,0,144,36,139,2,2,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
172.,144,0,0,0,0,0,0,40,7,14,19,11,38,0,10,15,0,40.,0,40,10,50,5,0,0,1,0,2,17,0,38,17,17,4,12,15,4,0,29,0,30,6,0,0,144,36,139,3,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
173.,144,0,0,0,0,0,0,40,7,14,19,9,40,1,9,15,0,40.,0,40,10,50,5,0,0,1,0,2,13,0,36,16,14,6,14,10,5,0,27,1,30,3,0,0,144,36,139,3,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
174.,143,1,0,0,0,0,0,40,7,14,19,8,41,2,8,15,0,40.,0,40,10,50,10,0,0,1,0,1,13,0,38,13,16,9,12,13,8,0,25,0,30,6,0,0,144,36,140,2,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
175.,144,0,0,0,0,0,0,39,5,14,20,7,42,2,8,15,0,39.,1,39,10,49,9,0,0,2,0,4,18,0,36,12,14,5,9,12,4,0,31,0,30,5,0,0,144,36,140,2,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
176.,143,1,0,0,0,0,0,39,4,14,21,6,43,2,8,15,0,39.,1,39,10,49,8,0,0,1,1,4,18,0,33,15,11,7,13,8,6,0,32,0,30,6,1,0,144,36,140,2,1,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
177.,144,0,0,0,0,0,0,39,3,15,21,5,44,1,9,15,0,39.,1,39,10,49,9,0,0,2,0,3,20,0,34,15,5,10,13,5,8,0,30,1,30,6,0,0,144,36,140,2,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
178.,143,1,0,0,0,0,0,39,2,15,22,3,46,1,9,15,0,39.,1,39,10,49,8,0,0,1,0,3,14,0,37,16,13,8,12,11,6,0,29,0,30,4,0,0,144,36,138,4,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
179.,144,0,0,0,0,0,0,39,1,15,23,3,46,1,9,15,0,39.,1,39,10,49,6,0,0,5,0,4,15,0,43,10,16,6,14,14,5,0,29,1,30,4,0,0,144,36,137,5,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
180.,144,0,0,0,0,0,0,39,1,15,23,3,46,2,8,15,0,39.,1,39,10,49,5,0,0,2,0,0,19,0,43,10,11,2,12,9,2,0,26,2,30,3,0,0,144,36,138,4,1,1,0,0,138,6,0,0,0,0,140,4,0,0,0,0
181.,143,1,0,0,0,0,0,39,1,15,23,4,45,0,10,15,0,39.,1,39,10,49,5,0,0,6,0,1,13,0,43,11,16,4,9,14,4,0,26,2,30,4,0,0,144,36,138,4,1,1,0,0,138,6,0,0,0,0,142,2,0,0,0,0
182.,144,0,0,0,0,0,0,39,0,15,24,3,46,2,8,15,0,39.,1,39,10,49,3,0,0,5,0,2,14,0,42,12,14,5,12,11,5,0,30,2,30,6,0,0,144,36,138,4,1,1,0,0,138,6,0,0,0,0,142,2,0,0,0,0
183.,144,0,0,0,0,0,0,39,0,15,24,4,45,1,9,15,0,39.,1,39,10,49,3,0,0,5,0,2,15,0,41,12,14,4,11,14,4,0,28,1,30,5,0,0,144,36,138,4,1,1,0,0,138,6,0,0,0,0,142,2,0,0,0,0
184.,142,2,0,0,0,0,0,39,0,15,24,2,47,0,10,15,0,39.,1,39,10,49,3,0,0,3,0,1,15,0,39,15,11,7,14,9,5,0,32,1,30,3,0,0,144,36,139,3,1,1,0,0,140,4,0,0,0,0,142,2,0,0,0,0
185.,143,1,0,0,0,0,0,39,0,15,24,0,49,3,7,15,0,39.,1,39,10,49,4,0,0,2,0,1,17,0,40,15,15,4,15,12,3,0,33,2,30,2,0,0,144,36,139,3,1,1,0,0,140,4,0,0,0,0,142,2,0,0,0,0
186.,143,1,0,0,0,0,0,39,0,15,24,0,49,3,7,15,0,39.,1,39,10,49,5,0,0,9,0,3,17,0,41,10,15,1,14,13,1,0,30,1,30,3,0,0,144,36,140,2,1,1,0,0,140,4,0,0,0,0,142,2,0,0,0,0
187.,143,1,0,0,0,0,0,39,0,15,24,2,47,4,6,15,0,39.,1,39,10,49,8,0,0,8,0,0,17,0,39,14,18,2,11,16,1,0,32,3,30,4,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,142,2,0,0,0,0
188.,142,2,0,0,0,0,0,39,1,14,24,6,43,2,8,15,0,39.,1,39,10,49,6,0,0,5,0,2,6,0,37,13,19,9,11,17,7,0,28,1,30,4,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,141,3,0,0,0,0
189.,144,0,0,0,0,0,0,40,2,13,25,5,44,1,9,15,0,40.,0,40,10,50,6,0,0,7,0,3,11,0,35,12,16,3,13,10,3,0,29,2,30,4,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,141,3,0,0,0,0
190.,143,1,0,0,0,0,0,40,2,13,25,5,44,3,7,15,0,40.,0,40,10,50,5,0,0,7,0,2,18,0,33,14,12,6,19,11,5,0,29,1,30,2,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,141,3,0,0,0,0
191.,143,1,0,0,0,0,0,40,2,11,27,4,45,1,9,15,0,40.,0,40,10,50,6,0,0,8,0,1,10,0,34,17,15,10,10,13,9,0,29,2,30,3,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,141,3,0,0,0,0
192.,143,1,0,0,0,0,0,40,2,11,27,6,43,1,9,15,0,40.,0,40,10,50,5,0,0,8,0,2,17,0,34,16,11,7,9,8,7,0,29,1,30,3,0,0,144,36,138,4,1,1,0,0,140,4,0,0,0,0,141,3,0,0,0,0
193.,143,1,0,0,0,0,0,40,1,11,28,6,43,1,9,15,0,40.,0,40,10,50,4,0,0,6,0,2,19,0,34,18,10,5,16,8,5,0,29,2,30,3,0,0,144,36,138,3,2,1,0,0,139,5,0,0,0,0,141,3,0,0,0,0
194.,143,0,0,0,0,0,0,40,1,11,28,6,43,0,10,15,0,40.,0,40,10,50,4,0,0,8,0,2,16,0,30,16,14,3,19,13,2,0,30,1,30,2,0,0,143,36,139,1,2,1,0,0,137,6,0,0,0,0,140,3,0,0,0,0
195.,143,0,0,0,0,0,0,40,1,11,28,6,43,3,7,15,0,40.,0,40,10,50,5,0,0,7,0,3,17,0,33,15,14,7,15,13,7,0,24,1,30,3,0,0,143,36,138,2,2,1,0,0,137,6,0,0,0,0,140,3,0,0,0,0
196.,143,0,0,0,0,0,0,40,1,11,28,7,42,3,7,15,0,40.,0,40,10,50,5,0,0,5,0,3,19,0,36,13,13,5,16,10,5,0,24,0,30,3,0,0,143,36,138,2,2,1,0,0,137,6,0,0,0,0,140,3,0,0,0,0
