T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
28,48,147,96,3,5,5,3,4,3,10,0,486,147,0,0,0,0,0,1.5,3,0,0,6,0,0,0,6,35,73,5,13,1,6,7,13,0,6,30,7,10,1890,41,2,9,542,542,0,13,1,1,0,0,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
29,48,147,95,2,8,6,2,2,4,14,0,484,147,0,0,0,0,0,1,7,0,0.5,8,0,0,0,9,33,75,5,13,0,9,4,13,0,5,30,2,10,1896,42,4,9,542,542,0,13,4,4,0,3,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
30,47,148,96,3,5,6,5,1,2,11,0,488,148,0,0,0,0,0,0,6,0,0.5,5,0,0,0,6,32,76,4,12,0,6,8,14,0,4,30,5,7,1898,42,4,7,520,520,1,18,5,5,0,3,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
31,48,145,97,2,9,4,5,3,2,13,0,484,145,0,0,0,0,0,0,6,0,0,6,0,0,0,6,30,78,5,13,1,6,6,12,0,2,30,0,3,1900,43,5,3,490,490,0,13,5,5,0,4,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
32,49,147,97,3,2,3,2,7,3,5,0,488,147,0,0,0,0,0,0,4,0,0,4,0,0,0,4,28,80,6,12,1,4,6,10,0,2,30,2,12,1904,43,2,12,481,481,1,11,4,4,0,3,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
33,49,146,99,2,6,2,2,2,0,8,0,490,146,0,0,0,0,0,1,5,0,0.5,6,0,0,0,7,27,81,9,9,1,7,5,12,0,6,30,0,8,1907,44,2,8,496,496,0,13,4,4,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
34,48,148,96,3,3,3,3,6,5,6,0,488,148,0,0,0,0,0,0.5,6,0,0,7,0,0,0,7,26,82,4,14,1,7,4,11,2,2,30,4,9,1912,44,4,9,504,504,0,9,4,4,0,3,551,649,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
35,49,145,97,2,8,3,2,5,3,11,0,484,145,0,0,0,0,0,0,14,0,1,12,0,0,0,14,26,82,5,13,3,14,2,16,0,5,30,3,11,1914,44,5,10,491,491,4,18,2,2,0,2,550,650,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
36,49,146,96,0,7,7,5,2,1,14,0,484,146,0,0,0,0,0,0.5,6,0,0,7,0,0,0,7,27,81,4,14,3,7,4,11,1,4,30,0,20,1914,43,7,19,487,487,0,11,2,2,0,2,550,650,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
37,49,147,94,0,5,7,5,6,5,12,0,482,147,0,0,0,0,0,0.5,5,0,0,6,0,0,0,6,31,77,5,11,0,6,4,10,0,5,30,3,11,1921,44,2,11,489,489,1,9,2,2,0,2,553,647,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
