T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
36,49,146,98,1,6,3,4,3,1,9,0,488,146,0,0,0,0,0,0,6,0,2,2,0,0,0,6,17,91,1,9,2,6,10,16,0,7,30,1,9,975,13,11,9,468,468,0,11,1,1,0,0,550,650,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
37,49,146,96,1,8,5,2,3,3,13,0,484,146,0,0,0,0,0,1.5,2,1,0.5,3,2,0,0,6,20,88,0,10,1,6,6,12,0,4,30,0,7,975,15,12,7,472,472,1,17,2,2,0,2,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
38,48,145,97,3,9,5,3,2,1,14,0,484,145,0,0,0,0,0,3,3,0,1,6,1,0,0,9,21,87,1,9,1,9,8,17,2,6,30,1,10,978,15,12,10,484,484,0,16,5,5,0,4,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
39,49,145,97,2,7,3,3,6,3,10,0,484,145,0,0,0,0,0,2.5,2,0,2,3,0,0,0,7,22,86,1,9,1,7,6,13,0,2,30,0,7,978,15,7,7,445,445,0,20,3,3,0,1,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
40,47,145,95,4,9,6,5,5,4,15,0,480,145,0,0,0,0,0,1,2,0,1,1,1,0,0,4,18,90,3,7,1,4,9,13,0,5,30,1,8,980,16,12,8,454,454,0,18,1,1,0,1,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
41,49,149,96,1,4,6,0,0,2,10,0,490,149,0,0,0,0,0,1.5,3,0,1.5,3,0,0,0,6,17,91,2,8,1,6,5,11,0,2,30,0,6,983,17,7,6,450,450,1,10,0,0,0,0,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
42,48,146,95,1,8,7,6,3,3,15,0,482,146,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,19,89,0,10,1,5,3,8,0,4,30,3,10,986,18,9,10,442,442,1,17,1,1,0,0,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
43,50,144,97,1,10,5,0,3,1,15,0,482,144,0,0,0,0,0,2,5,0,2,5,0,0,0,9,18,90,4,6,3,9,6,15,0,2,30,2,8,993,22,6,8,452,452,1,14,2,2,0,2,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
44,49,144,97,3,6,5,4,7,1,11,0,482,144,0,0,0,0,0,0.5,6,0,0.5,5,1,0,0,7,21,87,2,8,3,7,7,14,0,3,30,2,14,994,22,2,14,447,447,3,13,2,2,0,2,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
45,49,144,97,3,6,5,4,7,1,11,0,482,144,0,0,0,0,0,1,1,0,1,1,0,0,0,3,21,87,1,9,3,3,7,10,0,5,30,1,9,998,22,12,9,462,462,0,13,3,3,0,2,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
